地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,道路種別,時間コード,lat,lng,lng2,lat2
89,,9810870,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,32.8905010308444,129.971348,,
89,,9810880,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,32.88569203083725,130.005514,,
89,,9810890,1,20250530,1155,29,4,0,36,4,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.87494503082128,130.02412,,
89,,9810900,1,20250530,1155,24,2,0,31,3,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.83967403076884,130.024592,,
89,,9810910,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.19594003129466,129.977938,,
89,,9810920,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.191150031287656,129.943948,,
89,,9810930,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.18881403128423,129.9054,,
89,,9810940,1,20250530,1155,16,10,0,28,12,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.97184603096493,131.383534,,
89,,9810950,1,20250530,1155,20,12,0,30,7,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.96828103095967,131.382552,,
89,,9810960,1,20250530,1155,8,14,0,7,4,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.96091703094877,131.248695,,
89,,9810970,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.03288603105509,131.537821,,
89,,9810980,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.00262303101042,131.45315500000004,,
89,,9810990,1,20250530,1155,7,14,0,8,3,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.96097103094884,131.244117,,
89,,9811000,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,32.93530403091085,131.035064,,
89,,9811010,1,20250530,1155,22,5,0,38,6,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.87672503082393,130.954853,,
89,,9811020,1,20250530,1155,31,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.614306030431806,130.462111,,
89,,9811030,1,20250530,1155,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.72539603059835,130.251342,,
89,,9811040,1,20250530,1155,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.72077403059144,130.234748,,
89,,9811050,1,20250530,1155,33,4,0,27,10,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.73587103061402,130.209003,,
89,,9811060,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,32.808908030723025,130.149506,,
89,,9811070,1,20250530,1155,18,3,0,45,9,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.836521030764146,130.094768,,
89,,9811080,1,20250530,1155,74,7,0,58,2,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.83196203075736,130.053336,,
89,,9811090,1,20250530,1155,48,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.61888103190713,130.568781,,
89,,9811100,1,20250530,1155,10,1,0,23,8,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.61860003190672,130.579442,,
89,,9811110,1,20250530,1155,14,5,0,14,3,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.62194303191151,130.588462,,
89,,9811120,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.65684603196145,130.750269,,
89,,9811130,1,20250530,1155,15,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.6514250319537,130.761828,,
89,,9811140,1,20250530,1155,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.64137503193933,130.764099,,
89,,9811150,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.65331703195642,130.807798,,
89,,9811160,1,20250530,1155,,,,,,,1,,,,,,,,,,3,202505301155,33.67846703199234,130.866756,,
89,,9811180,1,20250530,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.6231190319132,130.671342,,
89,,9811190,1,20250530,1155,27,16,0,29,9,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.74379703208545,130.970335,,
89,,9811200,1,20250530,1155,17,2,0,24,1,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.54615303180275,130.159402,,
89,,9811210,1,20250530,1155,21,2,0,19,3,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.50948303174998,130.110769,,
89,,9811220,1,20250530,1155,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.501667031738705,130.069167,,
89,,9811230,1,20250530,1155,62,11,0,50,1,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.55094403180965,130.448556,,
89,,9811240,1,20250530,1155,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.522842031769216,130.168427,,
89,,9811250,1,20250530,1155,54,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.51344603175569,130.14563,,
89,,9811260,1,20250530,1155,4,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.45431303167039,130.042275,,
89,,9811270,1,20250530,1155,47,5,0,53,9,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.431110031636834,129.991737,,
89,,9811280,1,20250530,1155,6,5,0,9,2,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.348904031517684,129.933234,,
89,,9811290,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.331844031492885,129.928169,,
89,,9811300,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.268208031400235,129.88248900000002,,
89,,9811310,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.24091903136041,129.850727,,
89,,9811320,1,20250530,1155,26,7,0,14,2,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.45989003167844,130.040128,,
89,,9811330,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.38450403156936,129.984455,,
89,,9811340,1,20250530,1155,11,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,6,202505301155,33.31161503146347,130.070351,,
89,,9811350,1,20250530,1155,30,6,0,32,6,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.304966031453795,130.076971,,
89,,9811360,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.29002103143203,130.168151,,
89,,9811370,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.327444031486486,130.034833,,
89,,9811380,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.29362203143727,130.116435,,
89,,9811390,1,20250530,1155,37,9,0,46,8,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.03691103106103,129.918279,,
89,,9811400,1,20250530,1155,18,5,0,31,5,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.90829103087079,130.661481,,
89,,9811410,1,20250530,1155,41,5,0,39,2,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.01722203103198,130.439722,,
89,,9811420,1,20250530,1155,41,3,0,44,3,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.05710503109079,130.465234,,
89,,9811430,1,20250530,1155,0,0,0,33,4,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.176714031266506,130.407839,,
89,,9811450,1,20250530,1155,30,6,0,24,5,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.01280003102545,130.425184,,
89,,9811460,1,20250530,1155,45,8,0,36,19,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.140861031213944,130.422417,,
89,,9811461,1,20250530,1155,43,8,0,32,9,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.184560031278004,130.387933,,
89,,9811470,1,20250530,1155,26,4,0,30,16,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.0462530310748,130.431406,,
89,,9811480,1,20250530,1155,26,9,0,21,17,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.055717031088754,130.4292,,
89,,9811490,1,20250530,1155,32,9,0,35,18,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.069783031109466,130.42405,,
89,,9811500,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.077520031120855,130.428242,,
89,,9811510,1,20250530,1155,36,8,0,38,18,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.08238303112801,130.433017,,
89,,9811520,1,20250530,1155,40,9,0,42,7,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.11826103118075,130.430375,,
89,,9811540,1,20250530,1155,38,7,0,39,5,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.15753403123839,130.478771,,
89,,9811550,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.22942603134362,130.505954,,
89,,9811560,1,20250530,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.23505203135184,130.507151,,
89,,9811570,1,20250530,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.24799503137074,130.509483,,
89,,9811580,1,20250530,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.25651503138319,130.509461,,
89,,9811590,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.31995703147561,130.594037,,
89,,9811600,1,20250530,1155,22,8,0,19,4,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.345255031512394,130.730893,,
89,,9811610,1,20250530,1155,1,3,0,18,6,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.3437500315102,130.752694,,
89,,9811620,1,20250530,1155,11,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.33338803149515,130.801953,,
89,,9811630,1,20250530,1155,22,4,0,25,4,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.33357603149542,130.817928,,
89,,9811640,1,20250530,1155,29,11,0,28,4,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.33658103149978,130.839667,,
89,,9811650,1,20250530,1155,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.331960031493075,130.852326,,
89,,9811660,1,20250530,1155,14,7,0,15,2,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.307732031457824,130.915379,,
89,,9811670,1,20250530,1155,27,8,0,14,5,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.29883403144486,130.938844,,
89,,9811680,1,20250530,1155,11,4,0,10,4,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.29818903144393,130.952388,,
89,,9811690,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.29921203144541,130.96937,,
89,,9811700,1,20250530,1155,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.261645031390664,131.01058,,
89,,9811710,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.28000003141744,131.128611,,
89,,9811720,1,20250530,1155,14,3,0,15,10,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.237877031355964,131.175263,,
89,,9811730,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,33.2405000313598,131.224187,,
89,,9811740,1,20250530,1155,20,6,0,7,9,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.25496403138093,131.328533,,
89,,9811750,1,20250530,1155,22,5,0,16,7,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.23715803135492,131.323213,,
89,,9811760,1,20250530,1155,26,9,0,35,5,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.18331803127619,131.452171,,
89,,9811770,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,31.760789029127036,131.4707,,
89,,9811780,1,20250530,1155,24,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,31.559046028812634,131.38327000000004,,
89,,9811790,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,31.547715028794922,131.378628,,
89,,9811810,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,31.45214102864519,131.212192,,
89,,9811820,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,31.46555602866623,131.154444,,
89,,9811830,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,31.447659028638157,131.051761,,
89,,9811840,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,31.388108028544615,130.811533,,
89,,9811850,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,31.41813502859181,130.764377,,
89,,9811860,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,31.542976028787507,130.706877,,
89,,9811870,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,31.557778028810663,130.718333,,
89,,9811880,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,31.647658028950993,130.819552,,
89,,9811890,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,31.413693028584817,130.760963,,
89,,9811900,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,31.27982902837409,130.291795,,
89,,9811910,1,20250530,1155,6,5,0,9,2,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,31.2913800283923,130.293564,,
89,,9811920,1,20250530,1155,12,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,31.327343028448986,130.334728,,
89,,9811930,1,20250530,1155,16,3,0,25,3,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,31.494637028711818,130.506308,,
89,,9811940,1,20250530,1155,67,2,0,46,3,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,31.527877028763886,130.521631,,
89,,9811950,1,20250530,1155,17,2,0,29,3,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,31.289730028389716,130.60717200000002,,
89,,9811960,1,20250530,1155,5,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,31.323917028443603,130.564308,,
89,,9811970,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,31.466390028667544,130.513245,,
89,,9811980,1,20250530,1155,13,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.34976603151893,129.764492,,
89,,9812010,1,20250530,1155,75,16,0,104,12,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.13956403121204,129.784069,,
89,,9812020,1,20250530,1155,13,3,0,18,4,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.28640603142677,130.150153,,
89,,9812030,1,20250530,1155,20,12,0,22,5,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.0852950311323,131.637799,,
89,,9812040,1,20250530,1155,0,0,0,41,7,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,32.56861103036308,131.553056,,
89,,9812050,1,20250530,1155,96,19,0,101,39,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.55027803180869,130.478333,,
89,,9812060,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,32.92625003089743,131.00539,,
89,,9812070,1,20250530,1155,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505301155,32.90000003085849,130.933611,,
89,,9812080,1,20250530,1155,47,7,0,40,6,0,0,0,0,0,0,0,0,0,0,0,3,202505301155,33.27595303141153,130.319462,,
