FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,上り・自動車交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,color
t_travospublic_measure_5m.26170629.202505210650,82,,2110010,1,20250521,650,19,3,0,0,0,0,0,18,11,0,0,0,0,0,3,202505210650,37.110573456365614,140.1455465,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170630.202505210650,82,,2110017,1,20250521,650,107,15,0,0,0,0,0,96,20,0,0,0,0,0,3,202505210650,37.37338104665072,140.3483355,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170631.202505210650,82,,2110019,1,20250521,650,68,16,0,0,0,0,0,115,22,0,0,0,0,0,3,202505210650,37.46431627674753,140.3769493,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170632.202505210650,82,,2110021,1,20250521,650,114,10,0,0,0,0,0,89,17,0,0,0,0,0,3,202505210650,37.606841446897334,140.4677635,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170633.202505210650,82,,2110030,1,20250521,650,104,12,0,0,0,0,0,97,16,0,0,0,0,0,3,202505210650,37.73677529703182,140.4665726,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170634.202505210650,82,,2110040,1,20250521,650,55,10,0,0,0,0,0,59,7,0,0,0,0,0,3,202505210650,37.807813217104496,140.4958221,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170635.202505210650,82,,2110060,1,20250521,650,125,32,0,0,0,0,0,106,20,0,0,0,0,0,3,202505210650,38.085083367382396,140.8283056,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170636.202505210650,82,,2110061,1,20250521,650,8,3,1,0,0,0,0,9,1,3,0,0,0,0,3,202505210650,39.627223038752774,141.927215,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170637.202505210650,82,,2110062,1,20250521,650,6,2,0,0,0,0,0,12,3,0,0,0,0,0,3,202505210650,39.659168038777906,141.92916800000003,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170638.202505210650,82,,2110063,1,20250521,650,4,4,0,0,0,0,0,11,4,0,0,0,0,0,3,202505210650,39.73009903883322,141.960134,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170639.202505210650,82,,2110065,1,20250521,650,113,18,0,0,0,0,0,80,16,0,0,0,0,0,3,202505210650,38.15208336744814,140.8853611,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170640.202505210650,82,,2110080,1,20250521,650,68,15,0,0,0,0,0,129,13,0,0,0,0,0,3,202505210650,38.34041670763003,140.8834444,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170641.202505210650,82,,2110081,1,20250521,650,40,6,0,0,0,0,0,0,0,0,0,0,0,0,3,202505210650,38.34313892763262,140.8802778,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170642.202505210650,82,,2110090,1,20250521,650,52,8,0,0,0,0,0,51,10,0,0,0,0,0,3,202505210650,38.60986114788262,140.9828333,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170643.202505210650,82,,2110091,1,20250521,650,14,4,0,0,0,0,0,7,5,0,0,0,0,0,3,202505210650,38.83405559808584,141.0848056,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170644.202505210650,82,,2110092,1,20250521,650,16,3,0,0,0,0,0,24,10,0,0,0,0,0,3,202505210650,38.930416038171224,141.117432,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170645.202505210650,82,,2110093,1,20250521,650,19,5,0,0,0,0,0,39,12,0,0,0,0,0,3,202505210650,39.003777838235415,141.1133766,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170646.202505210650,82,,2110095,1,20250521,650,16,2,0,0,0,0,0,25,3,0,0,0,0,0,3,202505210650,39.166645038375485,141.142913,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170647.202505210650,82,,2110101,1,20250521,650,27,9,0,0,0,0,0,37,3,0,0,0,0,0,3,202505210650,39.41215882858007,141.1284828,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170648.202505210650,82,,2110102,1,20250521,650,50,4,0,0,0,0,0,27,3,0,0,0,0,0,3,202505210650,39.486604768640554,141.1422372,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170649.202505210650,82,,2110103,1,20250521,650,63,5,0,0,0,0,0,81,3,0,0,0,0,0,3,202505210650,39.668019038784855,141.15759,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170650.202505210650,82,,2110106,1,20250521,650,85,2,0,0,0,0,0,60,8,0,0,0,0,0,3,202505210650,39.70774803881587,141.165401,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170651.202505210650,82,,2110110,1,20250521,650,62,6,0,0,0,0,0,79,6,0,0,0,0,0,3,202505210650,39.7581439588549,141.134491,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26170652.202505210650,82,,2110120,1,20250521,650,14,5,0,0,0,0,0,21,8,0,0,0,0,0,3,202505210650,40.24861199921695,141.2695885,,,,,,,,,,,,,,,,,
