FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,上り・自動車交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,color
t_travospublic_measure_5m.26240291.202505211405,87,,7110050,1,20250521,1405,79,21,0,0,0,0,0,89,20,0,0,0,0,0,3,202505211405,34.48565560311886,133.3551943,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240292.202505211405,87,,7110060,1,20250521,1405,94,19,0,0,0,0,0,102,19,0,0,0,0,0,3,202505211405,34.42263781303284,133.2070398,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240293.202505211405,87,,7110070,1,20250521,1405,69,20,0,0,0,0,0,54,14,0,0,0,0,0,3,202505211405,34.407573573012236,133.1699288,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240294.202505211405,87,,7110080,1,20250521,1405,26,15,0,0,0,0,0,27,17,0,0,0,0,0,3,202505211405,34.405688133009654,132.9629534,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240295.202505211405,87,,7110100,1,20250521,1405,5,4,0,0,0,0,0,5,5,0,0,0,0,0,3,202505211405,35.525440034486614,134.401402,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240296.202505211405,87,,7110120,1,20250521,1405,,,,0,0,0,1,,,,0,0,0,1,3,202505211405,35.52073503448066,133.602321,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240297.202505211405,87,,7110130,1,20250521,1405,49,11,0,0,0,0,0,65,21,0,0,0,0,0,3,202505211405,35.41880503435098,133.370183,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240298.202505211405,87,,7110220,1,20250521,1405,,,,0,0,0,1,,,,0,0,0,1,3,202505211405,35.19265103405972,134.203535,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240299.202505211405,87,,7110230,1,20250521,1405,26,13,0,0,0,0,0,14,6,0,0,0,0,0,3,202505211405,34.76131441349103,132.8171003,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240300.202505211405,87,,7110300,1,20250521,1405,97,27,0,0,0,0,0,91,19,0,0,0,0,0,3,202505211405,34.38300703297858,132.459786,132.459786,34.38300703297858,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240301.202505211405,87,,7110310,1,20250521,1405,30,5,0,0,0,1,0,39,9,0,0,0,0,0,3,202505211405,34.37385803296604,132.421237,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240302.202505211405,87,,7116080,1,20250521,1405,48,16,0,0,0,0,0,39,11,0,0,0,0,0,3,202505211405,34.39666703299729,133.151389,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240303.202505211405,87,,7160010,1,20250521,1405,,,,0,0,0,1,,,,0,0,0,1,1,202505211405,34.5622222532229,133.1247222,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240304.202505211405,87,,7160020,1,20250521,1405,22,0,0,0,0,0,0,12,1,0,0,0,0,0,1,202505211405,35.07931507391195,132.8976065,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240305.202505211405,87,,7310030,1,20250521,1405,54,16,0,0,0,0,0,64,24,0,0,0,0,0,3,202505211405,34.49757349313508,133.4192187,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240306.202505211405,87,,7310040,1,20250521,1405,85,21,0,0,0,0,0,108,25,0,0,0,0,0,3,202505211405,34.4518823230728,133.2408893,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240307.202505211405,87,,7310050,1,20250521,1405,10,0,0,0,0,0,0,3,0,0,0,0,0,0,3,202505211405,35.52642103448786,134.014803,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240308.202505211405,87,,7310070,1,20250521,1405,9,4,0,0,0,0,0,16,1,0,0,0,0,0,3,202505211405,35.51442503447265,134.020507,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240309.202505211405,87,,7310080,1,20250521,1405,,,,0,0,0,1,,,,0,0,0,1,3,202505211405,35.50773503446417,133.951629,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240310.202505211405,87,,7310100,1,20250521,1405,17,1,0,0,0,0,0,14,4,0,0,0,0,0,3,202505211405,35.508808034465545,133.493736,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240311.202505211405,87,,7310130,1,20250521,1405,32,4,0,0,0,0,0,41,8,0,0,0,0,0,3,202505211405,35.419582034351976,134.259336,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240312.202505211405,87,,7310190,1,20250521,1405,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,202505211405,35.48752003443851,134.19798,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240313.202505211405,87,,7310200,1,20250521,1405,26,5,0,0,0,0,0,31,4,0,0,0,0,0,3,202505211405,35.56082603453137,134.284636,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26240314.202505211405,87,,7310210,1,20250521,1405,40,17,0,0,0,0,0,47,8,0,0,0,0,0,3,202505211405,35.50841503446504,133.518074,,,,,,,,,,,,,,,,,
