FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,上り・自動車交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,color
t_travospublic_measure_5m.26231333.202505211310,87,,7110050,1,20250521,1310,100,17,0,0,0,0,0,97,14,0,0,0,0,0,3,202505211310,34.48565560311886,133.3551943,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26231334.202505211310,87,,7110060,1,20250521,1310,90,21,0,0,0,0,0,100,25,0,0,0,0,0,3,202505211310,34.42263781303284,133.2070398,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26231335.202505211310,87,,7110070,1,20250521,1310,52,14,0,0,0,0,0,50,10,0,0,0,0,0,3,202505211310,34.407573573012236,133.1699288,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26231336.202505211310,87,,7110080,1,20250521,1310,30,13,0,0,0,0,0,30,11,0,0,0,0,0,3,202505211310,34.405688133009654,132.9629534,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26231337.202505211310,87,,7110100,1,20250521,1310,7,1,0,0,0,0,0,11,2,0,0,0,0,0,3,202505211310,35.525440034486614,134.401402,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26231338.202505211310,87,,7110120,1,20250521,1310,,,,0,0,0,1,,,,0,0,0,1,3,202505211310,35.52073503448066,133.602321,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26231339.202505211310,87,,7110130,1,20250521,1310,57,16,0,0,0,0,0,59,19,0,0,0,0,0,3,202505211310,35.41880503435098,133.370183,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26231340.202505211310,87,,7110220,1,20250521,1310,,,,0,0,0,1,,,,0,0,0,1,3,202505211310,35.19265103405972,134.203535,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26231341.202505211310,87,,7110230,1,20250521,1310,21,5,0,0,0,0,0,18,4,0,0,0,0,0,3,202505211310,34.76131441349103,132.8171003,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26231342.202505211310,87,,7110300,1,20250521,1310,118,18,0,0,0,0,0,94,17,0,0,0,0,0,3,202505211310,34.38300703297858,132.459786,132.459786,34.38300703297858,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26231343.202505211310,87,,7110310,1,20250521,1310,39,7,0,0,0,1,0,40,14,0,0,0,0,0,3,202505211310,34.37385803296604,132.421237,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26231344.202505211310,87,,7116080,1,20250521,1310,34,14,0,0,0,0,0,42,13,0,0,0,0,0,3,202505211310,34.39666703299729,133.151389,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26231345.202505211310,87,,7160010,1,20250521,1310,,,,0,0,0,1,,,,0,0,0,1,1,202505211310,34.5622222532229,133.1247222,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26231346.202505211310,87,,7160020,1,20250521,1310,10,5,0,0,0,0,0,14,8,0,0,0,0,0,1,202505211310,35.07931507391195,132.8976065,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26231347.202505211310,87,,7310030,1,20250521,1310,49,16,0,0,0,0,0,42,22,0,0,0,0,0,3,202505211310,34.49757349313508,133.4192187,,,,,,,,,,,,,,,,,
