FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・自動車交通量,上り・小型交通量,上り・大型交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型交通量,下り・大型交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,道路種別,時間コード,lat,lng,lng2,lat2,color
t_travospublic_measure_5m_img.25654596.202505212350,89,,9811060,1,20250521,2350,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,32.808908030723025,130.149506,,,blue
t_travospublic_measure_5m_img.25654597.202505212350,89,,9811070,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,32.836521030764146,130.094768,,,blue
t_travospublic_measure_5m_img.25654598.202505212350,89,,9811080,1,20250521,2350,11,11,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,32.83196203075736,130.053336,,,blue
t_travospublic_measure_5m_img.25654599.202505212350,89,,9811090,1,20250521,2350,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.61888103190713,130.568781,,,blue
t_travospublic_measure_5m_img.25654600.202505212350,89,,9811100,1,20250521,2350,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.61860003190672,130.579442,,,blue
t_travospublic_measure_5m_img.25654601.202505212350,89,,9811110,1,20250521,2350,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.62194303191151,130.588462,,,blue
t_travospublic_measure_5m_img.25654602.202505212350,89,,9811120,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.65684603196145,130.750269,,,blue
t_travospublic_measure_5m_img.25654603.202505212350,89,,9811130,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.6514250319537,130.761828,,,blue
t_travospublic_measure_5m_img.25654604.202505212350,89,,9811140,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.64137503193933,130.764099,,,blue
t_travospublic_measure_5m_img.25654605.202505212350,89,,9811150,1,20250521,2350,10,10,0,0,12,7,5,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.65331703195642,130.807798,,,blue
t_travospublic_measure_5m_img.25654606.202505212350,89,,9811160,1,20250521,2350,,,,,,,,,1,,,,,,,,,,3,202505212350,33.67846703199234,130.866756,,,blue
t_travospublic_measure_5m_img.25654607.202505212350,89,,9811180,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.6231190319132,130.671342,,,blue
t_travospublic_measure_5m_img.25654608.202505212350,89,,9811190,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.74379703208545,130.970335,,,blue
t_travospublic_measure_5m_img.25654609.202505212350,89,,9811200,1,20250521,2350,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.54615303180275,130.159402,,,blue
t_travospublic_measure_5m_img.25654610.202505212350,89,,9811210,1,20250521,2350,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.50948303174998,130.110769,,,blue
t_travospublic_measure_5m_img.25654611.202505212350,89,,9811220,1,20250521,2350,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.501667031738705,130.069167,,,blue
t_travospublic_measure_5m_img.25654612.202505212350,89,,9811230,1,20250521,2350,11,11,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.55094403180965,130.448556,,,blue
t_travospublic_measure_5m_img.25654613.202505212350,89,,9811240,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.522842031769216,130.168427,,,blue
t_travospublic_measure_5m_img.25654614.202505212350,89,,9811250,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.51344603175569,130.14563,,,blue
t_travospublic_measure_5m_img.25654615.202505212350,89,,9811260,1,20250521,2350,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.45431303167039,130.042275,,,blue
t_travospublic_measure_5m_img.25654616.202505212350,89,,9811270,1,20250521,2350,2,2,0,0,9,7,2,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.431110031636834,129.991737,,,blue
t_travospublic_measure_5m_img.25654617.202505212350,89,,9811280,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.348904031517684,129.933234,,,blue
t_travospublic_measure_5m_img.25654618.202505212350,89,,9811290,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.331844031492885,129.928169,,,blue
t_travospublic_measure_5m_img.25654619.202505212350,89,,9811300,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.268208031400235,129.88248900000002,,,blue
t_travospublic_measure_5m_img.25654620.202505212350,89,,9811310,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.24091903136041,129.850727,,,blue
t_travospublic_measure_5m_img.25654621.202505212350,89,,9811320,1,20250521,2350,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.45989003167844,130.040128,,,blue
t_travospublic_measure_5m_img.25654622.202505212350,89,,9811330,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.38450403156936,129.984455,,,blue
t_travospublic_measure_5m_img.25654623.202505212350,89,,9811340,1,20250521,2350,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,202505212350,33.31161503146347,130.070351,,,blue
t_travospublic_measure_5m_img.25654624.202505212350,89,,9811350,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.304966031453795,130.076971,,,blue
t_travospublic_measure_5m_img.25654625.202505212350,89,,9811360,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.29002103143203,130.168151,,,blue
t_travospublic_measure_5m_img.25654626.202505212350,89,,9811370,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.327444031486486,130.034833,,,blue
t_travospublic_measure_5m_img.25654627.202505212350,89,,9811380,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.29362203143727,130.116435,,,blue
t_travospublic_measure_5m_img.25654628.202505212350,89,,9811390,1,20250521,2350,3,2,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.03691103106103,129.918279,,,blue
t_travospublic_measure_5m_img.25654629.202505212350,89,,9811400,1,20250521,2350,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,32.90829103087079,130.661481,,,blue
t_travospublic_measure_5m_img.25654630.202505212350,89,,9811410,1,20250521,2350,2,1,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.01722203103198,130.439722,,,blue
t_travospublic_measure_5m_img.25654631.202505212350,89,,9811420,1,20250521,2350,3,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.05710503109079,130.465234,,,blue
t_travospublic_measure_5m_img.25654632.202505212350,89,,9811430,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.176714031266506,130.407839,,,blue
t_travospublic_measure_5m_img.25654633.202505212350,89,,9811450,1,20250521,2350,3,2,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.01280003102545,130.425184,,,blue
t_travospublic_measure_5m_img.25654634.202505212350,89,,9811460,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.140861031213944,130.422417,,,blue
t_travospublic_measure_5m_img.25654635.202505212350,89,,9811461,1,20250521,2350,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.184560031278004,130.387933,,,blue
t_travospublic_measure_5m_img.25654636.202505212350,89,,9811470,1,20250521,2350,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.0462530310748,130.431406,,,blue
t_travospublic_measure_5m_img.25654637.202505212350,89,,9811480,1,20250521,2350,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.055717031088754,130.4292,,,blue
t_travospublic_measure_5m_img.25654638.202505212350,89,,9811490,1,20250521,2350,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.069783031109466,130.42405,,,blue
t_travospublic_measure_5m_img.25654639.202505212350,89,,9811500,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.077520031120855,130.428242,,,blue
t_travospublic_measure_5m_img.25654640.202505212350,89,,9811510,1,20250521,2350,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.08238303112801,130.433017,,,blue
t_travospublic_measure_5m_img.25654641.202505212350,89,,9811520,1,20250521,2350,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.11826103118075,130.430375,,,blue
t_travospublic_measure_5m_img.25654642.202505212350,89,,9811540,1,20250521,2350,5,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.15753403123839,130.478771,,,blue
t_travospublic_measure_5m_img.25654643.202505212350,89,,9811550,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.22942603134362,130.505954,,,blue
t_travospublic_measure_5m_img.25654644.202505212350,89,,9811560,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.23505203135184,130.507151,,,blue
t_travospublic_measure_5m_img.25654645.202505212350,89,,9811570,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.24799503137074,130.509483,,,blue
t_travospublic_measure_5m_img.25654646.202505212350,89,,9811580,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.25651503138319,130.509461,,,blue
t_travospublic_measure_5m_img.25654647.202505212350,89,,9811590,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.31995703147561,130.594037,,,blue
t_travospublic_measure_5m_img.25654648.202505212350,89,,9811600,1,20250521,2350,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.345255031512394,130.730893,,,blue
t_travospublic_measure_5m_img.25654649.202505212350,89,,9811610,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.3437500315102,130.752694,,,blue
t_travospublic_measure_5m_img.25654650.202505212350,89,,9811620,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.33338803149515,130.801953,,,blue
t_travospublic_measure_5m_img.25654651.202505212350,89,,9811630,1,20250521,2350,2,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.33357603149542,130.817928,,,blue
t_travospublic_measure_5m_img.25654652.202505212350,89,,9811640,1,20250521,2350,1,1,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.33658103149978,130.839667,,,blue
t_travospublic_measure_5m_img.25654653.202505212350,89,,9811650,1,20250521,2350,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.331960031493075,130.852326,,,blue
t_travospublic_measure_5m_img.25654654.202505212350,89,,9811660,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.307732031457824,130.915379,,,blue
t_travospublic_measure_5m_img.25654655.202505212350,89,,9811670,1,20250521,2350,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.29883403144486,130.938844,,,blue
t_travospublic_measure_5m_img.25654656.202505212350,89,,9811680,1,20250521,2350,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.29818903144393,130.952388,,,blue
t_travospublic_measure_5m_img.25654657.202505212350,89,,9811690,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.29921203144541,130.96937,,,blue
t_travospublic_measure_5m_img.25654658.202505212350,89,,9811700,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,33.261645031390664,131.01058,,,blue
t_travospublic_measure_5m_img.25654659.202505212350,89,,9811710,1,20250521,2350,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.28000003141744,131.128611,,,blue
t_travospublic_measure_5m_img.25654660.202505212350,89,,9811720,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.237877031355964,131.175263,,,blue
t_travospublic_measure_5m_img.25654661.202505212350,89,,9811730,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.2405000313598,131.224187,,,blue
t_travospublic_measure_5m_img.25654662.202505212350,89,,9811740,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.25496403138093,131.328533,,,blue
t_travospublic_measure_5m_img.25654663.202505212350,89,,9811750,1,20250521,2350,5,1,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.23715803135492,131.323213,,,blue
t_travospublic_measure_5m_img.25654664.202505212350,89,,9811760,1,20250521,2350,1,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.18331803127619,131.452171,,,blue
t_travospublic_measure_5m_img.25654665.202505212350,89,,9811770,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.760789029127036,131.4707,,,blue
t_travospublic_measure_5m_img.25654666.202505212350,89,,9811780,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.559046028812634,131.38327000000004,,,blue
t_travospublic_measure_5m_img.25654667.202505212350,89,,9811790,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.547715028794922,131.378628,,,blue
t_travospublic_measure_5m_img.25654668.202505212350,89,,9811810,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.45214102864519,131.212192,,,blue
t_travospublic_measure_5m_img.25654669.202505212350,89,,9811820,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.46555602866623,131.154444,,,blue
t_travospublic_measure_5m_img.25654670.202505212350,89,,9811830,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.447659028638157,131.051761,,,blue
t_travospublic_measure_5m_img.25654671.202505212350,89,,9811840,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.388108028544615,130.811533,,,blue
t_travospublic_measure_5m_img.25654672.202505212350,89,,9811850,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.41813502859181,130.764377,,,blue
t_travospublic_measure_5m_img.25654673.202505212350,89,,9811860,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.542976028787507,130.706877,,,blue
t_travospublic_measure_5m_img.25654674.202505212350,89,,9811870,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.557778028810663,130.718333,,,blue
t_travospublic_measure_5m_img.25654675.202505212350,89,,9811880,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.647658028950993,130.819552,,,blue
t_travospublic_measure_5m_img.25654676.202505212350,89,,9811890,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.413693028584817,130.760963,,,blue
t_travospublic_measure_5m_img.25654677.202505212350,89,,9811900,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.27982902837409,130.291795,,,blue
t_travospublic_measure_5m_img.25654678.202505212350,89,,9811910,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.2913800283923,130.293564,,,blue
t_travospublic_measure_5m_img.25654679.202505212350,89,,9811920,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,31.327343028448986,130.334728,,,blue
t_travospublic_measure_5m_img.25654680.202505212350,89,,9811930,1,20250521,2350,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,31.494637028711818,130.506308,,,blue
t_travospublic_measure_5m_img.25654681.202505212350,89,,9811940,1,20250521,2350,12,12,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,31.527877028763886,130.521631,,,blue
t_travospublic_measure_5m_img.25654682.202505212350,89,,9811950,1,20250521,2350,2,0,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,31.289730028389716,130.60717200000002,,,blue
t_travospublic_measure_5m_img.25654683.202505212350,89,,9811960,1,20250521,2350,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,31.323917028443603,130.564308,,,blue
t_travospublic_measure_5m_img.25654684.202505212350,89,,9811970,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,31.466390028667544,130.513245,,,blue
t_travospublic_measure_5m_img.25654685.202505212350,89,,9811980,1,20250521,2350,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.34976603151893,129.764492,,,blue
t_travospublic_measure_5m_img.25654686.202505212350,89,,9812010,1,20250521,2350,8,7,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.13956403121204,129.784069,,,blue
t_travospublic_measure_5m_img.25654687.202505212350,89,,9812020,1,20250521,2350,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.28640603142677,130.150153,,,blue
t_travospublic_measure_5m_img.25654688.202505212350,89,,9812030,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.0852950311323,131.637799,,,blue
t_travospublic_measure_5m_img.25654689.202505212350,89,,9812040,1,20250521,2350,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,32.56861103036308,131.553056,,,blue
t_travospublic_measure_5m_img.25654690.202505212350,89,,9812050,1,20250521,2350,15,11,4,0,23,19,4,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.55027803180869,130.478333,,,blue
t_travospublic_measure_5m_img.25654691.202505212350,89,,9812060,1,20250521,2350,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505212350,32.92625003089743,131.00539,,,blue
t_travospublic_measure_5m_img.25654692.202505212350,89,,9812070,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,32.90000003085849,130.933611,,,blue
t_travospublic_measure_5m_img.25654693.202505212350,89,,9812080,1,20250521,2350,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.27595303141153,130.319462,,,blue
t_travospublic_measure_5m_img.25654694.202505212350,89,,9812090,1,20250521,2350,,,,,,,,,1,,,,,,,,,,3,202505212350,33.59653803187511,130.611685,,,blue
t_travospublic_measure_5m_img.25654695.202505212350,89,,9812100,1,20250521,2350,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.05235003108379,130.430417,,,blue
t_travospublic_measure_5m_img.25654696.202505212350,89,,9812110,1,20250521,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.15888903124039,129.761111,,,blue
t_travospublic_measure_5m_img.25654697.202505212350,89,,9812120,1,20250521,2350,1,1,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,31.737096029090242,130.677414,,,blue
t_travospublic_measure_5m_img.25654698.202505212350,89,,9812130,1,20250521,2350,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,33.32114903147733,130.391671,,,blue
t_travospublic_measure_5m_img.25654699.202505212350,89,,9812140,1,20250521,2350,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505212350,32.733917030611096,130.31245,,,blue
t_travospublic_measure_5m_img.25654700.202505212350,90,,10810050,1,20250521,2350,1,1,0,0,0,0,0,0,0,,,,,,,,,,3,202505212350,26.69152402083745,128.108879,,,blue
t_travospublic_measure_5m_img.25654701.202505212350,90,,10810060,1,20250521,2350,7,7,0,0,1,0,1,0,0,,,,,,,,,,3,202505212350,26.634931020743306,128.037283,,,blue
t_travospublic_measure_5m_img.25654702.202505212350,90,,10810070,1,20250521,2350,,,,,,,,,1,,,,,,,,,,3,202505212350,26.60195202068847,127.99972500000001,,,blue
t_travospublic_measure_5m_img.25654703.202505212350,90,,10810080,1,20250521,2350,,,,,,,,,1,,,,,,,,,,3,202505212350,26.583164020657225,127.99781300000001,,,blue
t_travospublic_measure_5m_img.25654704.202505212350,90,,10810090,1,20250521,2350,,,,,,,,,1,,,,,,,,,,3,202505212350,26.573059020640425,127.989432,,,blue
t_travospublic_measure_5m_img.25654705.202505212350,90,,10810100,1,20250521,2350,,,,,,,,,1,,,,,,,,,,3,202505212350,26.558695020616547,127.976575,,,blue
t_travospublic_measure_5m_img.25654706.202505212350,90,,10810110,1,20250521,2350,33,31,2,0,0,0,0,0,0,,,,,,,,,,3,202505212350,26.547043020597176,127.96594700000001,,,blue
t_travospublic_measure_5m_img.25654707.202505212350,90,,10810120,1,20250521,2350,14,5,9,0,2,2,0,0,0,,,,,,,,,,3,202505212350,26.545420020594484,127.96513700000001,,,blue
t_travospublic_measure_5m_img.25654708.202505212350,90,,10810130,1,20250521,2350,0,0,0,0,0,0,0,0,0,,,,,,,,,,3,202505212350,26.541292020587623,127.95978,,,blue
t_travospublic_measure_5m_img.25654709.202505212350,90,,10810140,1,20250521,2350,22,21,1,0,11,11,0,0,0,,,,,,,,,,3,202505212350,26.536514020579673,127.935453,,,blue
t_travospublic_measure_5m_img.25654710.202505212350,90,,10810150,1,20250521,2350,,,,,,,,,1,,,,,,,,,,3,202505212350,26.51382402054197,127.901775,,,blue
t_travospublic_measure_5m_img.25654711.202505212350,90,,10810160,1,20250521,2350,0,0,0,0,0,0,0,0,0,,,,,,,,,,3,202505212350,26.503684020525117,127.87991000000001,,,blue
t_travospublic_measure_5m_img.25654712.202505212350,90,,10810170,1,20250521,2350,0,0,0,0,0,0,0,0,0,,,,,,,,,,3,202505212350,26.49844302051641,127.86208000000002,,,blue
t_travospublic_measure_5m_img.25654713.202505212350,90,,10810180,1,20250521,2350,0,0,0,0,0,0,0,0,0,,,,,,,,,,3,202505212350,26.48233402048965,127.85135699999998,,,blue
t_travospublic_measure_5m_img.25654714.202505212350,90,,10810190,1,20250521,2350,0,0,0,0,0,0,0,0,0,,,,,,,,,,3,202505212350,26.44345902042506,127.805583,,,blue
t_travospublic_measure_5m_img.25654715.202505212350,90,,10810200,1,20250521,2350,17,17,0,0,10,10,0,0,0,,,,,,,,,,3,202505212350,26.338860020251406,127.7508,,,blue
t_travospublic_measure_5m_img.25654716.202505212350,90,,10810220,1,20250521,2350,,,,,,,,,1,,,,,,,,,,3,202505212350,26.26837002013446,127.73051999999998,,,blue
t_travospublic_measure_5m_img.25654717.202505212350,90,,10810230,1,20250521,2350,36,32,4,0,30,27,3,0,0,,,,,,,,,,3,202505212350,26.266310020131048,127.72327,,,blue
t_travospublic_measure_5m_img.25654718.202505212350,90,,10810240,1,20250521,2350,0,0,0,0,0,0,0,0,0,,,,,,,,,,3,202505212350,26.269040020135566,127.72616000000001,,,blue
t_travospublic_measure_5m_img.25654719.202505212350,90,,10810260,1,20250521,2350,14,14,0,0,0,0,0,0,0,,,,,,,,,,3,202505212350,26.273440020142868,127.71261000000001,,,blue
t_travospublic_measure_5m_img.25654720.202505212350,90,,10810270,1,20250521,2350,14,9,5,0,9,9,0,0,0,,,,,,,,,,3,202505212350,26.451180020437896,127.89631,,,blue
t_travospublic_measure_5m_img.25654721.202505212350,90,,10810280,1,20250521,2350,0,0,0,0,6,6,0,0,0,,,,,,,,,,3,202505212350,26.4491400204345,127.849893,,,blue
t_travospublic_measure_5m_img.25654722.202505212350,90,,10810290,1,20250521,2350,1,1,0,0,0,0,0,0,0,,,,,,,,,,3,202505212350,26.448972020434223,127.90855300000001,,,blue
t_travospublic_measure_5m_img.25654723.202505212350,90,,10810300,1,20250521,2350,7,6,1,0,6,3,3,0,0,,,,,,,,,,3,202505212350,26.30711002019872,127.81338,,,blue
t_travospublic_measure_5m_img.25654724.202505212350,90,,10810310,1,20250521,2350,6,5,1,0,0,0,0,0,0,,,,,,,,,,3,202505212350,26.287560020166286,127.81449,,,blue
t_travospublic_measure_5m_img.25654725.202505212350,90,,10810320,1,20250521,2350,6,0,6,0,0,0,0,0,0,,,,,,,,,,3,202505212350,26.22351002006007,127.76571,,,blue
t_travospublic_measure_5m_img.25654726.202505212350,90,,10810330,1,20250521,2350,6,6,0,0,10,0,10,0,0,,,,,,,,,,3,202505212350,26.200760020022358,127.75174999999999,,,blue
t_travospublic_measure_5m_img.25654727.202505212350,90,,10810340,1,20250521,2350,23,23,0,0,18,17,1,0,0,,,,,,,,,,3,202505212350,26.25841002011794,127.75767000000002,,,blue
t_travospublic_measure_5m_img.25654728.202505212350,90,,10810350,1,20250521,2350,25,25,0,0,2,2,0,0,0,,,,,,,,,,3,202505212350,26.24962002010336,127.74765,,,blue
t_travospublic_measure_5m_img.25654729.202505212350,90,,10810360,1,20250521,2350,26,26,0,0,24,22,2,0,0,,,,,,,,,,3,202505212350,26.25443002011134,127.73508000000001,,,blue
t_travospublic_measure_5m_img.25654730.202505212350,90,,10810370,1,20250521,2350,40,40,0,0,17,16,1,0,0,,,,,,,,,,3,202505212350,26.25456002011155,127.72416000000001,,,blue
t_travospublic_measure_5m_img.25654731.202505212350,90,,10810380,1,20250521,2350,14,14,0,0,30,29,1,0,0,,,,,,,,,,3,202505212350,26.169530019970612,127.65168,,,blue
t_travospublic_measure_5m_img.25654732.202505212350,90,,10810390,1,20250521,2350,15,15,0,0,23,21,2,0,0,,,,,,,,,,3,202505212350,26.154010019944888,127.65812,,,blue
t_travospublic_measure_5m_img.25654733.202505212350,90,,10810400,1,20250521,2350,,,,,,,,,1,,,,,,,,,,3,202505212350,26.130710019906292,127.66514,,,blue
t_travospublic_measure_5m_img.25654734.202505212350,90,,10810410,1,20250521,2350,0,0,0,0,0,0,0,0,0,,,,,,,,,,3,202505212350,26.11574001988149,127.66860000000001,,,blue
t_travospublic_measure_5m_img.25654735.202505212350,90,,10810420,1,20250521,2350,0,0,0,0,0,0,0,0,0,,,,,,,,,,3,202505212350,26.09400001984549,127.71590000000002,,,blue
t_travospublic_measure_5m_img.25654736.202505212350,90,,10810430,1,20250521,2350,,,,,,,,,1,,,,,,,,,,3,202505212350,26.128730019903006,127.75918999999999,,,blue
t_travospublic_measure_5m_img.25654737.202505212350,90,,10810440,1,20250521,2350,,,,,,,,,1,,,,,,,,,,3,202505212350,26.140140019921905,127.77529,,,blue
