地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,道路種別,時間コード,lat,lng,lng2,lat2
86,,6810241,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.4322160343681,136.245092,,
86,,6810250,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.27555603416706,136.269444,,
86,,6810260,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.11611103396005,136.128333,,
86,,6810270,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.091944033928485,136.089722,,
86,,6810280,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.66000003465618,136.084722,,
86,,6810290,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,34.996111033802705,135.722222,,
86,,6810300,1,20250529,1400,0,0,,3,1,,0,,0,,0,0,0,0,,0,3,202505291400,34.981944033784046,135.693056,,
86,,6810310,1,20250529,1400,62,14,,0,0,,0,,0,,0,0,0,0,,0,3,202505291400,34.981944033784046,135.692917,,
86,,6810320,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,34.992500033797945,135.64750000000004,,
86,,6810330,1,20250529,1400,25,28,,7,10,,0,,0,,0,0,0,0,,0,3,202505291400,34.989722033794294,135.636667,,
86,,6810340,1,20250529,1400,0,0,,2,0,,0,,0,,0,0,0,0,,0,3,202505291400,35.12222203396803,135.439444,,
86,,6810343,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.18777781405339,135.3219444,,
86,,6810344,1,20250529,1400,21,2,,14,10,,0,,0,,0,0,0,0,,0,3,202505291400,35.24583336412865,135.2161111,,
86,,6810346,1,20250529,1400,30,7,,22,9,,0,,0,,0,0,0,0,,0,3,202505291400,35.28305559417674,135.1777778,,
86,,6810348,1,20250529,1400,45,8,,47,13,,0,,0,,0,0,0,0,,0,3,202505291400,35.3139820342166,135.101491,,
86,,6810360,1,20250529,1400,0,0,,0,0,,0,,0,,0,0,0,0,,0,3,202505291400,35.333611034241834,134.917222,,
86,,6810370,1,20250529,1400,8,4,,21,1,,0,,0,,0,0,0,0,,0,3,202505291400,35.38305603430526,134.671667,,
86,,6810390,1,20250529,1400,16,7,,11,1,,0,,0,,0,0,0,0,,0,3,202505291400,35.48083303443001,134.585278,,
86,,6810400,1,20250529,1400,8,1,,4,0,,0,,0,,0,0,0,0,,0,3,202505291400,35.50388903445929,134.533889,,
86,,6810410,1,20250529,1400,4,5,,5,5,,0,,0,,0,0,0,0,,0,3,202505291400,35.5247220344857,134.4275,,
86,,6810420,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.33111103423862,136.352222,,
86,,6810450,1,20250529,1400,40,4,,23,1,,0,,0,,0,0,0,0,,0,3,202505291400,34.229683032767404,135.169164,,
86,,6810500,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,34.58000003324698,135.466581,,
86,,6810510,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,34.5797220332466,135.466581,,
86,,6810540,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,34.36000003294702,135.269444,,
86,,6810550,1,20250529,1400,0,0,,87,4,,0,,0,,0,0,0,0,,0,3,202505291400,34.32270003289575,135.19756,,
86,,6810560,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,34.24805603279281,135.175,,
86,,6810580,1,20250529,1400,36,4,,6,7,,0,,0,,0,0,0,0,,0,3,202505291400,35.633611034623065,136.021389,,
86,,6810590,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.58083303455663,135.910417,,
86,,6810610,1,20250529,1400,0,0,,0,0,,0,,0,,0,0,0,0,,0,3,202505291400,35.469444034415524,135.825,,
86,,6810620,1,20250529,1400,37,4,,2,0,,0,,0,,0,0,0,0,,0,3,202505291400,35.483056034432835,135.666111,,
86,,6810630,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.48805603443919,135.595833,,
86,,6810660,1,20250529,1400,21,11,,17,9,,0,,0,,0,0,0,0,,0,3,202505291400,35.48083303443001,135.421389,,
86,,6810667,1,20250529,1400,35,7,,43,4,,0,,0,,0,0,0,0,,0,3,202505291400,35.46027781440387,135.3566667,,
86,,6810670,1,20250529,1400,27,8,,48,14,,0,,0,,0,0,0,0,,0,3,202505291400,35.414167034345056,135.333056,,
86,,6810671,1,20250529,1400,17,9,,20,9,,0,,0,,0,0,0,0,,0,3,202505291400,35.37888892429992,135.3169444,,
86,,6810700,1,20250529,1400,25,5,,27,9,,0,,0,,0,0,0,0,,0,3,202505291400,34.47239203310078,134.945572,,
86,,6810710,1,20250529,1400,0,0,,3,2,,0,,0,,0,0,0,0,,0,3,202505291400,34.40363603300684,134.896767,,
86,,6810720,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,34.26169203281165,134.728943,,
86,,6810730,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,34.85305603361341,134.605278,,
86,,6810740,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,34.87691203364509,134.61312,,
86,,6810750,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.07068203390065,134.587422,,
86,,6810760,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.145672033998615,134.539014,,
86,,6810770,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,33.692375032012194,135.984591,,
86,,6810780,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,33.61777803190555,135.927061,,
86,,6810790,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,33.56853903183492,135.910197,,
86,,6810800,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,33.50323103174097,135.806228,,
86,,6810810,1,20250529,1400,10,6,,18,5,,0,,0,,0,0,0,0,,0,3,202505291400,33.48392803171314,135.760481,,
86,,6810820,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,33.509890031750565,135.60639100000003,,
86,,6810830,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,33.51850003176297,135.57,,
86,,6810840,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,33.554167031814266,135.458889,,
86,,6810850,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,33.70273603202697,135.411942,,
86,,6810860,1,20250529,1400,56,9,,35,4,,0,,0,,0,0,0,0,,0,3,202505291400,33.72250003205514,135.404722,,
86,,6810880,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,33.748889032092684,135.3275,,
86,,6810890,1,20250529,1400,15,2,,27,6,,0,,0,,0,0,0,0,,0,3,202505291400,33.7811110321385,135.3025,,
86,,6810900,1,20250529,1400,43,1,,25,6,,0,,0,,0,0,0,0,,0,3,202505291400,33.91892803233343,135.146508,,
86,,6810910,1,20250529,1400,26,3,,0,0,,0,,0,,0,0,0,0,,0,3,202505291400,33.94659203237239,135.12965,,
86,,6810920,1,20250529,1400,31,10,,28,5,,0,,0,,0,0,0,0,,0,3,202505291400,34.04305603250771,135.189722,,
86,,6810930,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,34.047035032513286,135.189167,,
86,,6810950,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,34.19539403271991,135.169583,,
86,,6810960,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,33.74962803209376,135.359472,,
86,,6810980,1,20250529,1400,9,4,,57,27,,0,,0,,0,0,0,0,,0,3,202505291400,34.652222033344536,135.48972200000003,,
86,,6810990,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.551944034520155,136.098333,,
86,,6811000,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.530000034492396,136.094444,,
86,,6811010,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.47888903442754,136.083056,,
86,,6811020,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.39750003432375,136.024722,,
86,,6811030,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.28722203418211,136.018056,,
86,,6811040,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,35.24777803413116,135.960556,,
86,,6811050,1,20250529,1400,,,,,,,1,,0,,0,1,1,0,,0,3,202505291400,35.237778034118236,135.943333,,
86,,6811080,1,20250529,1400,64,26,,61,41,,0,,0,,0,0,0,0,,0,3,202505291400,34.71861103343382,135.569444,,
86,,6811140,1,20250529,1400,0,0,,0,0,,0,,0,,0,1,1,0,,0,3,202505291400,34.81806403356681,135.3196,,
86,,6811150,1,20250529,1400,13,8,,30,7,,0,,0,,0,0,0,0,,0,3,202505291400,35.16055603401799,135.066111,,
86,,6811160,1,20250529,1400,17,3,,25,4,,0,,0,,0,0,0,0,,0,3,202505291400,35.23305603411212,135.020833,,
86,,6811170,1,20250529,1400,9,1,,25,7,,0,,0,,0,0,0,0,,0,3,202505291400,35.29111103418713,134.970556,,
86,,6811180,1,20250529,1400,13,6,,22,4,,0,,0,,0,0,0,0,,0,3,202505291400,35.30305603420252,134.92,,
86,,6811190,1,20250529,1400,13,5,,16,8,,0,,0,,0,0,0,0,,0,3,202505291400,35.34500003425647,134.801111,,
86,,6811200,1,20250529,1400,19,6,,24,10,,0,,0,,0,0,0,0,,0,3,202505291400,35.36333303427999,134.759167,,
86,,6811210,1,20250529,1400,20,4,,23,6,,0,,0,,0,0,0,0,,0,3,202505291400,35.49942303445363,134.790538,,
86,,6811220,1,20250529,1400,19,2,,24,5,,0,,0,,0,0,0,0,,0,3,202505291400,35.474942034422526,134.764925,,
86,,6811230,1,20250529,1400,20,9,,14,7,,0,,0,,0,0,0,0,,0,3,202505291400,35.43722003437449,134.767839,,
86,,6811260,1,20250529,1400,15,9,,18,8,,0,,0,,0,0,0,0,,0,3,202505291400,35.01754603383091,136.023618,,
86,,6811310,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,34.78856603352747,134.816183,,
86,,6811320,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,34.81472203356237,134.673055,,
86,,6811340,1,20250529,1400,,,,,,,1,,0,,0,0,0,0,,0,3,202505291400,34.83503003358942,134.618945,,
86,,6811400,1,20250529,1400,29,8,,26,5,,0,,0,,0,0,0,0,,0,3,202505291400,34.54152803319483,135.675417,,
88,,8810010,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,34.22576903276199,134.506281,,
88,,8810040,1,20250529,1400,6,9,0,10,4,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,34.21202803274294,134.426444,,
88,,8810050,1,20250529,1400,24,7,0,32,9,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,34.2426940327854,134.369389,,
88,,8810060,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,34.24194403278437,134.333056,,
88,,8810070,1,20250529,1400,19,3,0,16,3,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,34.3096610328778,134.235686,,
88,,8810080,1,20250529,1400,32,7,0,21,8,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,34.323825032897304,134.203003,,
88,,8810090,1,20250529,1400,,,,78,16,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,34.31055603287904,134.040556,,
88,,8810100,1,20250529,1400,111,14,0,,,,0,0,0,0,0,0,0,0,0,0,3,202505291400,34.31083303287942,134.040833,,
88,,8810110,1,20250529,1400,53,13,0,47,7,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,34.296344462859466,133.9267892,,
88,,8810120,1,20250529,1400,40,6,0,39,7,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,34.30830303287593,133.886,,
88,,8810130,1,20250529,1400,60,14,0,77,8,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,34.28116903283854,133.818719,,
88,,8810150,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.79388903215663,132.931944,,
88,,8810160,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,34.251008032796896,133.916925,,
88,,8810170,1,20250529,1400,32,6,0,25,13,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,34.183472032703364,133.834944,,
88,,8810180,1,20250529,1400,11,5,0,14,3,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,34.15741703266719,133.82277800000003,,
88,,8810210,1,20250529,1400,8,6,0,17,6,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,34.02985603248925,133.814811,,
88,,8810220,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.99827503244498,133.788456,,
88,,8810270,1,20250529,1400,8,1,0,12,7,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.699149792021856,133.6898053,,
88,,8810310,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.65416703195762,133.66,,
88,,8810350,1,20250529,1400,30,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.54658334180337,133.423537,,
88,,8810380,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.555000031815474,133.139444,,
88,,8810400,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.58111103185298,132.9925,,
88,,8810410,1,20250529,1400,7,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.61805603190595,132.933333,,
88,,8810420,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.62777803191986,132.916389,,
88,,8810430,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.646667031946905,132.905833,,
88,,8810450,1,20250529,1400,14,2,0,19,8,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.68178252199708,132.8835762,,
88,,8810510,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.73555603207373,132.811667,,
88,,8810520,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,6,202505291400,33.80277803216924,132.7775,,
88,,8810530,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.80679213217494,132.7455604,,
88,,8810560,1,20250529,1400,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.883114032282926,134.645522,,
88,,8810570,1,20250529,1400,15,7,0,22,17,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.87310303226879,134.637228,,
88,,8810580,1,20250529,1400,11,2,0,13,4,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.8064830321745,134.590708,,
88,,8810640,1,20250529,1400,20,5,0,16,3,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.72289703205572,134.519397,,
88,,8810660,1,20250529,1400,15,3,0,14,1,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.66041903196656,134.406369,,
88,,8810670,1,20250529,1400,12,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.58200303185425,134.323467,,
88,,8810690,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.49111103172349,134.261667,,
88,,8810720,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.33499901149748,134.1973409,,
88,,8810730,1,20250529,1400,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.2510477313752,134.1807112,,
88,,8810740,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.29972203144615,134.123333,,
88,,8810750,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.371439791550394,134.039855,,
88,,8810760,1,20250529,1400,25,0,0,20,11,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.42416703162678,134.023333,,
88,,8810780,1,20250529,1400,27,4,0,26,8,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.441944031652504,133.966111,,
88,,8810820,1,20250529,1400,44,4,0,35,15,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.5033880317412,133.878652,,
88,,8810840,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.525000031772315,133.760278,,
88,,8810850,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.42055603162157,133.301944,,
88,,8810880,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.3074340314574,133.179556,,
88,,8810890,1,20250529,1400,6,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.28855103142989,133.172023,,
88,,8810910,1,20250529,1400,10,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.266597031397886,133.171467,,
88,,8810920,1,20250529,1400,14,4,0,17,3,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.21880803132811,133.140708,,
88,,8810940,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.0089042010197,132.9856986,,
88,,8810960,1,20250529,1400,26,1,0,14,6,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,32.97816103097427,132.889125,,
88,,8810970,1,20250529,1400,20,7,0,16,3,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,32.977644030973515,132.885636,,
88,,8811000,1,20250529,1400,20,2,0,15,4,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,32.96687203095758,132.865489,,
88,,8811020,1,20250529,1400,12,4,0,14,1,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,32.96457803095418,132.816661,,
88,,8811040,1,20250529,1400,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,32.95833303094494,132.796389,,
88,,8811050,1,20250529,1400,29,3,0,37,3,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,32.93641403091248,132.736475,,
88,,8811070,1,20250529,1400,15,2,0,16,2,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,32.970303030962654,132.665209,,
88,,8811080,1,20250529,1400,18,2,0,24,6,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,32.95232903093605,132.60067,,
88,,8811090,1,20250529,1400,13,3,0,23,7,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,32.9541190309387,132.584276,,
88,,8811110,1,20250529,1400,13,2,0,19,1,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.04654603107523,132.48536,,
88,,8811130,1,20250529,1400,14,7,0,24,5,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.0789110311229,132.49507,,
88,,8811140,1,20250529,1400,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.11350003117377,132.518333,,
88,,8811150,1,20250529,1400,19,6,0,17,6,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.12469803119022,132.521282,,
88,,8811170,1,20250529,1400,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.49517003172935,132.54537,,
88,,8811180,1,20250529,1400,14,3,0,12,1,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.15677703123728,132.5469,,
88,,8811190,1,20250529,1400,23,3,0,23,2,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.264024031394136,132.552651,,
88,,8811210,1,20250529,1400,63,8,0,39,12,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.23340003134943,132.559577,,
88,,8811220,1,20250529,1400,20,3,0,27,6,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.21975503132949,132.55883,,
88,,8811230,1,20250529,1400,38,17,0,70,2,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.21400003132108,132.545961,,
88,,8811240,1,20250529,1400,24,7,0,22,4,0,0,0,0,0,0,0,0,0,0,0,3,202505291400,33.187563031282394,132.543219,,
88,,8811250,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.623917031914345,132.69675,,
88,,8811270,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.65575003195989,132.708361,,
88,,8811300,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.701111032024656,132.7075,,
88,,8811320,1,20250529,1400,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505291400,33.99242782243679,133.6034113,,
