地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー
86,,6110010,1,20250531,1605,41,0,0,0,0,0,0,51,8,0,0,0,0,0,3,202505311605,34.938138216795814,136.265283823013,,,,,,,,,,,,
86,,6110020,1,20250531,1605,60,4,0,0,0,0,0,50,4,0,0,0,0,0,3,202505311605,34.990936305895495,136.115165948867,,,,,,,,,,,,
86,,6110030,1,20250531,1605,50,1,9,0,0,0,0,99,1,3,0,0,0,0,3,202505311605,35.005385003512316,135.956851243972,,,,,,,,,,,,
86,,6110040,1,20250531,1605,39,3,0,0,0,0,0,53,3,0,0,0,0,0,3,202505311605,34.95699292997823,135.913501381874,,,,,,,,,,,,
86,,6110050,1,20250531,1605,71,2,0,0,0,0,0,95,3,0,0,0,0,0,3,202505311605,34.99087038445861,135.844525694847,,,,,,,,,,,,
86,,6110060,1,20250531,1605,157,6,0,0,0,0,0,183,17,0,0,0,0,0,3,202505311605,34.99142632024544,135.831109285354,,,,,,,,,,,,
86,,6110070,1,20250531,1605,113,10,0,0,0,0,0,109,7,0,0,0,0,0,3,202505311605,34.98630409707048,135.82777261734,,,,,,,,,,,,
86,,6110080,1,20250531,1605,112,16,0,0,0,0,0,119,25,0,0,0,0,0,3,202505311605,34.91099177877929,135.744452476501,,,,,,,,,,,,
86,,6110090,1,20250531,1605,126,20,0,0,0,0,0,114,19,0,0,0,0,0,3,202505311605,34.805311519271704,135.649480819702,,,,,,,,,,,,
86,,6110100,1,20250531,1605,60,5,0,0,0,0,0,52,4,0,0,0,0,0,3,202505311605,34.81945711253497,135.720393061637,,,,,,,,,,,,
86,,6110110,1,20250531,1605,83,2,0,0,0,0,0,55,4,0,0,0,0,0,3,202505311605,34.71960434074075,135.436824560165,,,,,,,,,,,,
86,,6110120,1,20250531,1605,50,5,0,0,0,0,0,84,3,0,0,0,0,0,3,202505311605,34.64078623273222,135.106242299079,,,,,,,,,,,,
86,,6110130,1,20250531,1605,197,19,0,0,0,0,0,159,18,0,0,0,0,0,3,202505311605,34.75756172115131,134.859353005886,,,,,,,,,,,,
86,,6110150,1,20250531,1605,129,15,0,0,0,0,0,124,7,0,0,0,0,0,3,202505311605,34.847425137493005,134.578367471694,,,,,,,,,,,,
86,,6110160,1,20250531,1605,101,10,0,0,0,0,0,92,6,0,0,0,0,0,3,202505311605,34.824513790274004,134.512607753276,,,,,,,,,,,,
86,,6110170,1,20250531,1605,30,1,0,0,0,0,0,42,1,0,0,0,0,0,3,202505311605,36.23649392464164,136.286623477935,,,,,,,,,,,,
86,,6110180,1,20250531,1605,34,4,0,0,0,0,0,21,1,0,0,0,0,0,3,202505311605,35.792989034822035,136.092793,,,,,,,,,,,,
86,,6110190,1,20250531,1605,8,2,0,0,0,0,0,11,1,0,0,0,0,0,3,202505311605,35.62256603460919,136.08205800000002,,,,,,,,,,,,
86,,6110200,1,20250531,1605,28,0,0,0,0,0,0,33,0,0,0,0,0,0,3,202505311605,35.319800029709974,136.279370784759,,,,,,,,,,,,
86,,6110210,1,20250531,1605,50,4,0,0,0,0,0,51,1,0,0,0,0,0,3,202505311605,35.25049070224537,136.262805461883,,,,,,,,,,,,
86,,6110220,1,20250531,1605,64,4,0,0,0,0,0,53,8,0,0,0,0,0,3,202505311605,35.135413702721344,136.168110072612,,,,,,,,,,,,
86,,6110230,1,20250531,1605,51,3,0,0,0,0,0,61,3,0,0,0,0,0,3,202505311605,35.05193480694747,136.028718352317,,,,,,,,,,,,
86,,6110240,1,20250531,1605,117,6,0,0,0,0,0,139,7,0,0,0,0,0,3,202505311605,34.97508726487281,135.666646957397,,,,,,,,,,,,
86,,6110250,1,20250531,1605,84,4,0,0,0,0,0,62,4,0,0,0,0,0,3,202505311605,35.290674394918256,135.122528672218,,,,,,,,,,,,
86,,6110260,1,20250531,1605,22,2,0,0,0,0,0,26,3,0,0,0,0,0,3,202505311605,35.33418386481987,134.859425425529,,,,,,,,,,,,
86,,6110270,1,20250531,1605,28,0,0,0,0,0,0,34,1,0,0,0,0,0,3,202505311605,35.37906081109355,134.782794713974,,,,,,,,,,,,
