地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー
82,,2110010,1,20250512,610,8,5,0,0,0,0,0,6,2,0,0,0,0,0,3,202505120610,37.110573456365614,140.1455465,,,,,,,,,,,,
82,,2110017,1,20250512,610,59,7,0,0,0,0,0,62,12,0,0,0,0,0,3,202505120610,37.37338104665072,140.3483355,,,,,,,,,,,,
82,,2110019,1,20250512,610,44,19,0,0,0,0,0,75,19,0,0,0,0,0,3,202505120610,37.46431627674753,140.3769493,,,,,,,,,,,,
82,,2110021,1,20250512,610,40,7,0,0,0,0,0,36,18,0,0,0,0,0,3,202505120610,37.606841446897334,140.4677635,,,,,,,,,,,,
82,,2110030,1,20250512,610,37,10,0,0,0,0,0,38,8,0,0,0,0,0,3,202505120610,37.73677529703182,140.4665726,,,,,,,,,,,,
82,,2110040,1,20250512,610,30,11,0,0,0,0,0,37,14,0,0,0,0,0,3,202505120610,37.807813217104496,140.4958221,,,,,,,,,,,,
82,,2110050,1,20250512,610,17,14,0,0,1,0,0,6,9,0,0,1,0,0,3,202505120610,37.90940456720739,140.5830744,,,,,,,,,,,,
82,,2110060,1,20250512,610,46,14,0,0,0,0,0,50,15,0,0,0,0,0,3,202505120610,38.085083367382396,140.8283056,,,,,,,,,,,,
82,,2110061,1,20250512,610,11,1,0,0,0,0,0,7,2,0,0,0,0,0,3,202505120610,39.627223038752774,141.927215,,,,,,,,,,,,
82,,2110062,1,20250512,610,1,0,0,0,0,0,0,9,0,0,0,0,0,0,3,202505120610,39.659168038777906,141.92916800000003,,,,,,,,,,,,
82,,2110063,1,20250512,610,8,2,1,0,0,0,0,3,5,0,0,0,0,0,3,202505120610,39.73009903883322,141.960134,,,,,,,,,,,,
82,,2110065,1,20250512,610,43,15,0,0,0,0,0,63,19,0,0,0,0,0,3,202505120610,38.15208336744814,140.8853611,,,,,,,,,,,,
82,,2110080,1,20250512,610,46,8,0,0,0,0,0,84,14,0,0,0,0,0,3,202505120610,38.34041670763003,140.8834444,,,,,,,,,,,,
82,,2110081,1,20250512,610,31,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505120610,38.34313892763262,140.8802778,,,,,,,,,,,,
82,,2110090,1,20250512,610,19,3,0,0,0,0,0,15,5,0,0,0,0,0,3,202505120610,38.60986114788262,140.9828333,,,,,,,,,,,,
82,,2110091,1,20250512,610,4,2,0,0,0,0,0,1,3,0,0,0,0,0,3,202505120610,38.83405559808584,141.0848056,,,,,,,,,,,,
82,,2110092,1,20250512,610,9,4,0,0,0,0,0,12,11,0,0,0,0,0,3,202505120610,38.930416038171224,141.117432,,,,,,,,,,,,
82,,2110093,1,20250512,610,4,4,1,0,0,0,0,16,20,1,0,0,0,0,3,202505120610,39.003777838235415,141.1133766,,,,,,,,,,,,
82,,2110095,1,20250512,610,5,2,0,0,0,0,0,16,6,0,0,0,0,0,3,202505120610,39.166645038375485,141.142913,,,,,,,,,,,,
