FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,上り・自動車交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,color
t_travospublic_measure_5m.24134397.202505120925,82,,2110010,1,20250512,925,19,7,0,0,0,0,0,24,9,0,0,0,0,0,3,202505120925,37.110573456365614,140.1455465,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134398.202505120925,82,,2110017,1,20250512,925,100,17,0,0,0,0,0,66,24,0,0,0,0,0,3,202505120925,37.37338104665072,140.3483355,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134399.202505120925,82,,2110019,1,20250512,925,82,19,0,0,0,0,0,51,27,0,0,0,0,0,3,202505120925,37.46431627674753,140.3769493,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134400.202505120925,82,,2110021,1,20250512,925,52,23,0,0,0,0,0,68,17,1,0,0,0,0,3,202505120925,37.606841446897334,140.4677635,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134401.202505120925,82,,2110030,1,20250512,925,82,31,0,0,0,0,0,77,13,0,0,0,0,0,3,202505120925,37.73677529703182,140.4665726,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134402.202505120925,82,,2110040,1,20250512,925,57,10,0,0,0,0,0,38,20,0,0,0,0,0,3,202505120925,37.807813217104496,140.4958221,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134403.202505120925,82,,2110050,1,20250512,925,23,8,0,0,1,0,0,9,7,0,0,1,0,0,3,202505120925,37.90940456720739,140.5830744,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134404.202505120925,82,,2110060,1,20250512,925,64,20,0,0,0,0,0,89,19,0,0,0,0,0,3,202505120925,38.085083367382396,140.8283056,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134405.202505120925,82,,2110061,1,20250512,925,9,8,1,0,0,0,0,10,5,1,0,0,0,0,3,202505120925,39.627223038752774,141.927215,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134406.202505120925,82,,2110062,1,20250512,925,13,7,0,0,0,0,0,14,4,0,0,0,0,0,3,202505120925,39.659168038777906,141.92916800000003,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134407.202505120925,82,,2110063,1,20250512,925,7,7,1,0,0,0,0,14,7,0,0,0,0,0,3,202505120925,39.73009903883322,141.960134,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134408.202505120925,82,,2110065,1,20250512,925,69,21,0,0,0,0,0,99,11,0,0,0,0,0,3,202505120925,38.15208336744814,140.8853611,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134409.202505120925,82,,2110080,1,20250512,925,65,21,0,0,0,0,0,107,25,0,0,0,0,0,3,202505120925,38.34041670763003,140.8834444,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134410.202505120925,82,,2110081,1,20250512,925,36,3,0,0,0,0,0,0,0,0,0,0,0,0,3,202505120925,38.34313892763262,140.8802778,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134411.202505120925,82,,2110090,1,20250512,925,54,8,0,0,0,0,0,28,11,0,0,0,0,0,3,202505120925,38.60986114788262,140.9828333,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134412.202505120925,82,,2110091,1,20250512,925,13,8,0,0,0,0,0,18,2,0,0,0,0,0,3,202505120925,38.83405559808584,141.0848056,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134413.202505120925,82,,2110092,1,20250512,925,16,9,0,0,0,0,0,30,11,0,0,0,0,0,3,202505120925,38.930416038171224,141.117432,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134414.202505120925,82,,2110093,1,20250512,925,33,16,1,0,0,0,0,23,7,0,0,0,0,0,3,202505120925,39.003777838235415,141.1133766,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134415.202505120925,82,,2110095,1,20250512,925,18,5,0,0,0,0,0,27,6,0,0,0,0,0,3,202505120925,39.166645038375485,141.142913,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134416.202505120925,82,,2110101,1,20250512,925,10,6,0,0,0,0,0,23,10,0,0,0,0,0,3,202505120925,39.41215882858007,141.1284828,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134417.202505120925,82,,2110102,1,20250512,925,26,16,0,0,0,0,0,27,7,0,0,0,0,0,3,202505120925,39.486604768640554,141.1422372,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134418.202505120925,82,,2110103,1,20250512,925,74,11,0,0,0,0,0,78,9,0,0,0,0,0,3,202505120925,39.668019038784855,141.15759,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134419.202505120925,82,,2110106,1,20250512,925,90,10,0,0,0,0,0,99,14,0,0,0,0,0,3,202505120925,39.70774803881587,141.165401,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134420.202505120925,82,,2110110,1,20250512,925,60,1,0,0,0,0,0,48,5,0,0,0,0,0,3,202505120925,39.7581439588549,141.134491,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134421.202505120925,82,,2110120,1,20250512,925,26,11,0,0,0,0,0,35,4,0,0,0,0,0,3,202505120925,40.24861199921695,141.2695885,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134422.202505120925,82,,2110121,1,20250512,925,8,8,0,0,0,0,0,5,2,0,0,0,0,0,3,202505120925,40.33516094927743,141.2985134,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134423.202505120925,82,,2110129,1,20250512,925,10,5,0,0,0,0,0,16,6,0,0,0,0,0,3,202505120925,40.60877243946183,141.2602758,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134424.202505120925,82,,2110130,1,20250512,925,0,0,61,0,0,1,0,0,0,31,0,0,1,0,3,202505120925,40.65837352949415,141.1919975,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134425.202505120925,82,,2110132,1,20250512,925,30,8,0,0,0,0,0,21,11,0,0,0,0,0,3,202505120925,40.685015229511365,141.1707866,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134426.202505120925,82,,2110140,1,20250512,925,38,8,1,0,0,0,0,47,5,0,0,0,0,0,3,202505120925,40.89885213964595,140.8603907,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134427.202505120925,82,,2110143,1,20250512,925,35,8,0,0,0,0,0,24,12,0,0,0,0,0,3,202505120925,39.946858248998055,141.2168884,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134428.202505120925,82,,2110144,1,20250512,925,24,19,0,0,1,0,0,24,8,0,0,1,0,0,3,202505120925,40.83186565960448,141.1289549,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134429.202505120925,82,,2110150,1,20250512,925,22,7,0,0,0,0,0,32,4,0,0,0,0,0,3,202505120925,36.857960956084185,140.7891727,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134430.202505120925,82,,2110160,1,20250512,925,65,34,0,0,0,0,0,78,27,1,0,0,0,0,3,202505120925,36.92281008615712,140.8423448,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134431.202505120925,82,,2110161,1,20250512,925,54,12,0,0,0,0,0,39,10,0,0,0,0,0,3,202505120925,37.03306503628002,140.911907,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134432.202505120925,82,,2110162,1,20250512,925,24,9,0,0,0,0,0,28,2,0,0,0,0,0,3,202505120925,37.11549536637102,140.9974993,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134433.202505120925,82,,2110163,1,20250512,925,17,9,0,0,0,0,0,30,8,0,0,0,0,0,3,202505120925,37.38527750666344,141.0086632,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134434.202505120925,82,,2110165,1,20250512,925,33,6,0,0,0,0,0,20,6,1,0,0,0,0,3,202505120925,37.63270112692426,140.9856901,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134435.202505120925,82,,2110168,1,20250512,925,18,12,0,0,0,0,0,18,10,0,0,0,0,0,3,202505120925,37.81498403711179,140.943249,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134436.202505120925,82,,2110170,1,20250512,925,10,1,0,0,0,0,0,13,3,0,0,0,0,0,3,202505120925,37.89520971719308,140.9035528,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134437.202505120925,82,,2110173,1,20250512,925,57,8,0,0,0,0,0,44,5,0,0,0,0,0,3,202505120925,37.094818366348264,140.9771016,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134438.202505120925,82,,2110180,1,20250512,925,28,6,0,0,0,0,0,36,6,0,0,0,0,0,3,202505120925,38.065333367362896,140.8600833,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.24134439.202505120925,82,,2110190,1,20250512,925,13,8,0,0,0,0,0,12,2,0,0,0,0,0,1,202505120925,38.69140541795727,139.678824,,,,,,,,,,,,,,,,,
