地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー
87,,7110050,1,20250514,905,117,15,0,0,0,0,0,74,15,0,0,0,0,0,3,202505140905,34.48565560311886,133.3551943,,,,,,,,,,,,
87,,7110060,1,20250514,905,95,20,0,0,0,0,0,100,22,0,0,0,0,0,3,202505140905,34.42263781303284,133.2070398,,,,,,,,,,,,
87,,7110070,1,20250514,905,84,21,0,0,0,0,0,73,18,0,0,0,0,0,3,202505140905,34.407573573012236,133.1699288,,,,,,,,,,,,
87,,7110080,1,20250514,905,31,15,0,0,0,0,0,26,14,0,0,0,0,0,3,202505140905,34.405688133009654,132.9629534,,,,,,,,,,,,
87,,7110100,1,20250514,905,5,1,0,0,0,0,0,9,1,0,0,0,0,0,3,202505140905,35.525440034486614,134.401402,,,,,,,,,,,,
87,,7110120,1,20250514,905,,,,0,0,0,1,,,,0,0,0,1,3,202505140905,35.52073503448066,133.602321,,,,,,,,,,,,
87,,7110130,1,20250514,905,75,11,0,0,0,0,0,73,14,0,0,0,0,0,3,202505140905,35.41880503435098,133.370183,,,,,,,,,,,,
87,,7110220,1,20250514,905,,,,0,0,0,1,,,,0,0,0,1,3,202505140905,35.19265103405972,134.203535,,,,,,,,,,,,
87,,7110230,1,20250514,905,17,4,0,0,0,0,0,28,7,0,0,0,0,0,3,202505140905,34.76131441349103,132.8171003,,,,,,,,,,,,
87,,7110300,1,20250514,905,127,30,0,0,0,0,0,103,24,0,0,0,0,0,3,202505140905,34.38300703297858,132.459786,132.459786,34.38300703297858,,,,,,,,,,
87,,7110310,1,20250514,905,32,13,0,0,0,1,0,32,8,0,0,0,0,0,3,202505140905,34.37385803296604,132.421237,,,,,,,,,,,,
87,,7116080,1,20250514,905,38,13,0,0,0,0,0,47,14,0,0,0,0,0,3,202505140905,34.39666703299729,133.151389,,,,,,,,,,,,
87,,7160010,1,20250514,905,,,,0,0,0,1,,,,0,0,0,1,1,202505140905,34.5622222532229,133.1247222,,,,,,,,,,,,
87,,7160020,1,20250514,905,13,1,0,0,0,0,0,11,4,0,0,0,0,0,1,202505140905,35.07931507391195,132.8976065,,,,,,,,,,,,
87,,7310030,1,20250514,905,43,14,0,0,0,0,0,69,14,0,0,0,0,0,3,202505140905,34.49757349313508,133.4192187,,,,,,,,,,,,
87,,7310040,1,20250514,905,89,23,0,0,0,0,0,112,32,0,0,0,0,0,3,202505140905,34.4518823230728,133.2408893,,,,,,,,,,,,
87,,7310050,1,20250514,905,6,0,0,0,0,0,0,4,1,0,0,0,0,0,3,202505140905,35.52642103448786,134.014803,,,,,,,,,,,,
87,,7310070,1,20250514,905,21,0,0,0,0,0,0,8,3,0,0,0,0,0,3,202505140905,35.51442503447265,134.020507,,,,,,,,,,,,
87,,7310080,1,20250514,905,,,,0,0,0,1,,,,0,0,0,1,3,202505140905,35.50773503446417,133.951629,,,,,,,,,,,,
87,,7310100,1,20250514,905,11,1,0,0,0,0,0,22,3,0,0,0,0,0,3,202505140905,35.508808034465545,133.493736,,,,,,,,,,,,
87,,7310130,1,20250514,905,29,3,0,0,0,0,0,52,1,0,0,0,0,0,3,202505140905,35.419582034351976,134.259336,,,,,,,,,,,,
87,,7310190,1,20250514,905,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,202505140905,35.48752003443851,134.19798,,,,,,,,,,,,
87,,7310200,1,20250514,905,28,4,0,0,0,0,0,40,2,0,0,0,0,0,3,202505140905,35.56082603453137,134.284636,,,,,,,,,,,,
87,,7310210,1,20250514,905,35,6,0,0,0,0,0,56,8,0,0,0,0,0,3,202505140905,35.50841503446504,133.518074,,,,,,,,,,,,
87,,7310220,1,20250514,905,33,11,0,0,0,0,0,24,9,0,0,0,0,0,3,202505140905,35.527027804488625,134.13269444,,,,,,,,,,,,
87,,7310230,1,20250514,905,,,,0,0,0,1,,,,0,0,0,1,3,202505140905,35.51102780446835,134.20186111,,,,,,,,,,,,
87,,7310240,1,20250514,905,8,4,0,0,0,0,0,39,3,0,0,0,0,0,3,202505140905,35.397000034323106,134.20377777,,,,,,,,,,,,
87,,7310250,1,20250514,905,11,4,0,0,0,0,0,9,2,0,0,0,0,0,3,202505140905,35.21870003409352,134.3247,,,,,,,,,,,,
87,,7310310,1,20250514,905,41,10,0,0,0,0,0,56,16,0,0,0,0,0,3,202505140905,34.34795203293048,132.689449,,,,,,,,,,,,
87,,7310320,1,20250514,905,34,16,0,0,0,0,0,23,17,0,0,0,0,0,3,202505140905,34.3631870329514,132.733939,,,,,,,,,,,,
87,,7310340,1,20250514,905,79,17,0,0,0,0,0,68,13,0,0,0,0,0,3,202505140905,34.46347803308863,133.26236,133.262329,34.46377003308901,,,,,,,,,,
87,,7310370,1,20250514,905,8,8,0,0,0,0,0,11,2,0,0,0,0,0,1,202505140905,35.200455524069866,132.8454097,,,,,,,,,,,,
87,,7310510,1,20250514,905,25,16,0,0,0,0,0,27,6,0,0,0,0,0,3,202505140905,34.40069503300281,132.797334,,,,,,,,,,,,
