FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・自動車交通量,上り・小型交通量,上り・大型交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型交通量,下り・大型交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,道路種別,時間コード,lat,lng,lng2,lat2,color
t_travospublic_measure_5m_img.23719716.202505141430,81,06,1810390,1,20250514,1430,,,,,,,,,1,,,,,,,,,,3,202505141430,42.86448904057567,143.874907,,,blue
t_travospublic_measure_5m_img.23719717.202505141430,81,06,1810400,1,20250514,1430,,,,,,,,,1,,,,,,,,,,3,202505141430,43.00508004062045,144.254672,,,blue
t_travospublic_measure_5m_img.23719718.202505141430,81,06,1810410,1,20250514,1430,,,,,,,,,1,,,,,,,,,,3,202505141430,43.0195510406249,144.257695,,,blue
t_travospublic_measure_5m_img.23719719.202505141430,81,06,1810420,1,20250514,1430,39,35,4,0,60,58,2,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.00768404062126,144.364725,,,blue
t_travospublic_measure_5m_img.23719720.202505141430,81,04,1810430,1,20250514,1430,8,3,5,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.89527804083526,142.525556,,,blue
t_travospublic_measure_5m_img.23719721.202505141430,81,04,1810440,1,20250514,1430,14,8,6,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.841944040825744,142.704722,,,blue
t_travospublic_measure_5m_img.23719722.202505141430,81,04,1810450,1,20250514,1430,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.65333304078868,143.117222,,,blue
t_travospublic_measure_5m_img.23719723.202505141430,81,08,1810460,1,20250514,1430,30,22,8,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.88484504083343,144.001818,,,blue
t_travospublic_measure_5m_img.23719724.202505141430,81,08,1810480,1,20250514,1430,11,9,2,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.91366204083846,144.156572,,,blue
t_travospublic_measure_5m_img.23719725.202505141430,81,04,1810490,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,43.84722204082672,142.449167,,,blue
t_travospublic_measure_5m_img.23719726.202505141430,81,04,1810500,1,20250514,1430,18,17,1,0,20,15,5,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,44.08944404086627,142.395278,,,blue
t_travospublic_measure_5m_img.23719727.202505141430,81,04,1810510,1,20250514,1430,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505141430,44.704722040926775,142.273889,,,blue
t_travospublic_measure_5m_img.23719728.202505141430,81,04,1810520,1,20250514,1430,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505141430,44.72277804092767,142.249444,,,blue
t_travospublic_measure_5m_img.23719729.202505141430,81,09,1810530,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,44.89631204093388,141.953342,,,blue
t_travospublic_measure_5m_img.23719730.202505141430,81,10,1810540,1,20250514,1430,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,45.02071604093552,141.771957,,,blue
t_travospublic_measure_5m_img.23719731.202505141430,81,10,1810550,1,20250514,1430,9,8,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,45.14500004093481,141.751667,,,blue
t_travospublic_measure_5m_img.23719732.202505141430,81,10,1810560,1,20250514,1430,,,,,,,,,1,,,,,,,,,,3,202505141430,45.226363040933066,141.745321,,,blue
t_travospublic_measure_5m_img.23719733.202505141430,81,10,1810570,1,20250514,1430,4,3,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,45.112831040935205,141.794564,,,blue
t_travospublic_measure_5m_img.23719734.202505141430,81,06,1810580,1,20250514,1430,34,31,3,0,42,40,2,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.9878210406151,144.393418,,,blue
t_travospublic_measure_5m_img.23719735.202505141430,81,06,1810590,1,20250514,1430,,,,,,,,,1,,,,,,,,,,3,202505141430,43.05774504063647,144.791279,,,blue
t_travospublic_measure_5m_img.23719736.202505141430,81,06,1810600,1,20250514,1430,35,28,7,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.05804004063655,144.830749,,,blue
t_travospublic_measure_5m_img.23719737.202505141430,81,06,1810610,1,20250514,1430,4,3,1,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.282406040700124,145.50731400000004,,,blue
t_travospublic_measure_5m_img.23719738.202505141430,81,02,1810620,1,20250514,1430,11,9,2,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,41.950833040213396,140.45583300000004,,,blue
t_travospublic_measure_5m_img.23719739.202505141430,81,02,1810630,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,41.77071104012753,140.613124,,,blue
t_travospublic_measure_5m_img.23719740.202505141430,81,02,1810640,1,20250514,1430,,,,,,,,,1,,,,,,,,,,3,202505141430,41.666445040075686,140.434972,,,blue
t_travospublic_measure_5m_img.23719741.202505141430,81,02,1810650,1,20250514,1430,17,11,6,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,41.624898040054596,140.429715,,,blue
t_travospublic_measure_5m_img.23719742.202505141430,81,02,1810660,1,20250514,1430,7,7,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,41.49941703998935,140.249304,,,blue
t_travospublic_measure_5m_img.23719743.202505141430,81,02,1810670,1,20250514,1430,,,,,,,,,1,,,,,,,,,,3,202505141430,41.40202103993715,140.185625,,,blue
t_travospublic_measure_5m_img.23719744.202505141430,81,02,1810680,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,41.43166703995318,140.128056,,,blue
t_travospublic_measure_5m_img.23719745.202505141430,81,02,1810690,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,41.71166704009836,140.027778,,,blue
t_travospublic_measure_5m_img.23719746.202505141430,81,02,1810700,1,20250514,1430,13,9,4,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,41.84777804016484,140.12472200000002,,,blue
t_travospublic_measure_5m_img.23719747.202505141430,81,02,1810710,1,20250514,1430,29,24,5,0,20,19,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,41.84277804016245,140.732222,,,blue
t_travospublic_measure_5m_img.23719748.202505141430,81,02,1810720,1,20250514,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,41.83583304015913,140.645833,,,blue
t_travospublic_measure_5m_img.23719749.202505141430,81,02,1810730,1,20250514,1430,,,,,,,,,1,,,,,,,,,,3,202505141430,41.78055604013235,140.61055600000003,,,blue
t_travospublic_measure_5m_img.23719750.202505141430,81,03,1810750,1,20250514,1430,13,12,1,0,15,11,4,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.2287050406856,140.73446400000003,,,blue
t_travospublic_measure_5m_img.23719751.202505141430,81,03,1810760,1,20250514,1430,13,12,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.280277040699566,140.6375,,,blue
t_travospublic_measure_5m_img.23719752.202505141430,81,03,1810780,1,20250514,1430,9,8,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.328914040712355,140.422613,,,blue
t_travospublic_measure_5m_img.23719753.202505141430,81,03,1810790,1,20250514,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.19878704067732,140.346959,,,blue
t_travospublic_measure_5m_img.23719754.202505141430,81,03,1810800,1,20250514,1430,9,9,0,0,12,9,3,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.04480504063257,140.505833,,,blue
t_travospublic_measure_5m_img.23719755.202505141430,81,03,1810810,1,20250514,1430,17,13,4,0,20,15,5,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.02277704062587,140.548333,,,blue
t_travospublic_measure_5m_img.23719756.202505141430,81,03,1810820,1,20250514,1430,41,26,15,0,20,14,6,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.99750304061811,140.538303,,,blue
t_travospublic_measure_5m_img.23719757.202505141430,81,03,1810830,1,20250514,1430,25,20,5,0,13,12,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.981000040613,140.511333,,,blue
t_travospublic_measure_5m_img.23719758.202505141430,81,03,1810840,1,20250514,1430,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.93163404059743,140.409415,,,blue
t_travospublic_measure_5m_img.23719759.202505141430,81,03,1810850,1,20250514,1430,8,5,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.83094404056455,140.308974,,,blue
t_travospublic_measure_5m_img.23719760.202505141430,81,03,1810860,1,20250514,1430,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.818297040560324,140.184051,,,blue
t_travospublic_measure_5m_img.23719761.202505141430,81,03,1810870,1,20250514,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.68444404051404,139.919444,,,blue
t_travospublic_measure_5m_img.23719762.202505141430,81,02,1810880,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,42.57583304047453,139.832222,,,blue
t_travospublic_measure_5m_img.23719763.202505141430,81,02,1810890,1,20250514,1430,2,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.17250004031257,139.899444,,,blue
t_travospublic_measure_5m_img.23719764.202505141430,81,02,1810900,1,20250514,1430,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.21750004033183,139.868333,,,blue
t_travospublic_measure_5m_img.23719765.202505141430,81,02,1810910,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,42.11918804028937,140.016837,,,blue
t_travospublic_measure_5m_img.23719766.202505141430,81,02,1810920,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,41.97324904022374,140.139624,,,blue
t_travospublic_measure_5m_img.23719767.202505141430,81,01,1810940,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,43.001256040619275,141.339621,,,blue
t_travospublic_measure_5m_img.23719768.202505141430,81,01,1810950,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,42.999192040618645,141.337588,,,blue
t_travospublic_measure_5m_img.23719769.202505141430,81,01,1810970,1,20250514,1430,,,,,,,,,1,,,,,,,,,,3,202505141430,42.883263040581824,141.139985,,,blue
t_travospublic_measure_5m_img.23719770.202505141430,81,03,1810980,1,20250514,1430,10,9,1,0,17,14,3,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.69444404051758,140.839722,,,blue
t_travospublic_measure_5m_img.23719771.202505141430,81,01,1811010,1,20250514,1430,51,43,8,0,46,31,15,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.161847040666906,141.353771,,,blue
t_travospublic_measure_5m_img.23719772.202505141430,81,01,1811020,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,43.183375040672985,141.323859,,,blue
t_travospublic_measure_5m_img.23719773.202505141430,81,01,1811030,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,43.22320404068409,141.345058,,,blue
t_travospublic_measure_5m_img.23719774.202505141430,81,01,1811040,1,20250514,1430,17,15,2,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.39904804073019,141.436259,,,blue
t_travospublic_measure_5m_img.23719775.202505141430,81,09,1811050,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,43.754167040809165,141.350556,,,blue
t_travospublic_measure_5m_img.23719776.202505141430,81,09,1811060,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,44.96800904093512,141.76263200000002,,,blue
t_travospublic_measure_5m_img.23719777.202505141430,81,09,1811070,1,20250514,1430,7,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,44.934167040934625,141.755833,,,blue
t_travospublic_measure_5m_img.23719778.202505141430,81,09,1811080,1,20250514,1430,10,9,1,0,15,11,4,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,44.80500004093119,141.786111,,,blue
t_travospublic_measure_5m_img.23719779.202505141430,81,09,1811090,1,20250514,1430,0,0,0,0,11,7,4,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,44.642222040923244,141.793889,,,blue
t_travospublic_measure_5m_img.23719780.202505141430,81,09,1811100,1,20250514,1430,14,11,3,0,12,7,5,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,44.50014404091302,141.76481,,,blue
t_travospublic_measure_5m_img.23719781.202505141430,81,09,1811110,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,44.37405804090138,141.71125400000003,,,blue
t_travospublic_measure_5m_img.23719782.202505141430,81,09,1811120,1,20250514,1430,12,11,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,44.255783040888275,141.656125,,,blue
t_travospublic_measure_5m_img.23719783.202505141430,81,09,1811130,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,44.07063104086351,141.663029,,,blue
t_travospublic_measure_5m_img.23719784.202505141430,81,09,1811140,1,20250514,1430,,,,,,,,,1,,,,,,,,,,3,202505141430,43.99097904085126,141.651204,,,blue
t_travospublic_measure_5m_img.23719785.202505141430,81,09,1811150,1,20250514,1430,17,13,4,0,15,11,4,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.94678404084405,141.651833,,,blue
t_travospublic_measure_5m_img.23719786.202505141430,81,09,1811160,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,43.83194404082392,141.829722,,,blue
t_travospublic_measure_5m_img.23719787.202505141430,81,09,1811170,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,43.84929604082709,141.814296,,,blue
t_travospublic_measure_5m_img.23719788.202505141430,81,09,1811180,1,20250514,1430,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.874414040831596,141.738365,,,blue
t_travospublic_measure_5m_img.23719789.202505141430,81,09,1811190,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,43.918889040839346,141.685,,,blue
t_travospublic_measure_5m_img.23719790.202505141430,81,09,1811200,1,20250514,1430,9,9,0,0,14,12,2,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.89040404083442,141.708596,,,blue
t_travospublic_measure_5m_img.23719791.202505141430,81,01,1811210,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,43.19022204067492,141.765475,,,blue
t_travospublic_measure_5m_img.23719792.202505141430,81,01,1811220,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,42.898883040586895,141.813884,,,blue
t_travospublic_measure_5m_img.23719793.202505141430,81,05,1811230,1,20250514,1430,10,6,4,0,12,8,4,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.885113040582425,141.812065,,,blue
t_travospublic_measure_5m_img.23719794.202505141430,81,05,1811240,1,20250514,1430,23,13,10,0,28,17,11,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.76319504054159,141.812586,,,blue
t_travospublic_measure_5m_img.23719795.202505141430,81,05,1811250,1,20250514,1430,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505141430,42.55317704046606,141.981715,,,blue
t_travospublic_measure_5m_img.23719796.202505141430,81,05,1811260,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,42.16916704031112,142.768611,,,blue
t_travospublic_measure_5m_img.23719797.202505141430,81,05,1811270,1,20250514,1430,13,12,1,0,25,19,6,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.50615204044825,142.070834,,,blue
t_travospublic_measure_5m_img.23719798.202505141430,81,07,1811280,1,20250514,1430,12,9,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.58422604047764,143.30053,,,blue
t_travospublic_measure_5m_img.23719799.202505141430,81,07,1811290,1,20250514,1430,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,42.3768230403976,143.061454,,,blue
t_travospublic_measure_5m_img.23719800.202505141430,81,04,1811320,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,43.60527804077837,142.469167,,,blue
t_travospublic_measure_5m_img.23719801.202505141430,81,04,1811330,1,20250514,1430,14,14,0,0,23,19,4,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.560833040768536,142.435,,,blue
t_travospublic_measure_5m_img.23719802.202505141430,81,04,1811340,1,20250514,1430,10,9,1,0,14,10,4,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.46000004074509,142.458611,,,blue
t_travospublic_measure_5m_img.23719803.202505141430,81,04,1811350,1,20250514,1430,10,7,3,0,19,17,2,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.41250004073354,142.433056,,,blue
t_travospublic_measure_5m_img.23719804.202505141430,81,04,1811360,1,20250514,1430,6,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.11694404065397,142.400833,,,blue
t_travospublic_measure_5m_img.23719805.202505141430,81,08,1811370,1,20250514,1430,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505141430,44.09975304086775,143.867897,,,blue
t_travospublic_measure_5m_img.23719806.202505141430,81,08,1811380,1,20250514,1430,14,11,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,44.12070404087072,143.72058,,,blue
t_travospublic_measure_5m_img.23719807.202505141430,81,08,1811390,1,20250514,1430,25,21,4,0,27,23,4,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,44.364948040900465,143.334896,,,blue
t_travospublic_measure_5m_img.23719808.202505141430,81,10,1811400,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,44.77763904093014,142.72205300000002,,,blue
t_travospublic_measure_5m_img.23719809.202505141430,81,10,1811410,1,20250514,1430,7,7,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,45.361691040927944,142.122166,,,blue
t_travospublic_measure_5m_img.23719810.202505141430,81,10,1811420,1,20250514,1430,0,0,0,0,15,13,2,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,45.43694404092388,141.862222,,,blue
t_travospublic_measure_5m_img.23719811.202505141430,81,08,1811430,1,20250514,1430,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,44.40500204090447,143.017708,,,blue
t_travospublic_measure_5m_img.23719812.202505141430,81,04,1811440,1,20250514,1430,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505141430,44.31583304089519,142.783333,,,blue
t_travospublic_measure_5m_img.23719813.202505141430,81,04,1811450,1,20250514,1430,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505141430,44.18222204087907,142.306667,,,blue
t_travospublic_measure_5m_img.23719814.202505141430,81,09,1811460,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,44.20135104088153,142.034302,,,blue
t_travospublic_measure_5m_img.23719815.202505141430,81,09,1811470,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,44.23906304088626,141.778997,,,blue
t_travospublic_measure_5m_img.23719816.202505141430,81,09,1811480,1,20250514,1430,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,44.2719440408902,141.686389,,,blue
t_travospublic_measure_5m_img.23719817.202505141430,81,06,1811490,1,20250514,1430,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505141430,43.28312104070033,144.106479,,,blue
t_travospublic_measure_5m_img.23719818.202505141430,81,06,1811500,1,20250514,1430,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.45847504074473,144.008366,,,blue
t_travospublic_measure_5m_img.23719819.202505141430,81,08,1811520,1,20250514,1430,23,19,4,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,44.16231304087643,143.57881,,,blue
t_travospublic_measure_5m_img.23719820.202505141430,81,08,1811530,1,20250514,1430,,,,,,,,,1,,,,,,,,,,3,202505141430,44.13401504087257,143.561357,,,blue
t_travospublic_measure_5m_img.23719821.202505141430,81,08,1811540,1,20250514,1430,2,2,0,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,3,202505141430,43.81153304082013,143.553741,,,blue
