地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,count,color,上り・交通量,下り・交通量,交通量
81,02,1110010,1,20260111,5764,1011,0,0,0,0,0,5323,1032,0,0,0,0,0,3,41.93108757020422,140.6421045,,,,,,,,,,,,,200,red,6775,6355,13130
81,02,1110020,1,20260111,1993,289,0,0,0,0,0,2199,304,0,0,0,0,0,3,42.1540981903046,140.4840606,,,,,,,,,,,,,200,red,2282,2503,4785
81,03,1110030,1,20260111,474,49,0,0,0,0,0,430,38,0,0,0,0,0,3,42.672714040509845,140.377502,,,,,,,,,,,,,200,red,523,468,991
81,03,1110050,1,20260111,2794,255,0,0,0,0,0,2281,271,0,0,0,0,0,3,43.121255040655214,140.735792,,,,,,,,,,,,,200,red,3049,2552,5601
81,03,1110060,1,20260111,3557,198,0,0,0,0,0,3323,258,0,0,0,0,0,3,43.19868804067728,140.862496,,,,,,,,,,,,,200,red,3755,3581,7336
81,03,1110080,1,20260111,6955,290,0,0,0,0,0,7577,346,0,0,0,0,0,3,43.153022040664396,141.118728,,,,,,,,,,,,,200,red,7245,7923,15168
81,01,1110090,1,20260111,10763,424,0,0,0,0,0,9969,396,0,0,0,0,0,3,43.08364407064419,141.3496424,,,,,,,,,,,,,200,red,11187,10365,21552
81,02,1110100,1,20260111,6806,462,0,0,0,0,0,6476,404,0,0,0,0,0,3,41.855509180168546,140.7378302,,,,,,,,,,,,,200,red,7268,6880,14148
81,02,1110110,1,20260111,4181,666,4,0,0,0,1,3711,655,6,0,0,0,1,3,41.912032390195286,140.6922376,,,,,,,,,,,,,200,red,4851,4372,9223
81,03,1110120,1,20260111,149,12,13,0,0,0,0,177,17,13,0,0,0,0,3,42.65674504050413,140.412444,,,,,,,,,,,,,200,red,174,207,381
81,01,1110130,1,20260111,6984,198,0,0,0,0,0,6963,203,0,0,0,0,0,3,43.18473404067338,141.721783,,,,,,,,,,,,,200,red,7182,7166,14348
81,01,1110140,1,20260111,3075,182,0,0,0,0,0,3021,183,0,0,0,0,0,3,43.351557040718205,141.866096,,,,,,,,,,,,,200,red,3257,3204,6461
81,04,1110150,1,20260111,4852,452,0,1,0,0,0,5130,460,0,1,0,0,0,3,43.72677055080375,142.2114419,,,,,,,,,,,,,200,red,5304,5590,10894
81,04,1110160,1,20260111,6559,643,55,0,0,0,0,6714,415,274,0,0,11,0,3,43.79829651081764,142.3338032,,,,,,,,,,,,,200,red,7257,7403,14660
81,01,1110170,1,20260111,0,0,0,0,0,200,0,0,0,0,0,0,200,0,3,42.95409804060455,141.495931,,,,,,,,,,,,,200,red,0,0,0
