地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,count,color,上り・交通量,下り・交通量,交通量
81,02,1110010,1,20260820,7565,2467,0,0,0,0,0,6014,1939,0,0,0,0,0,3,41.93108757020422,140.6421045,,,,,,,,,,,,,201,red,10032,7953,17985
81,02,1110020,1,20260820,2786,1091,0,0,0,0,0,2223,899,0,0,0,0,0,3,42.1540981903046,140.4840606,,,,,,,,,,,,,201,red,3877,3122,6999
81,03,1110030,1,20260820,645,207,0,0,0,0,0,564,159,0,0,0,0,0,3,42.672714040509845,140.377502,,,,,,,,,,,,,201,red,852,723,1575
81,03,1110050,1,20260820,2781,750,0,0,0,0,0,3646,912,0,0,0,0,0,3,43.121255040655214,140.735792,,,,,,,,,,,,,201,red,3531,4558,8089
81,03,1110060,1,20260820,4504,622,0,0,0,0,0,4643,802,0,0,0,0,0,3,43.19868804067728,140.862496,,,,,,,,,,,,,201,red,5126,5445,10571
81,03,1110080,1,20260820,8995,1530,0,0,0,0,0,9009,1441,0,0,0,0,0,3,43.153022040664396,141.118728,,,,,,,,,,,,,201,red,10525,10450,20975
81,01,1110090,1,20260820,13201,867,0,0,0,0,0,9782,545,0,0,0,0,0,3,43.08364407064419,141.3496424,,,,,,,,,,,,,201,red,14068,10327,24395
81,02,1110100,1,20260820,8885,1246,0,0,0,0,0,8007,933,0,0,0,0,0,3,41.855509180168546,140.7378302,,,,,,,,,,,,,201,red,10131,8940,19071
81,02,1110110,1,20260820,5926,861,9,0,0,0,1,4419,773,5,0,0,0,1,3,41.91094404019478,140.69325,,,,,,,,,,,,,201,red,6796,5197,11993
81,03,1110120,1,20260820,280,66,10,0,0,0,0,312,79,10,0,0,0,0,3,42.65674504050413,140.412444,,,,,,,,,,,,,201,red,356,401,757
81,01,1110130,1,20260820,7025,715,0,0,0,0,0,6709,679,0,0,0,0,0,3,43.18473404067338,141.721783,,,,,,,,,,,,,201,red,7740,7388,15128
81,01,1110140,1,20260820,3326,675,0,0,0,0,0,3165,742,0,0,0,0,0,3,43.351557040718205,141.866096,,,,,,,,,,,,,201,red,4001,3907,7908
81,04,1110150,1,20260820,4385,1211,0,0,0,0,0,4822,1363,0,0,0,0,0,3,43.72678204080376,142.211538,,,,,,,,,,,,,201,red,5596,6185,11781
81,04,1110160,1,20260820,6541,1080,489,0,0,1,0,7481,1333,199,0,0,0,0,3,43.798283040817644,142.333692,,,,,,,,,,,,,201,red,8110,9013,17123
81,01,1110170,1,20260820,0,0,0,0,0,201,0,0,0,0,0,0,201,0,3,42.95409804060455,141.495931,,,,,,,,,,,,,201,red,0,0,0
81,05,1110180,1,20260820,7688,1408,0,0,0,0,0,9136,1431,0,0,0,0,0,3,42.619514790490626,141.5539538,,,,,,,,,,,,,201,red,9096,10567,19663
81,05,1110190,1,20260820,6923,817,1097,0,0,35,0,7698,827,38,0,0,0,0,3,42.38500765040089,141.0774629,,,,,,,,,,,,,201,red,8837,8563,17400
81,05,1110200,1,20260820,0,0,0,0,0,201,0,1244,574,0,0,0,0,0,3,42.60033645048358,140.6268309,,,,,,,,,,,,,201,red,0,1818,1818
81,01,1110220,1,20260820,2031,350,0,0,0,0,0,2035,324,0,0,0,0,0,3,43.53094035076174,142.1739006,,,,,,,,,,,,,201,red,2381,2359,4740
81,04,1110230,1,20260820,2693,338,0,0,0,0,0,3053,355,0,0,0,0,0,3,43.34513804071655,142.377435,,,,,,,,,,,,,201,red,3031,3408,6439
81,04,1110240,1,20260820,0,0,1265,0,0,201,0,0,0,1196,0,0,201,0,3,43.16138604066678,142.575567,,,,,,,,,,,,,201,red,1265,1196,2461
81,07,1110250,1,20260820,2128,721,0,0,0,0,0,2454,754,0,0,0,0,0,3,42.96760298060881,142.8955221,,,,,,,,,,,,,201,red,2849,3208,6057
81,07,1110260,1,20260820,4324,452,159,0,0,0,0,4121,386,60,0,0,0,0,3,42.91673291059265,143.2700872,,,,,,,,,,,,,201,red,4935,4567,9502
81,07,1110270,1,20260820,594,262,0,0,0,0,2,557,257,0,0,0,0,2,3,42.832729040565155,143.765979,,,,,,,,,,,,,201,red,856,814,1670
81,06,1110280,1,20260820,2892,650,0,0,0,0,0,3353,733,0,0,0,0,0,3,43.002010860619514,144.2464972,,,,,,,,,,,,,201,red,3542,4086,7628
81,06,1110281,1,20260820,3492,1007,0,0,0,0,0,3674,766,0,0,0,0,0,3,43.03483108062955,144.3754256,,,,,,,,,,,,,201,red,4499,4440,8939
81,06,1110282,1,20260820,2556,948,0,0,0,0,0,2096,687,0,0,0,0,0,3,43.01628558062389,144.4224501,,,,,,,,,,,,,201,red,3504,2783,6287
81,06,1110283,1,20260820,1721,728,0,1,0,0,0,1334,401,0,1,0,0,0,3,43.00268904061971,144.473627,,,,,,,,,,,,,201,red,2449,1735,4184
81,04,1110290,1,20260820,3562,439,0,0,0,0,0,3228,398,0,0,0,0,0,3,43.818868040821506,142.447347,,,,,,,,,,,,,201,red,4001,3626,7627
81,04,1110300,1,20260820,804,227,10,0,0,0,0,0,0,1019,0,0,201,0,3,43.84894404082702,142.744489,,,,,,,,,,,,,201,red,1041,1019,2060
81,04,1110310,1,20260820,996,308,12,0,0,0,0,0,0,1147,0,0,201,0,3,43.781848040814516,142.90227300000004,,,,,,,,,,,,,201,red,1316,1147,2463
81,08,1110320,1,20260820,665,245,0,0,201,0,0,759,252,0,0,201,0,0,3,43.750539740808456,143.4918536,,,,,,,,,,,,,201,red,910,1011,1921
81,08,1110330,1,20260820,3781,294,58,0,0,0,0,4553,417,0,0,201,0,0,3,43.79818204081763,143.833134,,,,,,,,,,,,,201,red,4133,4970,9103
81,08,1110331,1,20260820,1346,475,0,0,0,0,0,1365,349,0,0,0,0,0,3,43.7822242308146,143.8981667,,,,,,,,,,,,,201,red,1821,1714,3535
81,08,1110332,1,20260820,1159,397,0,0,0,0,6,1038,296,0,0,0,0,6,3,43.80292804081852,143.926029,,,,,,,,,,,,,201,red,1556,1334,2890
81,08,1110340,1,20260820,,,,0,0,0,201,,,,0,0,0,201,3,43.85309704082778,144.102175,,,,,,,,,,,,,201,red,0,0,0
81,08,1110350,1,20260820,1956,216,0,0,0,0,0,1669,153,0,0,0,0,0,3,43.87040004083089,144.150466,,,,,,,,,,,,,201,red,2172,1822,3994
81,04,1110360,1,20260820,4759,865,0,0,0,0,0,4178,810,0,0,0,0,0,3,43.819632040821645,142.40886,,,,,,,,,,,,,201,red,5624,4988,10612
81,04,1110370,1,20260820,1695,474,110,0,0,0,0,1728,357,1,0,0,0,0,3,43.9375450408425,142.46586,,,,,,,,,,,,,201,red,2279,2086,4365
81,04,1110380,1,20260820,87,33,0,0,90,0,111,83,30,0,0,90,0,111,3,44.49438804091256,142.340371,,,,,,,,,,,,,201,red,120,113,233
81,04,1110390,1,20260820,463,222,0,0,0,0,0,441,129,0,0,0,0,0,3,44.82270404093181,142.065768,,,,,,,,,,,,,201,red,685,570,1255
81,04,1110400,1,20260820,1078,281,4,0,0,0,8,796,155,8,0,0,0,8,3,44.331686040896926,142.446612,,,,,,,,,,,,,201,red,1363,959,2322
81,04,1110410,1,20260820,1838,324,54,0,0,0,3,1543,199,8,0,0,0,3,3,44.4124520409052,142.40433,,,,,,,,,,,,,201,red,2216,1750,3966
81,04,1110420,1,20260820,1567,463,46,0,154,2,0,,,,0,0,0,201,3,44.436504040907465,142.370834,,,,,,,,,,,,,201,red,2076,0,2076
81,04,1110430,1,20260820,1039,252,11,1,0,0,20,887,141,5,1,0,0,20,3,44.46719604091022,142.373557,,,,,,,,,,,,,201,red,1302,1033,2335
81,04,1110431,1,20260820,900,297,0,0,0,0,0,840,144,0,0,0,0,0,3,44.49400304091251,142.349754,,,,,,,,,,,,,201,red,1197,984,2181
81,10,1110440,1,20260820,598,215,0,0,201,0,0,765,118,87,0,0,0,0,3,45.01690604093549,141.836757,,,,,,,,,,,,,201,red,813,970,1783
81,10,1110460,1,20260820,302,75,523,0,0,157,4,737,131,0,0,0,0,4,3,45.20892604093353,141.770096,,,,,,,,,,,,,201,red,900,868,1768
81,06,1110470,1,20260820,2978,210,26,1,0,0,1,2766,196,15,1,0,0,1,3,42.99479183061728,144.4493526,,,,,,,,,,,,,201,red,3214,2977,6191
81,06,1110480,1,20260820,1226,246,10,0,0,0,0,1250,196,10,0,0,0,0,3,43.13343702065876,145.0159693,,,,,,,,,,,,,201,red,1482,1456,2938
81,02,1110490,1,20260820,1897,539,0,0,0,0,0,1329,600,0,0,0,0,0,3,41.89734796018839,140.6338191,,,,,,,,,,,,,201,red,2436,1929,4365
81,02,1110500,1,20260820,1399,235,0,0,201,0,0,1311,129,98,0,0,0,0,3,41.480587619979374,140.2558047,,,,,,,,,,,,,201,red,1634,1538,3172
81,02,1110510,1,20260820,5079,464,110,0,0,0,0,5413,526,24,0,0,0,0,3,41.83901009016065,140.7069415,,,,,,,,,,,,,201,red,5653,5963,11616
81,02,1110520,1,20260820,3003,440,0,0,200,0,1,2673,470,0,0,200,0,1,3,41.83229743015742,140.67026760000002,,,,,,,,,,,,,201,red,3443,3143,6586
81,02,1110530,1,20260820,2437,267,50,0,0,0,0,1792,169,88,0,0,0,0,3,41.82065939015182,140.6236414,,,,,,,,,,,,,201,red,2754,2049,4803
81,03,1110540,1,20260820,167,18,0,0,0,0,0,192,11,0,0,0,0,0,3,43.24834804069096,140.33431600000003,,,,,,,,,,,,,201,red,185,203,388
