地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,count,color,上り・交通量,下り・交通量,交通量
81,02,1110010,1,20260513,,,,0,0,0,216,,,,0,0,0,216,3,41.93108757020422,140.6421045,,,,,,,,,,,,,216,red,0,0,0
81,02,1110020,1,20260513,2559,1195,0,0,0,0,0,1906,957,0,0,0,0,0,3,42.1540981903046,140.4840606,,,,,,,,,,,,,216,red,3754,2863,6617
81,03,1110030,1,20260513,582,218,0,0,0,0,0,509,197,0,0,0,0,0,3,42.672714040509845,140.377502,,,,,,,,,,,,,216,red,800,706,1506
81,03,1110050,1,20260513,2455,742,0,0,0,0,0,3187,992,0,0,0,0,0,3,43.121255040655214,140.735792,,,,,,,,,,,,,216,red,3197,4179,7376
81,03,1110060,1,20260513,3939,507,0,0,0,0,0,4137,705,0,0,0,0,0,3,43.19868804067728,140.862496,,,,,,,,,,,,,216,red,4446,4842,9288
81,03,1110080,1,20260513,8026,1518,0,0,0,0,0,8294,1499,0,0,0,0,0,3,43.153022040664396,141.118728,,,,,,,,,,,,,216,red,9544,9793,19337
81,01,1110090,1,20260513,12265,953,0,0,0,0,0,10606,743,0,0,0,0,0,3,43.08364407064419,141.3496424,,,,,,,,,,,,,216,red,13218,11349,24567
81,02,1110100,1,20260513,8170,1394,0,0,0,0,0,7473,1064,0,0,0,0,0,3,41.855509180168546,140.7378302,,,,,,,,,,,,,216,red,9564,8537,18101
81,02,1110110,1,20260513,5544,725,6,0,0,0,1,3998,701,16,0,0,0,1,3,41.912032390195286,140.6922376,,,,,,,,,,,,,216,red,6275,4715,10990
81,03,1110120,1,20260513,183,44,10,0,0,0,0,216,52,8,0,0,0,0,3,42.65674504050413,140.412444,,,,,,,,,,,,,216,red,237,276,513
81,01,1110130,1,20260513,6317,748,0,0,0,0,0,5899,678,0,0,0,0,0,3,43.18473404067338,141.721783,,,,,,,,,,,,,216,red,7065,6577,13642
81,01,1110140,1,20260513,3002,717,0,0,0,0,8,2721,766,0,0,0,0,8,3,43.351557040718205,141.866096,,,,,,,,,,,,,216,red,3719,3487,7206
81,04,1110150,1,20260513,3756,1243,0,0,0,0,0,4128,1353,0,0,0,0,0,3,43.72677055080375,142.2114419,,,,,,,,,,,,,216,red,4999,5481,10480
81,04,1110160,1,20260513,4317,629,1945,0,0,1,0,6615,1385,201,0,0,0,0,3,43.79829651081764,142.3338032,,,,,,,,,,,,,216,red,6891,8201,15092
81,01,1110170,1,20260513,197,2,4,0,0,216,0,0,0,0,0,0,216,0,3,42.95409804060455,141.495931,,,,,,,,,,,,,216,red,203,0,203
