地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,count,color,上り・交通量,下り・交通量,交通量
81,02,1110010,1,20250628,9101,1478,0,0,0,0,0,7037,1549,0,0,0,0,0,3,41.93108757020422,140.6421045,,,,,,,,,,,,,174,red,10579,8586,19165
81,02,1110020,1,20250628,3558,529,0,0,0,0,0,3071,457,0,0,0,0,0,3,42.1540981903046,140.4840606,,,,,,,,,,,,,174,red,4087,3528,7615
81,03,1110030,1,20250628,957,102,0,0,0,0,0,755,106,0,0,0,0,0,3,42.672714040509845,140.377502,,,,,,,,,,,,,174,red,1059,861,1920
81,03,1110050,1,20250628,4265,395,0,0,0,0,0,4221,456,0,0,0,0,0,3,43.121255040655214,140.735792,,,,,,,,,,,,,174,red,4660,4677,9337
81,03,1110060,1,20250628,6064,333,0,0,0,0,0,6125,450,0,0,0,0,0,3,43.19868804067728,140.862496,,,,,,,,,,,,,174,red,6397,6575,12972
81,03,1110080,1,20250628,7656,434,1,0,0,86,0,6096,467,0,0,0,174,0,3,43.153022040664396,141.118728,,,,,,,,,,,,,174,red,8091,6563,14654
81,01,1110090,1,20250628,11378,593,0,0,0,0,0,10874,488,0,0,0,0,0,3,43.08364407064419,141.3496424,,,,,,,,,,,,,174,red,11971,11362,23333
81,02,1110100,1,20250628,10037,835,0,0,0,0,0,8934,709,0,0,0,0,0,3,41.855509180168546,140.7378302,,,,,,,,,,,,,174,red,10872,9643,20515
81,02,1110110,1,20250628,7245,445,3,0,0,0,1,5595,649,3,0,0,0,1,3,41.912032390195286,140.6922376,,,,,,,,,,,,,174,red,7693,6247,13940
81,03,1110120,1,20250628,267,20,7,0,0,0,0,284,11,10,0,0,0,0,3,42.65674504050413,140.412444,,,,,,,,,,,,,174,red,294,305,599
81,01,1110130,1,20250628,8203,551,0,0,0,0,0,8103,529,0,0,0,0,0,3,43.18473404067338,141.721783,,,,,,,,,,,,,174,red,8754,8632,17386
81,01,1110140,1,20250628,3998,298,0,0,0,0,0,4074,344,0,0,0,0,0,3,43.351557040718205,141.866096,,,,,,,,,,,,,174,red,4296,4418,8714
81,04,1110150,1,20250628,,,,0,0,0,174,,,,0,0,0,174,3,43.72677055080375,142.2114419,,,,,,,,,,,,,174,red,0,0,0
81,04,1110160,1,20250628,7773,643,93,0,0,0,0,8263,689,258,0,0,0,0,3,43.79829651081764,142.3338032,,,,,,,,,,,,,174,red,8509,9210,17719
81,01,1110170,1,20250628,0,0,0,0,0,174,0,0,0,0,0,0,174,0,3,42.95409804060455,141.495931,,,,,,,,,,,,,174,red,0,0,0
81,05,1110180,1,20250628,8858,824,0,0,0,0,0,8922,805,0,0,0,0,0,3,42.619514790490626,141.5539538,,,,,,,,,,,,,174,red,9682,9727,19409
81,05,1110190,1,20250628,7655,482,81,0,0,0,0,7422,424,37,0,0,0,0,3,42.38500765040089,141.0774629,,,,,,,,,,,,,174,red,8218,7883,16101
81,05,1110200,1,20250628,0,0,0,0,0,174,0,2117,197,0,0,0,0,0,3,42.60033645048358,140.6268309,,,,,,,,,,,,,174,red,0,2314,2314
81,05,1110210,1,20250628,4032,148,53,0,0,0,0,3824,244,47,0,0,0,0,3,42.5365891004598,140.7745375,,,,,,,,,,,,,174,red,4233,4115,8348
81,01,1110220,1,20250628,2549,230,0,0,0,0,0,2522,192,0,0,0,0,0,3,43.53094035076174,142.1739006,,,,,,,,,,,,,174,red,2779,2714,5493
81,04,1110230,1,20250628,2915,217,0,0,0,0,0,3188,202,0,0,0,0,0,3,43.34512772071654,142.3775876,,,,,,,,,,,,,174,red,3132,3390,6522
81,04,1110240,1,20250628,0,0,1677,0,0,174,0,0,0,1506,0,0,174,0,3,43.16136634066676,142.5754595,,,,,,,,,,,,,174,red,1677,1506,3183
81,07,1110250,1,20250628,2695,315,0,0,0,0,0,2848,339,0,0,0,0,0,3,42.96760298060881,142.8955221,,,,,,,,,,,,,174,red,3010,3187,6197
81,07,1110260,1,20250628,4268,265,90,0,0,0,0,4228,219,45,0,0,0,0,3,42.91673291059265,143.2700872,,,,,,,,,,,,,174,red,4623,4492,9115
81,07,1110270,1,20250628,941,115,0,0,0,0,0,1018,140,0,0,0,0,0,3,42.832729040565155,143.765979,,,,,,,,,,,,,174,red,1056,1158,2214
81,06,1110280,1,20250628,3393,374,0,0,0,0,0,3611,422,0,0,0,0,0,3,43.002010860619514,144.2464972,,,,,,,,,,,,,174,red,3767,4033,7800
81,06,1110281,1,20250628,4431,653,0,0,0,0,0,5329,527,0,0,0,0,0,3,43.03483108062955,144.3754256,,,,,,,,,,,,,174,red,5084,5856,10940
81,06,1110282,1,20250628,2803,556,0,0,0,0,0,2854,445,0,0,0,0,0,3,43.01628558062389,144.4224501,,,,,,,,,,,,,174,red,3359,3299,6658
81,06,1110283,1,20250628,1769,422,0,0,0,0,0,1766,305,0,0,0,0,0,3,43.00268904061971,144.473627,,,,,,,,,,,,,174,red,2191,2071,4262
81,04,1110290,1,20250628,3793,223,0,0,0,0,0,3670,192,0,0,0,0,0,3,43.818808430821484,142.4472365,,,,,,,,,,,,,174,red,4016,3862,7878
81,04,1110300,1,20250628,820,105,4,0,0,0,0,0,0,979,0,0,174,0,3,43.84888899082702,142.7445245,,,,,,,,,,,,,174,red,929,979,1908
81,04,1110310,1,20250628,1327,162,14,0,0,0,0,0,0,1625,0,0,174,0,3,43.781536430814455,142.9022169,,,,,,,,,,,,,174,red,1503,1625,3128
