地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,count,color,上り・交通量,下り・交通量,交通量
81,02,1110010,1,20260621,,,,0,0,0,213,,,,0,0,0,213,3,41.93108757020422,140.6421045,,,,,,,,,,,,,213,red,0,0,0
81,02,1110020,1,20260621,3917,436,0,0,0,0,0,3756,447,0,0,0,0,0,3,42.1540981903046,140.4840606,,,,,,,,,,,,,213,red,4353,4203,8556
81,03,1110030,1,20260621,850,105,0,0,0,0,0,778,66,0,0,0,0,0,3,42.672714040509845,140.377502,,,,,,,,,,,,,213,red,955,844,1799
81,03,1110050,1,20260621,4713,342,0,0,0,0,0,4344,396,0,0,0,0,0,3,43.121255040655214,140.735792,,,,,,,,,,,,,213,red,5055,4740,9795
81,03,1110060,1,20260621,5689,245,0,0,0,0,0,5720,372,0,0,0,0,0,3,43.19868804067728,140.862496,,,,,,,,,,,,,213,red,5934,6092,12026
81,03,1110080,1,20260621,10860,404,0,0,0,0,0,12416,528,0,0,0,0,0,3,43.153022040664396,141.118728,,,,,,,,,,,,,213,red,11264,12944,24208
81,01,1110090,1,20260621,11391,452,0,0,0,0,0,10517,391,0,0,0,0,0,3,43.08364407064419,141.3496424,,,,,,,,,,,,,213,red,11843,10908,22751
81,02,1110100,1,20260621,9253,626,0,0,0,0,0,9067,582,0,0,0,0,0,3,41.855509180168546,140.7378302,,,,,,,,,,,,,213,red,9879,9649,19528
81,02,1110110,1,20260621,6621,576,9,0,0,0,3,5747,752,9,0,0,0,3,3,41.912032390195286,140.6922376,,,,,,,,,,,,,213,red,7206,6508,13714
81,03,1110120,1,20260621,292,15,2,0,0,0,0,389,19,1,0,0,0,0,3,42.65674504050413,140.412444,,,,,,,,,,,,,213,red,309,409,718
