地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,count,color,上り・交通量,下り・交通量,交通量
82,,2110010,1,20250517,4642,600,0,0,0,0,0,4665,780,0,0,0,0,0,3,37.110573456365614,140.1455465,,,,,,,,,,,,,245,red,5242,5445,10687
82,,2110017,1,20250517,16354,1409,0,0,0,0,0,16906,1644,0,0,0,0,0,3,37.37338104665072,140.3483355,,,,,,,,,,,,,245,red,17763,18550,36313
82,,2110019,1,20250517,16389,1759,0,0,0,0,0,16249,2032,0,0,0,0,0,3,37.46431627674753,140.3769493,,,,,,,,,,,,,245,red,18148,18281,36429
82,,2110021,1,20250517,11774,1209,89,0,0,0,0,11995,1644,41,0,0,0,0,3,37.606841446897334,140.4677635,,,,,,,,,,,,,245,red,13072,13680,26752
82,,2110030,1,20250517,16537,1030,0,0,0,0,0,17268,1362,0,0,0,0,0,3,37.73677529703182,140.4665726,,,,,,,,,,,,,245,red,17567,18630,36197
82,,2110040,1,20250517,10824,925,0,0,0,0,0,10784,1045,0,0,0,0,0,3,37.807813217104496,140.4958221,,,,,,,,,,,,,245,red,11749,11829,23578
82,,2110050,1,20250517,4237,821,0,0,245,0,0,4206,938,0,0,245,0,0,3,37.90940456720739,140.5830744,,,,,,,,,,,,,245,red,5058,5144,10202
82,,2110060,1,20250517,15786,1718,0,0,0,0,0,15372,1668,0,0,0,0,0,3,38.085083367382396,140.8283056,,,,,,,,,,,,,245,red,17504,17040,34544
82,,2110061,1,20250517,1825,450,143,0,0,0,0,1574,289,211,0,0,0,0,3,39.627223038752774,141.927215,,,,,,,,,,,,,245,red,2418,2074,4492
82,,2110062,1,20250517,2330,319,17,0,0,0,0,2268,287,11,0,0,0,0,3,39.659168038777906,141.92916800000003,,,,,,,,,,,,,245,red,2666,2566,5232
82,,2110063,1,20250517,1815,297,9,0,0,0,0,1660,246,38,0,0,0,0,3,39.73009903883322,141.960134,,,,,,,,,,,,,245,red,2121,1944,4065
82,,2110065,1,20250517,18640,1329,0,0,0,0,0,17773,1222,0,0,0,0,0,3,38.15208336744814,140.8853611,,,,,,,,,,,,,245,red,19969,18995,38964
82,,2110080,1,20250517,15454,1569,0,0,0,0,0,19423,1952,0,0,0,0,0,3,38.34041670763003,140.8834444,,,,,,,,,,,,,245,red,17023,21375,38398
82,,2110081,1,20250517,7916,240,0,0,0,0,0,0,0,0,0,0,0,0,3,38.34313892763262,140.8802778,,,,,,,,,,,,,245,red,8156,0,8156
82,,2110090,1,20250517,7692,744,0,0,0,0,0,8154,667,0,0,0,0,0,3,38.60986114788262,140.9828333,,,,,,,,,,,,,245,red,8436,8821,17257
82,,2110091,1,20250517,3742,516,0,0,0,0,0,3558,552,0,0,0,0,0,3,38.83405559808584,141.0848056,,,,,,,,,,,,,245,red,4258,4110,8368
82,,2110092,1,20250517,5911,643,0,0,0,0,0,5569,576,0,0,0,0,0,3,38.930416038171224,141.117432,,,,,,,,,,,,,245,red,6554,6145,12699
82,,2110093,1,20250517,4960,729,446,0,0,0,0,5412,609,211,0,0,0,0,3,39.003777838235415,141.1133766,,,,,,,,,,,,,245,red,6135,6232,12367
82,,2110095,1,20250517,5306,343,0,0,0,0,0,5441,343,0,0,0,0,0,3,39.166645038375485,141.142913,,,,,,,,,,,,,245,red,5649,5784,11433
82,,2110101,1,20250517,4657,365,54,0,0,0,0,4915,426,14,0,0,0,0,3,39.41215882858007,141.1284828,,,,,,,,,,,,,245,red,5076,5355,10431
