地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,count,color,上り・交通量,下り・交通量,交通量
81,02,1110010,1,20260706,,,,0,0,0,220,,,,0,0,0,220,3,41.93108757020422,140.6421045,,,,,,,,,,,,,220,red,0,0,0
81,02,1110020,1,20260706,2741,1241,0,0,0,0,0,2304,888,0,0,0,0,0,3,42.1540981903046,140.4840606,,,,,,,,,,,,,220,red,3982,3192,7174
81,03,1110030,1,20260706,663,228,0,0,0,0,0,522,204,0,0,0,0,0,3,42.672714040509845,140.377502,,,,,,,,,,,,,220,red,891,726,1617
81,03,1110050,1,20260706,3146,815,0,0,0,0,0,3676,959,0,0,0,0,0,3,43.121255040655214,140.735792,,,,,,,,,,,,,220,red,3961,4635,8596
81,03,1110060,1,20260706,4783,642,0,0,0,0,0,5089,846,0,0,0,0,0,3,43.19868804067728,140.862496,,,,,,,,,,,,,220,red,5425,5935,11360
81,03,1110080,1,20260706,8696,1581,0,0,0,0,0,8732,1468,0,0,0,0,0,3,43.153022040664396,141.118728,,,,,,,,,,,,,220,red,10277,10200,20477
81,01,1110090,1,20260706,12499,1001,0,0,0,0,0,9722,698,0,0,0,0,0,3,43.08364407064419,141.3496424,,,,,,,,,,,,,220,red,13500,10420,23920
81,02,1110100,1,20260706,8433,1324,0,0,0,0,0,7632,967,0,0,0,0,0,3,41.855509180168546,140.7378302,,,,,,,,,,,,,220,red,9757,8599,18356
81,02,1110110,1,20260706,5773,731,9,0,0,0,1,4181,687,9,0,0,0,1,3,41.91094404019478,140.69325,,,,,,,,,,,,,220,red,6513,4877,11390
81,03,1110120,1,20260706,220,44,5,0,0,0,0,303,50,4,0,0,0,0,3,42.65674504050413,140.412444,,,,,,,,,,,,,220,red,269,357,626
