地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,count,color,上り・交通量,下り・交通量,交通量
82,,2110010,1,20250513,3391,1664,0,0,0,0,0,3434,1666,0,0,0,0,0,3,37.110573456365614,140.1455465,,,,,,,,,,,,,247,red,5055,5100,10155
82,,2110017,1,20250513,15926,2980,0,0,0,0,0,16867,3121,0,0,0,0,0,3,37.37338104665072,140.3483355,,,,,,,,,,,,,247,red,18906,19988,38894
82,,2110019,1,20250513,15367,3398,0,0,0,0,0,14906,3573,0,0,0,0,0,3,37.46431627674753,140.3769493,,,,,,,,,,,,,247,red,18765,18479,37244
82,,2110021,1,20250513,11102,2568,106,0,0,0,0,11724,2853,55,0,0,0,0,3,37.606841446897334,140.4677635,,,,,,,,,,,,,247,red,13776,14632,28408
82,,2110030,1,20250513,15155,2119,0,0,0,0,0,16234,2515,0,0,0,0,0,3,37.73677529703182,140.4665726,,,,,,,,,,,,,247,red,17274,18749,36023
82,,2110040,1,20250513,9577,1796,0,0,0,0,0,9986,1847,0,0,0,0,0,3,37.807813217104496,140.4958221,,,,,,,,,,,,,247,red,11373,11833,23206
82,,2110050,1,20250513,2783,1708,0,0,247,0,0,2870,1646,0,0,247,0,0,3,37.90940456720739,140.5830744,,,,,,,,,,,,,247,red,4491,4516,9007
82,,2110060,1,20250513,15018,3077,0,0,0,0,0,15124,2743,0,0,0,0,0,3,38.085083367382396,140.8283056,,,,,,,,,,,,,247,red,18095,17867,35962
82,,2110061,1,20250513,2300,703,72,0,0,0,0,2025,531,217,0,0,0,0,3,39.627223038752774,141.927215,,,,,,,,,,,,,247,red,3075,2773,5848
82,,2110062,1,20250513,2255,627,17,0,0,0,0,2164,515,18,0,0,0,0,3,39.659168038777906,141.92916800000003,,,,,,,,,,,,,247,red,2899,2697,5596
82,,2110063,1,20250513,1524,557,27,1,0,0,0,1496,470,14,1,0,0,0,3,39.73009903883322,141.960134,,,,,,,,,,,,,247,red,2108,1980,4088
82,,2110065,1,20250513,17031,2335,0,0,0,0,0,17049,2119,0,0,0,0,0,3,38.15208336744814,140.8853611,,,,,,,,,,,,,247,red,19366,19168,38534
82,,2110080,1,20250513,14228,2258,0,0,0,0,0,18869,2503,0,0,0,0,0,3,38.34041670763003,140.8834444,,,,,,,,,,,,,247,red,16486,21372,37858
82,,2110081,1,20250513,7306,324,0,0,0,0,0,0,0,0,0,0,0,0,3,38.34313892763262,140.8802778,,,,,,,,,,,,,247,red,7630,0,7630
82,,2110090,1,20250513,7308,1541,0,0,0,0,0,7510,1378,0,0,0,0,0,3,38.60986114788262,140.9828333,,,,,,,,,,,,,247,red,8849,8888,17737
82,,2110091,1,20250513,2889,1232,0,0,0,0,0,2750,1080,0,0,0,0,0,3,38.83405559808584,141.0848056,,,,,,,,,,,,,247,red,4121,3830,7951
82,,2110092,1,20250513,5139,1317,0,0,0,0,0,4669,1155,0,0,0,0,0,3,38.930416038171224,141.117432,,,,,,,,,,,,,247,red,6456,5824,12280
82,,2110093,1,20250513,4617,1351,199,0,0,0,0,4710,1265,75,0,0,0,0,3,39.003777838235415,141.1133766,,,,,,,,,,,,,247,red,6167,6050,12217
82,,2110095,1,20250513,4476,1072,0,0,0,0,0,4498,1174,0,0,0,0,0,3,39.166645038375485,141.142913,,,,,,,,,,,,,247,red,5548,5672,11220
82,,2110101,1,20250513,4061,752,57,0,0,0,0,4449,786,27,0,0,0,0,3,39.41215882858007,141.1284828,,,,,,,,,,,,,247,red,4870,5262,10132
82,,2110102,1,20250513,6189,1111,0,0,0,0,0,6270,1005,0,0,0,0,0,3,39.486604768640554,141.1422372,,,,,,,,,,,,,247,red,7300,7275,14575
82,,2110103,1,20250513,13488,1166,0,0,0,0,0,14989,764,0,0,0,0,0,3,39.668019038784855,141.15759,,,,,,,,,,,,,247,red,14654,15753,30407
82,,2110106,1,20250513,12252,1058,0,0,0,0,0,12274,1111,0,0,0,0,0,3,39.70774803881587,141.165401,,,,,,,,,,,,,247,red,13310,13385,26695
82,,2110110,1,20250513,10962,1025,0,0,0,0,0,10631,876,0,0,0,0,0,3,39.7581439588549,141.134491,,,,,,,,,,,,,247,red,11987,11507,23494
82,,2110120,1,20250513,4003,900,0,0,0,0,0,4105,891,0,0,0,0,0,3,40.24861199921695,141.2695885,,,,,,,,,,,,,247,red,4903,4996,9899
82,,2110121,1,20250513,2009,698,0,0,0,0,0,2128,588,0,0,0,0,0,3,40.33516094927743,141.2985134,,,,,,,,,,,,,247,red,2707,2716,5423
82,,2110129,1,20250513,2756,489,3,0,0,0,0,2763,479,1,0,0,0,0,3,40.60877243946183,141.2602758,,,,,,,,,,,,,247,red,3248,3243,6491
82,,2110130,1,20250513,0,0,6003,0,0,247,0,0,0,6027,0,0,247,0,3,40.65837352949415,141.1919975,,,,,,,,,,,,,247,red,6003,6027,12030
82,,2110132,1,20250513,2476,401,610,0,0,0,0,3836,556,145,0,0,0,0,3,40.685015229511365,141.1707866,,,,,,,,,,,,,247,red,3487,4537,8024
82,,2110140,1,20250513,5482,1065,23,0,0,0,0,5223,340,12,0,0,0,0,3,40.89885213964595,140.8603907,,,,,,,,,,,,,247,red,6570,5575,12145
82,,2110143,1,20250513,4668,1048,0,0,0,0,0,4786,949,0,0,0,0,0,3,39.946858248998055,141.2168884,,,,,,,,,,,,,247,red,5716,5735,11451
82,,2110144,1,20250513,4470,1329,0,0,247,0,0,4596,1208,0,0,247,0,0,3,40.83186565960448,141.1289549,,,,,,,,,,,,,247,red,5799,5804,11603
82,,2110150,1,20250513,5159,1288,0,0,0,0,0,5364,1169,8,0,0,0,0,3,36.857960956084185,140.7891727,,,,,,,,,,,,,247,red,6447,6541,12988
82,,2110160,1,20250513,13810,2851,12,0,0,0,0,14269,2830,16,0,0,0,0,3,36.92281008615712,140.8423448,,,,,,,,,,,,,247,red,16673,17115,33788
82,,2110161,1,20250513,8867,1562,0,0,0,0,0,9011,1473,0,0,0,0,0,3,37.03306503628002,140.911907,,,,,,,,,,,,,247,red,10429,10484,20913
82,,2110162,1,20250513,5300,910,0,0,0,0,0,5005,844,0,0,0,0,0,3,37.11549536637102,140.9974993,,,,,,,,,,,,,247,red,6210,5849,12059
82,,2110163,1,20250513,3808,1113,11,0,0,0,0,3807,1092,4,0,0,0,0,3,37.38527750666344,141.0086632,,,,,,,,,,,,,247,red,4932,4903,9835
82,,2110165,1,20250513,4896,1032,13,0,0,0,0,4931,1050,20,0,0,0,0,3,37.63270112692426,140.9856901,,,,,,,,,,,,,247,red,5941,6001,11942
82,,2110168,1,20250513,3350,1226,0,0,0,0,0,3395,1135,0,0,0,0,0,3,37.81498403711179,140.943249,,,,,,,,,,,,,247,red,4576,4530,9106
82,,2110170,1,20250513,2390,621,0,0,0,0,0,2467,711,0,0,0,0,0,3,37.89520971719308,140.9035528,,,,,,,,,,,,,247,red,3011,3178,6189
82,,2110173,1,20250513,9379,1137,0,0,0,0,0,9137,1126,0,0,0,0,0,3,37.094818366348264,140.9771016,,,,,,,,,,,,,247,red,10516,10263,20779
82,,2110180,1,20250513,5690,586,0,0,0,0,0,5347,502,0,0,0,0,0,3,38.065333367362896,140.8600833,,,,,,,,,,,,,247,red,6276,5849,12125
82,,2110190,1,20250513,2455,714,0,0,0,0,0,2183,562,0,0,0,0,0,1,38.69140541795727,139.678824,,,,,,,,,,,,,247,red,3169,2745,5914
82,,2110191,1,20250513,1880,172,0,0,0,247,0,4175,808,0,0,0,0,0,3,38.96127130819829,139.8400569,,,,,,,,,,,,,247,red,2052,4983,7035
82,,2110192,1,20250513,6977,598,0,0,0,0,0,6915,617,0,0,0,0,0,3,38.794079918050066,139.83442430000002,,,,,,,,,,,,,247,red,7575,7532,15107
82,,2110193,1,20250513,7671,726,0,0,0,0,0,7572,708,0,0,0,0,0,3,38.787431758044086,139.8346764,,,,,,,,,,,,,247,red,8397,8280,16677
82,,2110194,1,20250513,1328,280,0,0,0,0,0,1449,344,0,0,0,0,0,3,38.69287924795862,139.6478605,,,,,,,,,,,,,247,red,1608,1793,3401
82,,2110195,1,20250513,1264,858,0,0,0,0,0,1493,740,0,0,0,0,0,3,38.61589808788817,139.5797968,,,,,,,,,,,,,247,red,2122,2233,4355
82,,2110196,1,20250513,7945,918,0,0,0,0,0,8094,900,0,0,0,0,0,3,38.83854814808984,139.8486963,,,,,,,,,,,,,247,red,8863,8994,17857
82,,2110197,1,20250513,2822,363,0,0,0,0,0,2899,383,0,0,0,0,0,3,38.71753625798101,139.7594082,,,,,,,,,,,,,247,red,3185,3282,6467
82,,2110198,1,20250513,4881,723,0,0,0,0,0,4868,697,0,0,0,0,0,3,38.71622198797982,139.7565651,,,,,,,,,,,,,247,red,5604,5565,11169
82,,2110199,1,20250513,1473,591,0,0,0,0,0,1372,484,0,0,0,0,0,1,38.60695292787995,139.5878005,,,,,,,,,,,,,247,red,2064,1856,3920
82,,2110201,1,20250513,2025,706,0,0,0,0,0,1915,526,0,0,0,0,0,1,38.666421037934484,139.623761,,,,,,,,,,,,,247,red,2731,2441,5172
82,,2110202,1,20250513,6298,958,0,0,0,0,0,6423,893,0,0,0,0,0,3,39.62387474875015,140.0681964,,,,,,,,,,,,,247,red,7256,7316,14572
82,,2110203,1,20250513,1176,121,0,0,0,0,0,1144,91,0,0,0,0,0,3,39.240899018438185,139.9362623,,,,,,,,,,,,,247,red,1297,1235,2532
82,,2110204,1,20250513,2621,682,0,0,0,0,0,0,0,0,0,0,0,0,3,39.290490888479674,139.9747431,,,,,,,,,,,,,247,red,3303,0,3303
82,,2110205,1,20250513,1970,793,0,0,0,0,0,2040,714,0,0,0,0,0,3,39.11912903833497,139.876447,,,,,,,,,,,,,247,red,2763,2754,5517
