地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,count,color,上り・交通量,下り・交通量,交通量
81,02,1110010,1,20260215,,,,0,0,0,202,,,,0,0,0,202,3,41.93108757020422,140.6421045,,,,,,,,,,,,,202,red,0,0,0
81,02,1110020,1,20260215,2263,328,0,0,0,0,0,2751,323,0,0,0,0,0,3,42.1540981903046,140.4840606,,,,,,,,,,,,,202,red,2591,3074,5665
81,03,1110030,1,20260215,499,52,0,0,0,0,0,519,54,0,0,0,0,0,3,42.672714040509845,140.377502,,,,,,,,,,,,,202,red,551,573,1124
81,03,1110050,1,20260215,3628,300,0,0,0,0,0,2745,303,0,0,0,0,0,3,43.121255040655214,140.735792,,,,,,,,,,,,,202,red,3928,3048,6976
81,03,1110060,1,20260215,4304,211,0,0,0,0,0,4057,296,0,0,0,0,0,3,43.19868804067728,140.862496,,,,,,,,,,,,,202,red,4515,4353,8868
81,03,1110080,1,20260215,7409,308,0,0,0,0,0,7987,420,0,0,0,0,0,3,43.153022040664396,141.118728,,,,,,,,,,,,,202,red,7717,8407,16124
81,01,1110090,1,20260215,4917,5150,0,0,0,0,0,2628,5342,0,0,0,0,0,3,43.08364407064419,141.3496424,,,,,,,,,,,,,202,red,10067,7970,18037
81,02,1110100,1,20260215,7235,467,0,0,0,0,0,7255,385,0,0,0,0,0,3,41.855509180168546,140.7378302,,,,,,,,,,,,,202,red,7702,7640,15342
81,02,1110110,1,20260215,4942,440,9,0,0,0,3,4374,519,7,0,0,0,3,3,41.912032390195286,140.6922376,,,,,,,,,,,,,202,red,5391,4900,10291
81,03,1110120,1,20260215,120,9,42,0,0,0,0,240,11,3,0,0,0,0,3,42.65674504050413,140.412444,,,,,,,,,,,,,202,red,171,254,425
81,01,1110130,1,20260215,6500,268,0,0,0,0,0,6701,241,0,0,0,0,0,3,43.18473404067338,141.721783,,,,,,,,,,,,,202,red,6768,6942,13710
81,01,1110140,1,20260215,2908,187,0,0,0,0,0,3057,208,0,0,0,0,0,3,43.351557040718205,141.866096,,,,,,,,,,,,,202,red,3095,3265,6360
81,04,1110150,1,20260215,5191,465,0,0,0,0,0,5377,533,0,0,0,0,0,3,43.72677055080375,142.2114419,,,,,,,,,,,,,202,red,5656,5910,11566
81,04,1110160,1,20260215,6658,653,57,0,0,0,0,6952,488,285,0,0,26,0,3,43.79829651081764,142.3338032,,,,,,,,,,,,,202,red,7368,7725,15093
81,01,1110170,1,20260215,387,5,11,0,0,202,0,0,0,0,0,0,202,0,3,42.95409804060455,141.495931,,,,,,,,,,,,,202,red,403,0,403
81,05,1110180,1,20260215,8234,402,0,0,0,0,0,7476,404,0,0,0,0,0,3,42.619514790490626,141.5539538,,,,,,,,,,,,,202,red,8636,7880,16516
81,05,1110190,1,20260215,6271,289,34,0,0,0,0,6914,316,23,0,0,0,0,3,42.38500765040089,141.0774629,,,,,,,,,,,,,202,red,6594,7253,13847
81,05,1110200,1,20260215,0,0,0,0,0,202,0,1318,0,0,0,0,0,0,3,42.60033645048358,140.6268309,,,,,,,,,,,,,202,red,0,1318,1318
81,05,1110210,1,20260215,,,,0,0,0,202,,,,0,0,0,202,3,42.5365891004598,140.7745375,,,,,,,,,,,,,202,red,0,0,0
81,01,1110220,1,20260215,1739,148,0,0,0,0,0,1775,146,0,0,0,0,0,3,43.53094035076174,142.1739006,,,,,,,,,,,,,202,red,1887,1921,3808
81,04,1110230,1,20260215,2627,225,0,0,0,0,0,3269,226,0,0,0,0,0,3,43.34512772071654,142.3775876,,,,,,,,,,,,,202,red,2852,3495,6347
81,04,1110240,1,20260215,0,0,834,0,0,202,0,0,0,949,0,0,202,0,3,43.16136634066676,142.5754595,,,,,,,,,,,,,202,red,834,949,1783
81,07,1110250,1,20260215,2027,214,0,0,0,0,0,2247,246,0,0,0,0,0,3,42.96760298060881,142.8955221,,,,,,,,,,,,,202,red,2241,2493,4734
81,07,1110260,1,20260215,3310,88,297,0,0,0,0,3882,121,63,0,0,0,0,3,42.91673291059265,143.2700872,,,,,,,,,,,,,202,red,3695,4066,7761
81,07,1110270,1,20260215,379,46,0,0,0,0,43,411,59,0,0,0,0,43,3,42.832729040565155,143.765979,,,,,,,,,,,,,202,red,425,470,895
81,06,1110280,1,20260215,2559,156,0,0,0,0,0,2410,167,0,0,0,0,0,3,43.002010860619514,144.2464972,,,,,,,,,,,,,202,red,2715,2577,5292
81,06,1110281,1,20260215,3731,272,0,0,0,0,0,4387,266,0,0,0,0,0,3,43.03483108062955,144.3754256,,,,,,,,,,,,,202,red,4003,4653,8656
81,06,1110282,1,20260215,2163,222,0,0,0,0,0,2398,226,0,0,0,0,0,3,43.01628558062389,144.4224501,,,,,,,,,,,,,202,red,2385,2624,5009
81,06,1110283,1,20260215,1314,159,0,0,0,0,0,1609,131,0,0,0,0,0,3,43.00268904061971,144.473627,,,,,,,,,,,,,202,red,1473,1740,3213
