地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,count,color,上り・交通量,下り・交通量,交通量
81,02,1110010,1,20251122,8514,1617,0,0,0,0,0,6694,1525,0,0,0,0,0,3,41.93108757020422,140.6421045,,,,,,,,,,,,,200,red,10131,8219,18350
81,02,1110020,1,20251122,3580,625,0,0,0,0,0,3012,522,0,0,0,0,0,3,42.1540981903046,140.4840606,,,,,,,,,,,,,200,red,4205,3534,7739
81,03,1110030,1,20251122,719,90,0,0,0,0,0,640,98,0,0,0,0,0,3,42.672714040509845,140.377502,,,,,,,,,,,,,200,red,809,738,1547
81,03,1110050,1,20251122,3549,418,0,0,0,0,0,4056,602,0,0,0,0,0,3,43.121255040655214,140.735792,,,,,,,,,,,,,200,red,3967,4658,8625
81,03,1110060,1,20251122,5239,353,0,0,0,0,0,4953,501,0,0,0,0,0,3,43.19868804067728,140.862496,,,,,,,,,,,,,200,red,5592,5454,11046
81,03,1110080,1,20251122,10476,676,0,0,0,0,0,10146,773,0,0,0,0,0,3,43.153022040664396,141.118728,,,,,,,,,,,,,200,red,11152,10919,22071
81,01,1110090,1,20251122,12408,655,0,0,0,0,0,11158,550,0,0,0,0,0,3,43.08364407064419,141.3496424,,,,,,,,,,,,,200,red,13063,11708,24771
81,02,1110100,1,20251122,9810,974,0,0,0,0,0,8869,721,0,0,0,0,0,3,41.855509180168546,140.7378302,,,,,,,,,,,,,200,red,10784,9590,20374
81,02,1110110,1,20251122,6201,1017,0,0,0,0,3,4813,884,5,0,0,0,3,3,41.912032390195286,140.6922376,,,,,,,,,,,,,200,red,7218,5702,12920
81,03,1110120,1,20251122,296,32,11,0,0,0,0,298,26,5,0,0,0,0,3,42.65674504050413,140.412444,,,,,,,,,,,,,200,red,339,329,668
81,01,1110130,1,20251122,8230,416,0,0,0,0,0,8577,437,0,0,0,0,0,3,43.18473404067338,141.721783,,,,,,,,,,,,,200,red,8646,9014,17660
