地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,count,color,上り・交通量,下り・交通量,交通量
81,02,1110010,1,20250616,6578,2009,0,0,0,0,0,4757,1741,0,0,0,0,0,3,41.93108757020422,140.6421045,,,,,,,,,,,,,175,red,8587,6498,15085
81,02,1110020,1,20250616,2427,1022,0,0,0,0,0,1984,739,0,0,0,0,0,3,42.1540981903046,140.4840606,,,,,,,,,,,,,175,red,3449,2723,6172
81,03,1110030,1,20250616,572,165,0,0,0,0,0,489,139,0,0,0,0,0,3,42.672714040509845,140.377502,,,,,,,,,,,,,175,red,737,628,1365
81,03,1110050,1,20250616,2270,705,0,0,0,0,0,2858,807,0,0,0,0,0,3,43.121255040655214,140.735792,,,,,,,,,,,,,175,red,2975,3665,6640
81,03,1110060,1,20250616,3778,503,0,0,0,0,0,3899,601,0,0,0,0,0,3,43.19868804067728,140.862496,,,,,,,,,,,,,175,red,4281,4500,8781
81,03,1110080,1,20250616,7525,1390,0,0,0,0,0,3849,870,0,0,0,175,0,3,43.153022040664396,141.118728,,,,,,,,,,,,,175,red,8915,4719,13634
81,01,1110090,1,20250616,11250,879,0,0,0,0,0,9301,709,0,0,0,0,0,3,43.08364407064419,141.3496424,,,,,,,,,,,,,175,red,12129,10010,22139
81,02,1110100,1,20250616,7610,1110,0,0,0,0,0,6790,831,0,0,0,0,0,3,41.855509180168546,140.7378302,,,,,,,,,,,,,175,red,8720,7621,16341
81,02,1110110,1,20250616,5196,593,1,0,0,0,0,3719,604,9,0,0,0,0,3,41.912032390195286,140.6922376,,,,,,,,,,,,,175,red,5790,4332,10122
81,03,1110120,1,20250616,210,45,7,0,0,0,0,234,33,37,0,0,0,0,3,42.65674504050413,140.412444,,,,,,,,,,,,,175,red,262,304,566
81,01,1110130,1,20250616,5791,616,0,0,0,0,0,5568,552,0,0,0,0,0,3,43.18473404067338,141.721783,,,,,,,,,,,,,175,red,6407,6120,12527
81,01,1110140,1,20250616,2765,643,0,0,0,0,0,2632,615,0,0,0,0,0,3,43.351557040718205,141.866096,,,,,,,,,,,,,175,red,3408,3247,6655
81,04,1110150,1,20250616,,,,0,0,0,175,,,,0,0,0,175,3,43.72677055080375,142.2114419,,,,,,,,,,,,,175,red,0,0,0
81,04,1110160,1,20250616,5927,1175,80,0,0,0,0,6162,1187,259,0,0,0,0,3,43.79829651081764,142.3338032,,,,,,,,,,,,,175,red,7182,7608,14790
81,01,1110170,1,20250616,340,32,1,0,0,175,0,0,0,0,0,0,175,0,3,42.95409804060455,141.495931,,,,,,,,,,,,,175,red,373,0,373
81,05,1110180,1,20250616,6524,1117,8,0,0,2,0,7441,1218,8,0,0,2,0,3,42.619514790490626,141.5539538,,,,,,,,,,,,,175,red,7649,8667,16316
81,05,1110190,1,20250616,6553,785,116,0,0,0,0,6269,767,28,0,0,0,0,3,42.38500765040089,141.0774629,,,,,,,,,,,,,175,red,7454,7064,14518
81,05,1110200,1,20250616,0,0,0,0,0,175,0,1174,541,0,0,0,0,0,3,42.60033645048358,140.6268309,,,,,,,,,,,,,175,red,0,1715,1715
81,05,1110210,1,20250616,2891,308,43,0,0,0,0,2879,441,41,0,0,0,0,3,42.5365891004598,140.7745375,,,,,,,,,,,,,175,red,3242,3361,6603
81,01,1110220,1,20250616,1728,307,0,0,0,0,0,1703,323,0,0,0,0,0,3,43.53094035076174,142.1739006,,,,,,,,,,,,,175,red,2035,2026,4061
81,04,1110230,1,20250616,2180,343,0,0,0,0,0,2472,358,0,0,0,0,0,3,43.34512772071654,142.3775876,,,,,,,,,,,,,175,red,2523,2830,5353
81,04,1110240,1,20250616,0,0,1038,0,0,175,0,0,0,1051,0,0,175,0,3,43.16136634066676,142.5754595,,,,,,,,,,,,,175,red,1038,1051,2089
81,07,1110250,1,20250616,1707,462,0,0,0,0,0,2188,599,0,0,0,0,0,3,42.96760298060881,142.8955221,,,,,,,,,,,,,175,red,2169,2787,4956
81,07,1110260,1,20250616,3770,608,72,0,0,0,0,3465,385,42,0,0,0,0,3,42.91673291059265,143.2700872,,,,,,,,,,,,,175,red,4450,3892,8342
81,07,1110270,1,20250616,476,197,0,0,0,0,0,506,204,0,0,0,0,0,3,42.832729040565155,143.765979,,,,,,,,,,,,,175,red,673,710,1383
81,06,1110280,1,20250616,2607,534,0,0,0,0,0,3138,689,0,0,0,0,0,3,43.002010860619514,144.2464972,,,,,,,,,,,,,175,red,3141,3827,6968
81,06,1110281,1,20250616,3284,887,0,0,0,0,0,4275,712,0,0,0,0,0,3,43.03483108062955,144.3754256,,,,,,,,,,,,,175,red,4171,4987,9158
81,06,1110282,1,20250616,2163,754,0,0,0,0,0,2326,630,0,0,0,0,0,3,43.01628558062389,144.4224501,,,,,,,,,,,,,175,red,2917,2956,5873
