地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,count,color,上り・交通量,下り・交通量,交通量
81,02,1110010,1,20260301,,,,0,0,0,198,,,,0,0,0,198,3,41.93108757020422,140.6421045,,,,,,,,,,,,,198,red,0,0,0
81,02,1110020,1,20260301,2516,350,0,0,0,0,0,2772,333,0,0,0,0,0,3,42.1540981903046,140.4840606,,,,,,,,,,,,,198,red,2866,3105,5971
81,03,1110030,1,20260301,598,37,0,0,0,0,0,629,42,0,0,0,0,0,3,42.672714040509845,140.377502,,,,,,,,,,,,,198,red,635,671,1306
81,03,1110050,1,20260301,3574,283,0,0,0,0,0,2698,281,0,0,0,0,0,3,43.121255040655214,140.735792,,,,,,,,,,,,,198,red,3857,2979,6836
81,03,1110060,1,20260301,4464,208,0,0,0,0,0,3882,238,0,0,0,0,0,3,43.19868804067728,140.862496,,,,,,,,,,,,,198,red,4672,4120,8792
81,03,1110080,1,20260301,8331,318,0,0,0,0,0,8778,355,0,0,0,0,0,3,43.153022040664396,141.118728,,,,,,,,,,,,,198,red,8649,9133,17782
81,01,1110090,1,20260301,10611,408,0,0,0,0,0,9412,377,0,0,0,0,0,3,43.08364407064419,141.3496424,,,,,,,,,,,,,198,red,11019,9789,20808
81,02,1110100,1,20260301,7564,454,0,0,0,0,0,7719,368,0,0,0,0,0,3,41.855509180168546,140.7378302,,,,,,,,,,,,,198,red,8018,8087,16105
81,02,1110110,1,20260301,4809,552,13,0,0,0,4,4381,629,6,0,0,0,4,3,41.912032390195286,140.6922376,,,,,,,,,,,,,198,red,5374,5016,10390
81,03,1110120,1,20260301,168,13,2,0,0,0,0,233,9,23,0,0,0,0,3,42.65674504050413,140.412444,,,,,,,,,,,,,198,red,183,265,448
81,01,1110130,1,20260301,6999,207,0,0,0,0,0,7062,201,0,0,0,0,0,3,43.18473404067338,141.721783,,,,,,,,,,,,,198,red,7206,7263,14469
81,01,1110140,1,20260301,3265,216,0,0,0,0,0,3367,224,0,0,0,0,0,3,43.351557040718205,141.866096,,,,,,,,,,,,,198,red,3481,3591,7072
81,04,1110150,1,20260301,5695,481,0,0,0,0,0,6041,543,0,0,0,0,0,3,43.72677055080375,142.2114419,,,,,,,,,,,,,198,red,6176,6584,12760
