地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,count,color,上り・交通量,下り・交通量,交通量
81,02,1110010,1,20250917,7905,2469,0,0,0,0,0,5839,2087,0,0,0,0,0,3,41.93108757020422,140.6421045,,,,,,,,,,,,,204,red,10374,7926,18300
81,02,1110020,1,20250917,2766,1147,0,0,0,0,0,2200,909,0,0,0,0,0,3,42.1540981903046,140.4840606,,,,,,,,,,,,,204,red,3913,3109,7022
81,03,1110030,1,20250917,650,202,0,0,0,0,0,640,226,0,0,0,0,0,3,42.672714040509845,140.377502,,,,,,,,,,,,,204,red,852,866,1718
81,03,1110050,1,20250917,2810,725,0,0,0,0,0,3652,977,0,0,0,0,0,3,43.121255040655214,140.735792,,,,,,,,,,,,,204,red,3535,4629,8164
81,03,1110060,1,20250917,4287,582,0,0,0,0,0,4430,749,0,0,0,0,0,3,43.19868804067728,140.862496,,,,,,,,,,,,,204,red,4869,5179,10048
81,03,1110080,1,20250917,8885,1474,0,0,0,0,0,2707,387,0,0,0,204,0,3,43.153022040664396,141.118728,,,,,,,,,,,,,204,red,10359,3094,13453
81,01,1110090,1,20250917,12509,961,0,0,0,0,0,10785,797,0,0,0,0,0,3,43.08364407064419,141.3496424,,,,,,,,,,,,,204,red,13470,11582,25052
81,02,1110100,1,20250917,9100,1330,0,0,0,0,0,7938,1052,0,0,0,0,0,3,41.855509180168546,140.7378302,,,,,,,,,,,,,204,red,10430,8990,19420
81,02,1110110,1,20250917,6078,796,10,0,0,0,2,4321,836,5,0,0,0,2,3,41.912032390195286,140.6922376,,,,,,,,,,,,,204,red,6884,5162,12046
81,03,1110120,1,20250917,230,58,12,0,0,0,0,310,50,43,0,0,0,0,3,42.65674504050413,140.412444,,,,,,,,,,,,,204,red,300,403,703
81,01,1110130,1,20250917,6831,739,0,0,0,0,0,6397,707,0,0,0,0,0,3,43.18473404067338,141.721783,,,,,,,,,,,,,204,red,7570,7104,14674
81,01,1110140,1,20250917,3220,872,0,0,0,0,0,2980,770,0,0,0,0,0,3,43.351557040718205,141.866096,,,,,,,,,,,,,204,red,4092,3750,7842
81,04,1110150,1,20250917,,,,0,0,0,204,,,,0,0,0,204,3,43.72677055080375,142.2114419,,,,,,,,,,,,,204,red,0,0,0
81,04,1110160,1,20250917,7055,1694,86,0,0,0,0,7477,1511,213,0,0,0,0,3,43.79829651081764,142.3338032,,,,,,,,,,,,,204,red,8835,9201,18036
81,01,1110170,1,20250917,0,0,0,0,0,204,0,0,0,0,0,0,204,0,3,42.95409804060455,141.495931,,,,,,,,,,,,,204,red,0,0,0
81,05,1110180,1,20250917,7580,1473,0,0,0,0,0,8780,1375,0,0,0,0,0,3,42.619514790490626,141.5539538,,,,,,,,,,,,,204,red,9053,10155,19208
81,05,1110190,1,20250917,7716,961,74,0,0,0,0,7583,937,40,0,0,0,0,3,42.38500765040089,141.0774629,,,,,,,,,,,,,204,red,8751,8560,17311
81,05,1110200,1,20250917,0,0,0,0,0,204,0,1747,0,0,0,0,0,0,3,42.60033645048358,140.6268309,,,,,,,,,,,,,204,red,0,1747,1747
81,05,1110210,1,20250917,3385,427,49,0,0,0,0,3300,579,60,0,0,0,0,3,42.5365891004598,140.7745375,,,,,,,,,,,,,204,red,3861,3939,7800
81,01,1110220,1,20250917,2100,369,0,0,0,0,0,2072,382,0,0,0,0,0,3,43.53094035076174,142.1739006,,,,,,,,,,,,,204,red,2469,2454,4923
81,04,1110230,1,20250917,2466,404,0,0,0,0,0,2787,396,0,0,0,0,0,3,43.34512772071654,142.3775876,,,,,,,,,,,,,204,red,2870,3183,6053
81,04,1110240,1,20250917,0,0,1199,0,0,204,0,0,0,1096,0,0,204,0,3,43.16136634066676,142.5754595,,,,,,,,,,,,,204,red,1199,1096,2295
81,07,1110250,1,20250917,2096,684,0,0,0,0,0,2460,790,0,0,0,0,0,3,42.96760298060881,142.8955221,,,,,,,,,,,,,204,red,2780,3250,6030
81,07,1110260,1,20250917,4529,493,88,0,0,0,0,3977,397,49,0,0,0,0,3,42.91673291059265,143.2700872,,,,,,,,,,,,,204,red,5110,4423,9533
81,07,1110270,1,20250917,597,251,0,0,0,0,0,544,263,0,0,0,0,0,3,42.832729040565155,143.765979,,,,,,,,,,,,,204,red,848,807,1655
