FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,上り・自動車交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,color
t_travospublic_measure_5m.26087895.202505202210,83,,3110010,1,20250520,2210,20,2,4,0,0,0,0,33,1,6,0,0,0,0,3,202505202210,35.58550262456253,139.7049058,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087896.202505202210,83,,3110020,1,20250520,2210,41,7,2,0,0,0,0,80,4,2,0,0,0,0,3,202505202210,35.37938903430058,139.509906,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087897.202505202210,83,,3110030,1,20250520,2210,10,0,2,0,0,0,0,8,0,0,0,0,0,0,3,202505202210,35.30798103420886,139.30775,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087898.202505202210,83,,3110040,1,20250520,2210,10,2,0,0,0,0,0,7,2,0,0,0,0,0,3,202505202210,35.24085503412222,139.123519,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087899.202505202210,83,,3110050,1,20250520,2210,27,19,4,0,0,0,0,21,8,1,0,0,0,0,3,202505202210,36.238458295364495,139.8048878,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087900.202505202210,83,,3110060,1,20250520,2210,37,6,1,0,0,0,0,37,4,0,0,0,0,0,3,202505202210,36.51217142568756,139.9177551,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087901.202505202210,83,,3110070,1,20250520,2210,13,10,0,0,0,0,0,15,3,0,0,0,0,0,3,202505202210,36.833366956056416,139.9495983,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087902.202505202210,83,,3110080,1,20250520,2210,6,1,0,0,0,0,0,13,2,0,0,0,0,0,3,202505202210,36.29676104543397,139.7863913,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087903.202505202210,83,,3110090,1,20250520,2210,19,1,0,0,0,0,0,15,0,0,0,0,0,0,3,202505202210,36.52417383570154,139.8798609,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087904.202505202210,83,,3110100,1,20250520,2210,32,0,0,0,0,0,0,26,0,0,0,0,0,0,3,202505202210,36.58529299577252,139.9295837,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087905.202505202210,83,,3110110,1,20250520,2210,23,2,0,0,0,0,0,18,1,0,0,0,0,0,3,202505202210,36.019401995100274,140.15926790000003,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087906.202505202210,83,,3110120,1,20250520,2210,17,9,0,0,0,0,0,0,0,0,0,0,0,0,3,202505202210,36.297327425434645,140.4228446,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087907.202505202210,83,,3110130,1,20250520,2210,0,0,0,0,0,1,0,23,0,0,0,0,0,0,3,202505202210,36.582090335768804,140.6400901,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087908.202505202210,83,,3110140,1,20250520,2210,21,6,2,0,0,0,0,29,2,3,0,0,0,0,3,202505202210,35.70274880470968,139.8786539,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087909.202505202210,83,,3110160,1,20250520,2210,36,3,4,0,0,0,0,21,4,4,0,0,0,0,3,202505202210,35.56474703453633,139.7273263,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087910.202505202210,83,,3110170,1,20250520,2210,39,3,0,0,0,0,0,39,5,0,0,0,0,0,3,202505202210,35.52794003448978,139.70328,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087911.202505202210,83,,3110180,1,20250520,2210,34,1,0,0,0,1,0,32,4,0,0,0,0,0,3,202505202210,35.47903203442772,139.638693,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087912.202505202210,83,,3110190,1,20250520,2210,19,1,2,0,0,0,0,12,1,2,0,0,0,0,3,202505202210,35.26731403415642,139.685375,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087913.202505202210,83,,3110200,1,20250520,2210,27,0,1,0,0,0,0,17,0,3,0,0,0,0,3,202505202210,35.36071103427663,139.629686,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087914.202505202210,83,,3110220,1,20250520,2210,35,20,0,0,0,0,0,38,8,0,0,0,0,0,3,202505202210,35.58894027456686,139.3426681,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.26087915.202505202210,83,,3110230,1,20250520,2210,12,2,1,0,0,0,0,31,2,4,0,0,0,0,3,202505202210,35.483485034433386,139.527129,,,,,,,,,,,,,,,,,
