地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー
87,,7110050,1,20250527,1705,112,10,0,0,0,0,0,105,14,0,0,0,0,0,3,202505271705,34.48565560311886,133.3551943,,,,,,,,,,,,
87,,7110060,1,20250527,1705,121,16,0,0,0,0,0,122,16,0,0,0,0,0,3,202505271705,34.42263781303284,133.2070398,,,,,,,,,,,,
87,,7110070,1,20250527,1705,103,21,0,0,0,0,0,111,12,0,0,0,0,0,3,202505271705,34.407573573012236,133.1699288,,,,,,,,,,,,
87,,7110080,1,20250527,1705,44,6,0,0,0,0,0,32,9,0,0,0,0,0,3,202505271705,34.405688133009654,132.9629534,,,,,,,,,,,,
87,,7110100,1,20250527,1705,7,3,0,0,0,0,0,8,5,0,0,0,0,0,3,202505271705,35.525440034486614,134.401402,,,,,,,,,,,,
87,,7110120,1,20250527,1705,,,,0,0,0,1,,,,0,0,0,1,3,202505271705,35.52073503448066,133.602321,,,,,,,,,,,,
87,,7110130,1,20250527,1705,68,12,0,0,0,0,0,108,10,0,0,0,0,0,3,202505271705,35.41880503435098,133.370183,,,,,,,,,,,,
87,,7110220,1,20250527,1705,5,1,0,0,0,0,0,1,1,0,0,0,0,0,3,202505271705,35.19265103405972,134.203535,,,,,,,,,,,,
87,,7110230,1,20250527,1705,34,1,0,0,0,0,0,51,2,0,0,0,0,0,3,202505271705,34.76131441349103,132.8171003,,,,,,,,,,,,
87,,7110300,1,20250527,1705,137,9,0,0,0,0,0,147,9,0,0,0,0,0,3,202505271705,34.38300703297858,132.459786,132.459786,34.38300703297858,,,,,,,,,,
87,,7110310,1,20250527,1705,37,1,0,0,0,1,0,57,4,0,0,0,0,0,3,202505271705,34.37385803296604,132.421237,,,,,,,,,,,,
87,,7116080,1,20250527,1705,41,10,0,0,0,0,0,56,10,0,0,0,0,0,3,202505271705,34.39666703299729,133.151389,,,,,,,,,,,,
87,,7160010,1,20250527,1705,,,,0,0,0,1,,,,0,0,0,1,1,202505271705,34.5622222532229,133.1247222,,,,,,,,,,,,
87,,7160020,1,20250527,1705,13,4,0,0,0,0,0,10,4,0,0,0,0,0,1,202505271705,35.07931507391195,132.8976065,,,,,,,,,,,,
87,,7310030,1,20250527,1705,67,10,0,0,0,0,0,61,16,0,0,0,0,0,3,202505271705,34.49757349313508,133.4192187,,,,,,,,,,,,
87,,7310040,1,20250527,1705,157,21,0,0,0,0,0,110,18,0,0,0,0,0,3,202505271705,34.4518823230728,133.2408893,,,,,,,,,,,,
87,,7310050,1,20250527,1705,15,0,0,0,0,0,0,12,0,0,0,0,0,0,3,202505271705,35.52642103448786,134.014803,,,,,,,,,,,,
87,,7310070,1,20250527,1705,27,6,0,0,0,0,0,12,2,0,0,0,0,0,3,202505271705,35.51442503447265,134.020507,,,,,,,,,,,,
87,,7310080,1,20250527,1705,,,,0,0,0,1,,,,0,0,0,1,3,202505271705,35.50773503446417,133.951629,,,,,,,,,,,,
87,,7310100,1,20250527,1705,26,0,0,0,0,0,0,20,0,0,0,0,0,0,3,202505271705,35.508808034465545,133.493736,,,,,,,,,,,,
87,,7310130,1,20250527,1705,59,0,0,0,0,0,0,58,0,0,0,0,0,0,3,202505271705,35.419582034351976,134.259336,,,,,,,,,,,,
87,,7310190,1,20250527,1705,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,202505271705,35.48752003443851,134.19798,,,,,,,,,,,,
87,,7310200,1,20250527,1705,47,0,0,0,0,0,0,43,3,0,0,0,0,0,3,202505271705,35.56082603453137,134.284636,,,,,,,,,,,,
87,,7310210,1,20250527,1705,34,6,0,0,0,0,0,55,4,0,0,0,0,0,3,202505271705,35.50841503446504,133.518074,,,,,,,,,,,,
87,,7310220,1,20250527,1705,35,5,0,0,0,0,0,39,3,0,0,0,0,0,3,202505271705,35.527027804488625,134.13269444,,,,,,,,,,,,
87,,7310230,1,20250527,1705,,,,0,0,0,1,,,,0,0,0,1,3,202505271705,35.51102780446835,134.20186111,,,,,,,,,,,,
87,,7310240,1,20250527,1705,21,0,0,0,0,0,0,35,5,0,0,0,0,0,3,202505271705,35.397000034323106,134.20377777,,,,,,,,,,,,
87,,7310250,1,20250527,1705,13,7,0,0,0,0,0,11,6,0,0,0,0,0,3,202505271705,35.21870003409352,134.3247,,,,,,,,,,,,
87,,7310310,1,20250527,1705,51,5,0,0,0,0,0,47,4,0,0,0,0,0,3,202505271705,34.34795203293048,132.689449,,,,,,,,,,,,
87,,7310320,1,20250527,1705,43,6,0,0,0,0,0,59,3,0,0,0,0,0,3,202505271705,34.3631870329514,132.733939,,,,,,,,,,,,
87,,7310340,1,20250527,1705,126,13,0,0,0,0,0,62,13,0,0,0,0,0,3,202505271705,34.46347803308863,133.26236,133.262329,34.46377003308901,,,,,,,,,,
87,,7310370,1,20250527,1705,22,3,0,0,0,0,0,17,2,0,0,0,0,0,1,202505271705,35.200455524069866,132.8454097,,,,,,,,,,,,
87,,7310510,1,20250527,1705,28,3,0,0,0,0,0,38,4,0,0,0,0,0,3,202505271705,34.40069503300281,132.797334,,,,,,,,,,,,
87,,7310520,1,20250527,1705,60,2,0,0,0,0,0,49,4,0,0,0,0,0,3,202505271705,34.53976203319243,132.51558,,,,,,,,,,,,
87,,7310530,1,20250527,1705,74,8,0,0,0,0,0,75,9,0,0,0,0,0,3,202505271705,34.347256032929515,132.31778000000003,,,,,,,,,,,,
87,,7310540,1,20250527,1705,47,1,0,0,0,0,0,62,5,0,0,0,0,0,3,202505271705,34.310647032879174,132.631054,,,,,,,,,,,,
87,,7310610,1,20250527,1705,56,10,0,0,0,0,0,3,3,0,0,0,0,0,3,202505271705,35.49457003444746,134.1603,,,,,,,,,,,,
87,,7310620,1,20250527,1705,90,7,0,0,0,0,0,50,5,0,0,0,0,0,3,202505271705,35.50153003445631,134.0804,,,,,,,,,,,,
87,,7310630,1,20250527,1705,79,10,0,0,0,0,0,37,7,0,0,0,0,0,3,202505271705,35.49990003445423,134.0626,,,,,,,,,,,,
87,,7310640,1,20250527,1705,53,9,0,0,0,0,0,44,7,0,0,0,0,0,3,202505271705,35.50860003446527,134.0108,,,,,,,,,,,,
87,,7360010,1,20250527,1705,6,2,0,0,0,0,0,7,1,0,0,0,0,0,1,202505271705,35.032454033850506,134.387568,,,,,,,,,,,,
87,,7360020,1,20250527,1705,8,7,0,0,0,0,0,13,6,0,0,0,0,0,1,202505271705,35.07606803390771,134.346092,,,,,,,,,,,,
87,,7360030,1,20250527,1705,0,0,0,0,0,0,0,22,15,0,0,0,0,0,3,202505271705,35.238191034118756,134.286932,,,,,,,,,,,,
87,,7360040,1,20250527,1705,11,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202505271705,35.284722034178905,134.227547,,,,,,,,,,,,
87,,7360060,1,20250527,1705,18,6,0,0,0,0,0,0,0,0,0,0,0,0,1,202505271705,35.35362703426754,134.194581,,,,,,,,,,,,
87,,7360070,1,20250527,1705,0,0,0,0,0,0,0,24,8,0,0,0,0,0,1,202505271705,35.37911003430021,134.204798,,,,,,,,,,,,
87,,7360080,1,20250527,1705,25,5,0,0,0,0,0,0,0,0,0,0,0,0,1,202505271705,35.39104203431548,134.20339,,,,,,,,,,,,
87,,7360090,1,20250527,1705,27,3,0,0,0,0,0,46,11,0,0,0,0,0,1,202505271705,35.40772703433684,134.206955,,,,,,,,,,,,
87,,7360100,1,20250527,1705,28,11,0,0,0,0,0,44,6,0,0,0,0,0,1,202505271705,35.45862225662396,134.193141666666,,,,,,,,,,,,
87,,7360110,1,20250527,1705,4,7,0,0,0,0,0,8,10,0,0,0,0,0,1,202505271705,35.113784033957025,134.331458,,,,,,,,,,,,
87,,7360130,1,20250527,1705,,,,0,0,0,1,,,,0,0,1,1,1,202505271705,34.69455889340151,133.033421,,,,,,,,,,,,
87,,7360140,1,20250527,1705,17,2,0,0,0,0,0,9,5,0,0,0,0,0,1,202505271705,34.687231643391655,133.0469408,,,,,,,,,,,,
86,,6810010,1,20250527,1705,,,,,,,,,,,,,,,3,202505271705,34.89694403367168,136.336111,,,1,,0,,0,0,0,0,,0
86,,6810020,1,20250527,1705,,,,,,,,,,,,,,,3,202505271705,34.97777803377855,135.901667,,,1,,0,,0,0,0,0,,0
86,,6810030,1,20250527,1705,,,,,,,,,,,,,,,3,202505271705,35.00527803381478,136.094722,,,1,,0,,0,1,1,0,,0
86,,6810040,1,20250527,1705,,,,,,,,,,,,,,,3,202505271705,34.98861103379282,135.788056,,,1,,0,,0,0,0,0,,0
86,,6810050,1,20250527,1705,,,,,,,,,,,,,,,3,202505271705,34.987222033791,135.75305600000002,,,1,,0,,0,0,0,0,,0
86,,6810089,1,20250527,1705,,,,,,,,,,,,,,,3,202505271705,34.978118033779,135.908546,,,1,,0,,0,0,0,0,,0
86,,6810090,1,20250527,1705,,,,,,,,,,,,,,,3,202505271705,34.83138903358458,135.72305600000004,,,1,,0,,0,0,0,0,,0
86,,6810100,1,20250527,1705,,,,,,,,,,,,,,,3,202505271705,34.83138903358458,135.723889,,,1,,0,,0,0,0,0,,0
86,,6810135,1,20250527,1705,22,5,,,,,,39,2,,,,,,3,202505271705,36.18333336529846,136.26777780000003,,,0,,0,,0,0,0,0,,0
86,,6810140,1,20250527,1705,49,23,,,,,,51,19,,,,,,3,202505271705,36.14305603525003,136.263889,,,0,,0,,0,0,0,0,,0
86,,6810150,1,20250527,1705,,,,,,,,,,,,,,,3,202505271705,36.0772220351705,136.244444,,,1,,0,,0,0,0,0,,0
86,,6810160,1,20250527,1705,,,,,,,,,,,,,,,3,202505271705,36.02444403510641,136.218333,,,1,,0,,0,0,0,0,,0
86,,6810165,1,20250527,1705,99,7,,,,,,94,11,,,,,,3,202505271705,35.980555595052905,136.1958333,,,0,,0,,0,0,0,0,,0
86,,6810170,1,20250527,1705,,,,,,,,,,,,,,,3,202505271705,35.95555603502233,136.188889,,,1,,0,,0,0,0,0,,0
86,,6810180,1,20250527,1705,50,4,,,,,,35,1,,,,,,3,202505271705,35.878333034927515,136.169444,,,0,,0,,0,0,0,0,,0
86,,6810190,1,20250527,1705,,,,,,,,,,,,,,,3,202505271705,35.719444034730536,136.094722,,,1,,0,,0,0,0,0,,0
86,,6810200,1,20250527,1705,4,1,,,,,,14,1,,,,,,3,202505271705,35.66555603466316,136.083056,,,0,,0,,0,0,0,0,,0
86,,6810220,1,20250527,1705,12,1,,,,,,14,8,,,,,,3,202505271705,35.60416703458605,136.107222,,,0,,0,,0,0,0,0,,0
86,,6810230,1,20250527,1705,,,,,,,,,,,,,,,3,202505271705,35.57603003455058,136.122756,,,1,,0,,0,0,0,0,,0
86,,6810240,1,20250527,1705,,,,,,,,,,,,,,,3,202505271705,35.512778034470564,136.173333,,,1,,0,,0,0,0,0,,0
