地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー
87,,7110050,1,20250527,1605,100,19,0,0,0,0,0,87,16,0,0,0,0,0,3,202505271605,34.48565560311886,133.3551943,,,,,,,,,,,,
87,,7110060,1,20250527,1605,104,19,0,0,0,0,0,109,9,0,0,0,0,0,3,202505271605,34.42263781303284,133.2070398,,,,,,,,,,,,
87,,7110070,1,20250527,1605,68,24,0,0,0,0,0,78,13,0,0,0,0,0,3,202505271605,34.407573573012236,133.1699288,,,,,,,,,,,,
87,,7110080,1,20250527,1605,19,14,0,0,0,0,0,21,3,0,0,0,0,0,3,202505271605,34.405688133009654,132.9629534,,,,,,,,,,,,
87,,7110100,1,20250527,1605,8,1,0,0,0,0,0,13,2,0,0,0,0,0,3,202505271605,35.525440034486614,134.401402,,,,,,,,,,,,
87,,7110120,1,20250527,1605,,,,0,0,0,1,,,,0,0,0,1,3,202505271605,35.52073503448066,133.602321,,,,,,,,,,,,
87,,7110130,1,20250527,1605,62,13,0,0,0,0,0,78,14,0,0,0,0,0,3,202505271605,35.41880503435098,133.370183,,,,,,,,,,,,
87,,7110220,1,20250527,1605,3,2,0,0,0,0,0,6,3,0,0,0,0,0,3,202505271605,35.19265103405972,134.203535,,,,,,,,,,,,
87,,7110230,1,20250527,1605,34,3,0,0,0,0,0,30,5,0,0,0,0,0,3,202505271605,34.76131441349103,132.8171003,,,,,,,,,,,,
87,,7110300,1,20250527,1605,104,16,0,0,0,0,0,115,8,0,0,0,0,0,3,202505271605,34.38300703297858,132.459786,132.459786,34.38300703297858,,,,,,,,,,
87,,7110310,1,20250527,1605,21,8,0,0,0,1,0,46,8,0,0,0,0,0,3,202505271605,34.37385803296604,132.421237,,,,,,,,,,,,
87,,7116080,1,20250527,1605,44,29,0,0,0,0,0,52,11,0,0,0,0,0,3,202505271605,34.39666703299729,133.151389,,,,,,,,,,,,
87,,7160010,1,20250527,1605,,,,0,0,0,1,,,,0,0,0,1,1,202505271605,34.5622222532229,133.1247222,,,,,,,,,,,,
87,,7160020,1,20250527,1605,14,5,0,0,0,0,0,11,3,0,0,0,0,0,1,202505271605,35.07931507391195,132.8976065,,,,,,,,,,,,
87,,7310030,1,20250527,1605,63,7,0,0,0,0,0,44,19,0,0,0,0,0,3,202505271605,34.49757349313508,133.4192187,,,,,,,,,,,,
87,,7310040,1,20250527,1605,118,24,0,0,0,0,0,102,24,0,0,0,0,0,3,202505271605,34.4518823230728,133.2408893,,,,,,,,,,,,
87,,7310050,1,20250527,1605,7,1,0,0,0,0,0,5,0,0,0,0,0,0,3,202505271605,35.52642103448786,134.014803,,,,,,,,,,,,
87,,7310070,1,20250527,1605,24,2,0,0,0,0,0,12,0,0,0,0,0,0,3,202505271605,35.51442503447265,134.020507,,,,,,,,,,,,
87,,7310080,1,20250527,1605,,,,0,0,0,1,,,,0,0,0,1,3,202505271605,35.50773503446417,133.951629,,,,,,,,,,,,
87,,7310100,1,20250527,1605,22,4,0,0,0,0,0,15,2,0,0,0,0,0,3,202505271605,35.508808034465545,133.493736,,,,,,,,,,,,
87,,7310130,1,20250527,1605,38,2,0,0,0,0,0,45,2,0,0,0,0,0,3,202505271605,35.419582034351976,134.259336,,,,,,,,,,,,
87,,7310190,1,20250527,1605,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,202505271605,35.48752003443851,134.19798,,,,,,,,,,,,
87,,7310200,1,20250527,1605,43,0,0,0,0,0,0,30,5,0,0,0,0,0,3,202505271605,35.56082603453137,134.284636,,,,,,,,,,,,
87,,7310210,1,20250527,1605,59,10,0,0,0,0,0,41,14,0,0,0,0,0,3,202505271605,35.50841503446504,133.518074,,,,,,,,,,,,
87,,7310220,1,20250527,1605,33,4,0,0,0,0,0,40,6,0,0,0,0,0,3,202505271605,35.527027804488625,134.13269444,,,,,,,,,,,,
87,,7310230,1,20250527,1605,,,,0,0,0,1,,,,0,0,0,1,3,202505271605,35.51102780446835,134.20186111,,,,,,,,,,,,
87,,7310240,1,20250527,1605,26,1,0,0,0,0,0,24,2,0,0,0,0,0,3,202505271605,35.397000034323106,134.20377777,,,,,,,,,,,,
87,,7310250,1,20250527,1605,9,6,0,0,0,0,0,9,7,0,0,0,0,0,3,202505271605,35.21870003409352,134.3247,,,,,,,,,,,,
87,,7310310,1,20250527,1605,38,9,0,0,0,0,0,48,6,0,0,0,0,0,3,202505271605,34.34795203293048,132.689449,,,,,,,,,,,,
87,,7310320,1,20250527,1605,28,15,0,0,0,0,0,40,9,0,0,0,0,0,3,202505271605,34.3631870329514,132.733939,,,,,,,,,,,,
87,,7310340,1,20250527,1605,73,18,0,0,0,0,0,89,14,0,0,0,0,0,3,202505271605,34.46347803308863,133.26236,133.262329,34.46377003308901,,,,,,,,,,
87,,7310370,1,20250527,1605,27,0,0,0,0,0,0,20,3,0,0,0,0,0,1,202505271605,35.200455524069866,132.8454097,,,,,,,,,,,,
87,,7310510,1,20250527,1605,22,6,0,0,0,0,0,18,10,0,0,0,0,0,3,202505271605,34.40069503300281,132.797334,,,,,,,,,,,,
87,,7310520,1,20250527,1605,47,11,0,0,0,0,0,32,2,0,0,0,0,0,3,202505271605,34.53976203319243,132.51558,,,,,,,,,,,,
87,,7310530,1,20250527,1605,82,6,0,0,0,0,0,51,7,0,0,0,0,0,3,202505271605,34.347256032929515,132.31778000000003,,,,,,,,,,,,
87,,7310540,1,20250527,1605,44,1,0,0,0,0,0,43,13,0,0,0,0,0,3,202505271605,34.310647032879174,132.631054,,,,,,,,,,,,
87,,7310610,1,20250527,1605,45,13,0,0,0,0,0,1,3,0,0,0,0,0,3,202505271605,35.49457003444746,134.1603,,,,,,,,,,,,
87,,7310620,1,20250527,1605,45,12,0,0,0,0,0,47,7,0,0,0,0,0,3,202505271605,35.50153003445631,134.0804,,,,,,,,,,,,
87,,7310630,1,20250527,1605,44,12,0,0,0,0,0,40,13,0,0,0,0,0,3,202505271605,35.49990003445423,134.0626,,,,,,,,,,,,
87,,7310640,1,20250527,1605,58,8,0,0,0,0,0,31,13,0,0,0,0,0,3,202505271605,35.50860003446527,134.0108,,,,,,,,,,,,
87,,7360010,1,20250527,1605,15,9,0,0,0,0,0,8,6,0,0,0,0,0,1,202505271605,35.032454033850506,134.387568,,,,,,,,,,,,
87,,7360020,1,20250527,1605,14,2,0,0,0,0,0,7,7,0,0,0,0,0,1,202505271605,35.07606803390771,134.346092,,,,,,,,,,,,
87,,7360030,1,20250527,1605,0,0,0,0,0,0,0,31,13,0,0,0,0,0,3,202505271605,35.238191034118756,134.286932,,,,,,,,,,,,
87,,7360040,1,20250527,1605,12,10,0,0,0,0,0,0,0,0,0,0,0,0,3,202505271605,35.284722034178905,134.227547,,,,,,,,,,,,
87,,7360060,1,20250527,1605,13,2,0,0,0,0,0,0,0,0,0,0,0,0,1,202505271605,35.35362703426754,134.194581,,,,,,,,,,,,
87,,7360070,1,20250527,1605,0,0,0,0,0,0,0,35,5,0,0,0,0,0,1,202505271605,35.37911003430021,134.204798,,,,,,,,,,,,
87,,7360080,1,20250527,1605,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,202505271605,35.39104203431548,134.20339,,,,,,,,,,,,
87,,7360090,1,20250527,1605,33,8,0,0,0,0,0,18,3,0,0,0,0,0,1,202505271605,35.40772703433684,134.206955,,,,,,,,,,,,
87,,7360100,1,20250527,1605,36,2,0,0,0,0,0,33,11,0,0,0,0,0,1,202505271605,35.45862225662396,134.193141666666,,,,,,,,,,,,
87,,7360110,1,20250527,1605,9,1,0,0,0,0,0,7,5,0,0,0,0,0,1,202505271605,35.113784033957025,134.331458,,,,,,,,,,,,
87,,7360130,1,20250527,1605,,,,0,0,0,1,,,,0,0,1,1,1,202505271605,34.69455889340151,133.033421,,,,,,,,,,,,
87,,7360140,1,20250527,1605,19,4,0,0,0,0,0,11,3,0,0,0,0,0,1,202505271605,34.687231643391655,133.0469408,,,,,,,,,,,,
87,,7810030,1,20250527,1605,75,22,0,,,,,79,12,0,,,,,3,202505271605,34.46130403308565,133.299608,,,0,0,0,0,0,0,0,0,0,0
87,,7810060,1,20250527,1605,13,12,0,,,,,19,5,0,,,,,3,202505271605,34.391480032990195,132.905302,,,0,0,0,0,0,0,0,0,0,0
87,,7810080,1,20250527,1605,,,,,,,,38,6,0,,,,,3,202505271605,34.40409903300748,132.811446,,,0,0,0,0,0,0,0,0,0,0
87,,7810090,1,20250527,1605,23,14,0,,,,,18,6,0,,,,,3,202505271605,34.37165503296302,132.548551,,,0,0,0,0,0,0,0,0,0,0
87,,7810100,1,20250527,1605,39,14,0,,,,,32,8,0,,,,,3,202505271605,34.370314032961176,132.43065,,,0,0,0,0,0,0,0,0,0,0
87,,7810120,1,20250527,1605,37,18,0,,,,,40,8,0,,,,,3,202505271605,34.40929103301459,133.075998,,,0,0,0,0,0,0,0,0,0,0
87,,7810130,1,20250527,1605,66,21,0,,,,,0,0,0,,,,,3,202505271605,34.394348032994124,133.04909,,,0,0,0,0,0,0,0,0,0,0
87,,7810140,1,20250527,1605,34,3,0,,,,,0,1,0,,,,,3,202505271605,34.186157032707094,132.173982,,,0,0,0,0,0,0,0,0,0,0
87,,7810150,1,20250527,1605,0,0,0,,,,,0,0,0,,,,,3,202505271605,34.069307032544415,131.669576,,,0,0,0,0,0,0,0,0,0,0
87,,7810180,1,20250527,1605,6,6,0,,,,,0,13,0,,,,,3,202505271605,34.03918803250232,131.248456,,,0,0,0,0,0,0,0,0,0,0
87,,7810220,1,20250527,1605,,,,,,,,,,,,,,,3,202505271605,35.51908503447856,134.20671,,,0,0,0,0,0,1,1,1,1,0
87,,7810230,1,20250527,1605,,,,,,,,,,,,,,,3,202505271605,35.523372034484,134.171906,,,1,,,,,,,,,
87,,7810250,1,20250527,1605,,,,,,,,,,,,,,,3,202505271605,35.51594103447459,134.071698,,,1,,,,,,,,,
87,,7810280,1,20250527,1605,32,2,0,,,,,28,4,0,,,,,3,202505271605,35.50301603445818,133.70857000000004,,,0,0,0,0,0,0,0,0,0,0
87,,7810330,1,20250527,1605,26,10,0,,,,,38,4,0,,,,,3,202505271605,35.46553703441056,133.4305,,,0,0,0,0,0,0,0,0,0,0
87,,7810360,1,20250527,1605,73,3,0,,,,,50,1,0,,,,,3,202505271605,35.43101403436657,133.331902,,,0,0,0,0,0,0,0,0,0,0
87,,7810380,1,20250527,1605,48,8,0,,,,,43,9,0,,,,,3,202505271605,35.48149203443085,133.474531,,,0,0,0,0,0,0,0,0,0,0
87,,7810420,1,20250527,1605,57,12,0,,,,,32,8,0,,,,,3,202505271605,35.50747003446383,133.61465,,,0,0,0,0,0,0,0,0,0,0
87,,7810440,1,20250527,1605,50,6,0,,,,,51,13,0,,,,,3,202505271605,35.40803703433723,133.302548,,,0,0,0,0,0,0,0,0,0,0
87,,7810500,1,20250527,1605,13,6,0,,,,,17,1,0,,,,,3,202505271605,35.198965034067925,132.455335,,,0,0,0,0,0,0,0,0,0,0
87,,7810510,1,20250527,1605,5,0,0,,,,,1,2,0,,,,,3,202505271605,35.111949033954616,132.379675,,,0,0,0,0,0,0,0,0,0,0
