FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,上り・自動車交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,color
t_travospublic_measure_5m.25371831.202505171905,87,,7110100,1,20250517,1905,7,0,0,0,0,0,0,4,1,0,0,0,0,0,3,202505171905,35.525440034486614,134.401402,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25371832.202505171905,87,,7110120,1,20250517,1905,,,,0,0,0,1,,,,0,0,0,1,3,202505171905,35.52073503448066,133.602321,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25371833.202505171905,87,,7110130,1,20250517,1905,42,9,0,0,0,0,0,34,3,0,0,0,0,0,3,202505171905,35.41880503435098,133.370183,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25371834.202505171905,87,,7110220,1,20250517,1905,,,,0,0,0,1,,,,0,0,0,1,3,202505171905,35.19265103405972,134.203535,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25371835.202505171905,87,,7110260,1,20250517,1905,15,0,0,0,0,0,0,11,0,0,0,0,0,0,3,202505171905,33.97988891241918,132.1977222,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25371836.202505171905,87,,7110270,1,20250517,1905,11,1,0,0,0,0,0,6,0,0,0,0,0,0,3,202505171905,34.65950003335435,131.6773889,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25371837.202505171905,87,,7110280,1,20250517,1905,16,0,0,0,0,0,0,13,0,0,0,0,0,0,3,202505171905,34.419861143029046,131.4097778,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25371838.202505171905,87,,7110290,1,20250517,1905,33,1,0,0,0,0,0,30,0,0,0,0,0,0,3,202505171905,34.371805582963226,131.1861389,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25371839.202505171905,87,,7110320,1,20250517,1905,19,0,0,0,0,0,0,32,0,0,0,0,0,0,3,202505171905,33.95763808238793,132.1366533,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25371840.202505171905,87,,7310050,1,20250517,1905,5,0,0,0,0,0,0,5,0,0,0,0,0,0,3,202505171905,35.52642103448786,134.014803,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25371841.202505171905,87,,7310070,1,20250517,1905,10,0,0,0,0,0,0,16,0,0,0,0,0,0,3,202505171905,35.51442503447265,134.020507,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25371842.202505171905,87,,7310080,1,20250517,1905,,,,0,0,0,1,,,,0,0,0,1,3,202505171905,35.50773503446417,133.951629,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25371843.202505171905,87,,7310100,1,20250517,1905,17,0,0,0,0,0,0,5,1,0,0,0,0,0,3,202505171905,35.508808034465545,133.493736,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25371844.202505171905,87,,7310130,1,20250517,1905,18,0,0,0,0,0,0,14,0,0,0,0,0,0,3,202505171905,35.419582034351976,134.259336,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25371845.202505171905,87,,7310180,1,20250517,1905,10,0,0,0,0,0,0,7,0,0,0,0,0,0,3,202505171905,34.38963891298768,131.3651944,,,,,,,,,,,,,,,,,
