FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,上り・自動車交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,color
t_travospublic_measure_5m.25352533.202505171705,87,,7110100,1,20250517,1705,6,1,0,0,0,0,0,5,2,0,0,0,0,0,3,202505171705,35.525440034486614,134.401402,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25352534.202505171705,87,,7110120,1,20250517,1705,,,,0,0,0,1,,,,0,0,0,1,3,202505171705,35.52073503448066,133.602321,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25352535.202505171705,87,,7110130,1,20250517,1705,114,7,0,0,0,0,0,84,6,0,0,0,0,0,3,202505171705,35.41880503435098,133.370183,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25352536.202505171705,87,,7110220,1,20250517,1705,,,,0,0,0,1,,,,0,0,0,1,3,202505171705,35.19265103405972,134.203535,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25352537.202505171705,87,,7310050,1,20250517,1705,9,0,0,0,0,0,0,5,0,0,0,0,0,0,3,202505171705,35.52642103448786,134.014803,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25352538.202505171705,87,,7310070,1,20250517,1705,15,2,0,0,0,0,0,22,0,0,0,0,0,0,3,202505171705,35.51442503447265,134.020507,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25352539.202505171705,87,,7310080,1,20250517,1705,,,,0,0,0,1,,,,0,0,0,1,3,202505171705,35.50773503446417,133.951629,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25352540.202505171705,87,,7310100,1,20250517,1705,19,1,0,0,0,0,0,14,0,0,0,0,0,0,3,202505171705,35.508808034465545,133.493736,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25352541.202505171705,87,,7310130,1,20250517,1705,42,0,0,0,0,0,0,27,0,0,0,0,0,0,3,202505171705,35.419582034351976,134.259336,,,,,,,,,,,,,,,,,
t_travospublic_measure_5m.25352542.202505171705,87,,7310190,1,20250517,1705,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,202505171705,35.48752003443851,134.19798,,,,,,,,,,,,,,,,,
