FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・自動車交通量,上り・小型交通量,上り・大型交通量,上り・小型大型判別不能交通量,下り・自動車交通量,下り・小型交通量,下り・大型交通量,下り・小型大型判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,道路種別,時間コード,lat,lng,lng2,lat2,color
t_travospublic_measure_5m_img.24617218.202505172345,81,05,1810250,1,20250517,2345,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,42.32896604037825,140.996368,,,blue
t_travospublic_measure_5m_img.24617219.202505172345,81,02,1810260,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,42.59861104048294,140.461667,,,blue
t_travospublic_measure_5m_img.24617220.202505172345,81,05,1810270,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,42.59319704048096,140.520753,,,blue
t_travospublic_measure_5m_img.24617221.202505172345,81,05,1810280,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,42.59372804048115,140.535945,,,blue
t_travospublic_measure_5m_img.24617222.202505172345,81,05,1810290,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,42.56267604046962,140.742626,,,blue
t_travospublic_measure_5m_img.24617223.202505172345,81,01,1810310,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,43.57408404077149,141.983838,,,blue
t_travospublic_measure_5m_img.24617224.202505172345,81,01,1810320,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,43.47080004074768,142.266721,,,blue
t_travospublic_measure_5m_img.24617225.202505172345,81,04,1810330,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.39305604072871,142.348056,,,blue
t_travospublic_measure_5m_img.24617226.202505172345,81,04,1810340,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,43.27194404069734,142.385,,,blue
t_travospublic_measure_5m_img.24617227.202505172345,81,04,1810350,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.197222040676884,142.575556,,,blue
t_travospublic_measure_5m_img.24617228.202505172345,81,07,1810360,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.15732804066562,142.786759,,,blue
t_travospublic_measure_5m_img.24617229.202505172345,81,07,1810370,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,42.814306040558975,143.51125,,,blue
t_travospublic_measure_5m_img.24617230.202505172345,81,07,1810380,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,42.82106404056124,143.710554,,,blue
t_travospublic_measure_5m_img.24617231.202505172345,81,06,1810390,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,42.86448904057567,143.874907,,,blue
t_travospublic_measure_5m_img.24617232.202505172345,81,06,1810400,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,43.00508004062045,144.254672,,,blue
t_travospublic_measure_5m_img.24617233.202505172345,81,06,1810410,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,43.0195510406249,144.257695,,,blue
t_travospublic_measure_5m_img.24617234.202505172345,81,06,1810420,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.00768404062126,144.364725,,,blue
t_travospublic_measure_5m_img.24617235.202505172345,81,04,1810430,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,43.89527804083526,142.525556,,,blue
t_travospublic_measure_5m_img.24617236.202505172345,81,04,1810440,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.841944040825744,142.704722,,,blue
t_travospublic_measure_5m_img.24617237.202505172345,81,04,1810450,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,43.65333304078868,143.117222,,,blue
t_travospublic_measure_5m_img.24617238.202505172345,81,08,1810460,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.88484504083343,144.001818,,,blue
t_travospublic_measure_5m_img.24617239.202505172345,81,08,1810480,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.91366204083846,144.156572,,,blue
t_travospublic_measure_5m_img.24617240.202505172345,81,04,1810490,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505172345,43.84722204082672,142.449167,,,blue
t_travospublic_measure_5m_img.24617241.202505172345,81,04,1810500,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,44.08944404086627,142.395278,,,blue
t_travospublic_measure_5m_img.24617242.202505172345,81,04,1810510,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,44.704722040926775,142.273889,,,blue
t_travospublic_measure_5m_img.24617243.202505172345,81,04,1810520,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,44.72277804092767,142.249444,,,blue
t_travospublic_measure_5m_img.24617244.202505172345,81,09,1810530,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,44.89631204093388,141.953342,,,blue
t_travospublic_measure_5m_img.24617245.202505172345,81,10,1810540,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,45.02071604093552,141.771957,,,blue
t_travospublic_measure_5m_img.24617246.202505172345,81,10,1810550,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,45.14500004093481,141.751667,,,blue
t_travospublic_measure_5m_img.24617247.202505172345,81,10,1810560,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,45.226363040933066,141.745321,,,blue
t_travospublic_measure_5m_img.24617248.202505172345,81,10,1810570,1,20250517,2345,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,45.112831040935205,141.794564,,,blue
t_travospublic_measure_5m_img.24617249.202505172345,81,06,1810580,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,42.9878210406151,144.393418,,,blue
t_travospublic_measure_5m_img.24617250.202505172345,81,06,1810590,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.05774504063647,144.791279,,,blue
t_travospublic_measure_5m_img.24617251.202505172345,81,06,1810600,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,43.05804004063655,144.830749,,,blue
t_travospublic_measure_5m_img.24617252.202505172345,81,06,1810610,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,43.282406040700124,145.50731400000004,,,blue
t_travospublic_measure_5m_img.24617253.202505172345,81,02,1810620,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,41.950833040213396,140.45583300000004,,,blue
t_travospublic_measure_5m_img.24617254.202505172345,81,02,1810630,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,41.77071104012753,140.613124,,,blue
t_travospublic_measure_5m_img.24617255.202505172345,81,02,1810640,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,41.666445040075686,140.434972,,,blue
t_travospublic_measure_5m_img.24617256.202505172345,81,02,1810650,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,41.624898040054596,140.429715,,,blue
t_travospublic_measure_5m_img.24617257.202505172345,81,02,1810660,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,41.49941703998935,140.249304,,,blue
t_travospublic_measure_5m_img.24617258.202505172345,81,02,1810670,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,41.40202103993715,140.185625,,,blue
t_travospublic_measure_5m_img.24617259.202505172345,81,02,1810680,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,41.43166703995318,140.128056,,,blue
t_travospublic_measure_5m_img.24617260.202505172345,81,02,1810690,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,41.71166704009836,140.027778,,,blue
t_travospublic_measure_5m_img.24617261.202505172345,81,02,1810700,1,20250517,2345,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,41.84777804016484,140.12472200000002,,,blue
t_travospublic_measure_5m_img.24617262.202505172345,81,02,1810710,1,20250517,2345,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,41.84277804016245,140.732222,,,blue
t_travospublic_measure_5m_img.24617263.202505172345,81,02,1810720,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,41.83583304015913,140.645833,,,blue
t_travospublic_measure_5m_img.24617264.202505172345,81,02,1810730,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,41.78055604013235,140.61055600000003,,,blue
t_travospublic_measure_5m_img.24617265.202505172345,81,03,1810750,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.2287050406856,140.73446400000003,,,blue
t_travospublic_measure_5m_img.24617266.202505172345,81,03,1810760,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.280277040699566,140.6375,,,blue
t_travospublic_measure_5m_img.24617267.202505172345,81,03,1810780,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.328914040712355,140.422613,,,blue
t_travospublic_measure_5m_img.24617268.202505172345,81,03,1810790,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,43.19878704067732,140.346959,,,blue
t_travospublic_measure_5m_img.24617269.202505172345,81,03,1810800,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.04480504063257,140.505833,,,blue
t_travospublic_measure_5m_img.24617270.202505172345,81,03,1810810,1,20250517,2345,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,43.02277704062587,140.548333,,,blue
t_travospublic_measure_5m_img.24617271.202505172345,81,03,1810820,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,42.99750304061811,140.538303,,,blue
t_travospublic_measure_5m_img.24617272.202505172345,81,03,1810830,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,42.981000040613,140.511333,,,blue
t_travospublic_measure_5m_img.24617273.202505172345,81,03,1810840,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,42.93163404059743,140.409415,,,blue
t_travospublic_measure_5m_img.24617274.202505172345,81,03,1810850,1,20250517,2345,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,42.83094404056455,140.308974,,,blue
t_travospublic_measure_5m_img.24617275.202505172345,81,03,1810860,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,42.818297040560324,140.184051,,,blue
t_travospublic_measure_5m_img.24617276.202505172345,81,03,1810870,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,42.68444404051404,139.919444,,,blue
t_travospublic_measure_5m_img.24617277.202505172345,81,02,1810880,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,42.57583304047453,139.832222,,,blue
t_travospublic_measure_5m_img.24617278.202505172345,81,02,1810890,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,42.17250004031257,139.899444,,,blue
t_travospublic_measure_5m_img.24617279.202505172345,81,02,1810900,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,42.21750004033183,139.868333,,,blue
t_travospublic_measure_5m_img.24617280.202505172345,81,02,1810910,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,42.11918804028937,140.016837,,,blue
t_travospublic_measure_5m_img.24617281.202505172345,81,02,1810920,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505172345,41.97324904022374,140.139624,,,blue
t_travospublic_measure_5m_img.24617282.202505172345,81,01,1810940,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505172345,43.001256040619275,141.339621,,,blue
t_travospublic_measure_5m_img.24617283.202505172345,81,01,1810950,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,42.999192040618645,141.337588,,,blue
t_travospublic_measure_5m_img.24617284.202505172345,81,01,1810970,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,42.883263040581824,141.139985,,,blue
t_travospublic_measure_5m_img.24617285.202505172345,81,03,1810980,1,20250517,2345,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,42.69444404051758,140.839722,,,blue
t_travospublic_measure_5m_img.24617286.202505172345,81,01,1811010,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.161847040666906,141.353771,,,blue
t_travospublic_measure_5m_img.24617287.202505172345,81,01,1811020,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,43.183375040672985,141.323859,,,blue
t_travospublic_measure_5m_img.24617288.202505172345,81,01,1811030,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,43.22320404068409,141.345058,,,blue
t_travospublic_measure_5m_img.24617289.202505172345,81,01,1811040,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.39904804073019,141.436259,,,blue
t_travospublic_measure_5m_img.24617290.202505172345,81,09,1811050,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505172345,43.754167040809165,141.350556,,,blue
t_travospublic_measure_5m_img.24617291.202505172345,81,09,1811060,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,44.96800904093512,141.76263200000002,,,blue
t_travospublic_measure_5m_img.24617292.202505172345,81,09,1811070,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505172345,44.934167040934625,141.755833,,,blue
t_travospublic_measure_5m_img.24617293.202505172345,81,09,1811080,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,44.80500004093119,141.786111,,,blue
t_travospublic_measure_5m_img.24617294.202505172345,81,09,1811090,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,44.642222040923244,141.793889,,,blue
t_travospublic_measure_5m_img.24617295.202505172345,81,09,1811100,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,44.50014404091302,141.76481,,,blue
t_travospublic_measure_5m_img.24617296.202505172345,81,09,1811110,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505172345,44.37405804090138,141.71125400000003,,,blue
t_travospublic_measure_5m_img.24617297.202505172345,81,09,1811120,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,44.255783040888275,141.656125,,,blue
t_travospublic_measure_5m_img.24617298.202505172345,81,09,1811130,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505172345,44.07063104086351,141.663029,,,blue
t_travospublic_measure_5m_img.24617299.202505172345,81,09,1811140,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,43.99097904085126,141.651204,,,blue
t_travospublic_measure_5m_img.24617300.202505172345,81,09,1811150,1,20250517,2345,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,43.94678404084405,141.651833,,,blue
t_travospublic_measure_5m_img.24617301.202505172345,81,09,1811160,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505172345,43.83194404082392,141.829722,,,blue
t_travospublic_measure_5m_img.24617302.202505172345,81,09,1811170,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,43.84929604082709,141.814296,,,blue
t_travospublic_measure_5m_img.24617303.202505172345,81,09,1811180,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.874414040831596,141.738365,,,blue
t_travospublic_measure_5m_img.24617304.202505172345,81,09,1811190,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,43.918889040839346,141.685,,,blue
t_travospublic_measure_5m_img.24617305.202505172345,81,09,1811200,1,20250517,2345,2,2,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,43.89040404083442,141.708596,,,blue
t_travospublic_measure_5m_img.24617306.202505172345,81,01,1811210,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505172345,43.19022204067492,141.765475,,,blue
t_travospublic_measure_5m_img.24617307.202505172345,81,01,1811220,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505172345,42.898883040586895,141.813884,,,blue
t_travospublic_measure_5m_img.24617308.202505172345,81,05,1811230,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,42.885113040582425,141.812065,,,blue
t_travospublic_measure_5m_img.24617309.202505172345,81,05,1811240,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,42.76319504054159,141.812586,,,blue
t_travospublic_measure_5m_img.24617310.202505172345,81,05,1811250,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,42.55317704046606,141.981715,,,blue
t_travospublic_measure_5m_img.24617311.202505172345,81,05,1811260,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,42.16916704031112,142.768611,,,blue
t_travospublic_measure_5m_img.24617312.202505172345,81,05,1811270,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,42.50615204044825,142.070834,,,blue
t_travospublic_measure_5m_img.24617313.202505172345,81,07,1811280,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,42.58422604047764,143.30053,,,blue
t_travospublic_measure_5m_img.24617314.202505172345,81,07,1811290,1,20250517,2345,,,,,,,,,0,0,0,0,0,1,1,0,0,0,3,202505172345,42.3768230403976,143.061454,,,blue
t_travospublic_measure_5m_img.24617315.202505172345,81,04,1811320,1,20250517,2345,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,43.60527804077837,142.469167,,,blue
t_travospublic_measure_5m_img.24617316.202505172345,81,04,1811330,1,20250517,2345,4,4,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,43.560833040768536,142.435,,,blue
t_travospublic_measure_5m_img.24617317.202505172345,81,04,1811340,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.46000004074509,142.458611,,,blue
t_travospublic_measure_5m_img.24617318.202505172345,81,04,1811350,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.41250004073354,142.433056,,,blue
t_travospublic_measure_5m_img.24617319.202505172345,81,04,1811360,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,43.11694404065397,142.400833,,,blue
t_travospublic_measure_5m_img.24617320.202505172345,81,08,1811370,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,44.09975304086775,143.867897,,,blue
t_travospublic_measure_5m_img.24617321.202505172345,81,08,1811380,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,44.12070404087072,143.72058,,,blue
t_travospublic_measure_5m_img.24617322.202505172345,81,08,1811390,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,44.364948040900465,143.334896,,,blue
t_travospublic_measure_5m_img.24617323.202505172345,81,10,1811400,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,44.77763904093014,142.72205300000002,,,blue
t_travospublic_measure_5m_img.24617324.202505172345,81,10,1811410,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,45.361691040927944,142.122166,,,blue
t_travospublic_measure_5m_img.24617325.202505172345,81,10,1811420,1,20250517,2345,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,45.43694404092388,141.862222,,,blue
t_travospublic_measure_5m_img.24617326.202505172345,81,08,1811430,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,44.40500204090447,143.017708,,,blue
t_travospublic_measure_5m_img.24617327.202505172345,81,04,1811440,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,44.31583304089519,142.783333,,,blue
t_travospublic_measure_5m_img.24617328.202505172345,81,04,1811450,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,44.18222204087907,142.306667,,,blue
t_travospublic_measure_5m_img.24617329.202505172345,81,09,1811460,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,44.20135104088153,142.034302,,,blue
t_travospublic_measure_5m_img.24617330.202505172345,81,09,1811470,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,1,3,202505172345,44.23906304088626,141.778997,,,blue
t_travospublic_measure_5m_img.24617331.202505172345,81,09,1811480,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,44.2719440408902,141.686389,,,blue
t_travospublic_measure_5m_img.24617332.202505172345,81,06,1811490,1,20250517,2345,,,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202505172345,43.28312104070033,144.106479,,,blue
t_travospublic_measure_5m_img.24617333.202505172345,81,06,1811500,1,20250517,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202505172345,43.45847504074473,144.008366,,,blue
t_travospublic_measure_5m_img.24617334.202505172345,81,08,1811520,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,44.16231304087643,143.57881,,,blue
t_travospublic_measure_5m_img.24617335.202505172345,81,08,1811530,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,44.13401504087257,143.561357,,,blue
t_travospublic_measure_5m_img.24617336.202505172345,81,08,1811540,1,20250517,2345,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,202505172345,43.81153304082013,143.553741,,,blue
t_travospublic_measure_5m_img.24617337.202505172345,81,07,1811550,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,43.614803040780444,143.623559,,,blue
t_travospublic_measure_5m_img.24617338.202505172345,81,07,1811560,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,42.950000040603264,143.426667,,,blue
t_travospublic_measure_5m_img.24617339.202505172345,81,07,1811570,1,20250517,2345,,,,,,,,,1,,,,,,,,,,3,202505172345,42.919389040593515,143.382667,,,blue
