地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー
87,,7110100,1,20250621,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,202506210005,35.525440034486614,134.401402,,,,,,,,,,,,
87,,7110120,1,20250621,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202506210005,35.52073503448066,133.602321,,,,,,,,,,,,
87,,7110130,1,20250621,5,12,1,0,0,0,0,0,9,2,0,0,0,0,0,3,202506210005,35.41880503435098,133.370183,,,,,,,,,,,,
87,,7110140,1,20250621,5,7,3,0,0,0,0,0,4,0,0,0,0,0,0,3,202506210005,35.42972217436492,133.16019770000003,,,,,,,,,,,,
87,,7110150,1,20250621,5,7,1,0,0,0,0,0,18,1,0,0,0,0,0,3,202506210005,35.41501435434614,132.9291201,,,,,,,,,,,,
87,,7110160,1,20250621,5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,3,202506210005,35.220801104096246,132.5117898,,,,,,,,,,,,
87,,7110170,1,20250621,5,3,0,0,0,0,0,0,3,1,0,0,0,0,0,3,202506210005,34.75449303348189,131.907185,,,,,,,,,,,,
87,,7110220,1,20250621,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202506210005,35.19265103405972,134.203535,,,,,,,,,,,,
87,,7310050,1,20250621,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202506210005,35.52642103448786,134.014803,,,,,,,,,,,,
87,,7310070,1,20250621,5,13,3,0,0,0,0,0,3,1,0,0,0,0,0,3,202506210005,35.51442503447265,134.020507,,,,,,,,,,,,
87,,7310080,1,20250621,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202506210005,35.50773503446417,133.951629,,,,,,,,,,,,
87,,7310100,1,20250621,5,4,0,0,0,0,0,0,2,0,0,0,0,0,0,3,202506210005,35.508808034465545,133.493736,,,,,,,,,,,,
87,,7310110,1,20250621,5,,,,0,0,0,1,,,,0,0,1,1,3,202506210005,35.39772612432404,132.8747235,,,,,,,,,,,,
87,,7310120,1,20250621,5,,,,1,0,0,1,,,,1,0,0,1,3,202506210005,35.068629523897954,132.3222435,,,,,,,,,,,,
87,,7310130,1,20250621,5,1,0,0,0,0,0,0,6,0,0,0,0,0,0,3,202506210005,35.419582034351976,134.259336,,,,,,,,,,,,
87,,7310150,1,20250621,5,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,202506210005,34.9738037337733,132.7317309,,,,,,,,,,,,
87,,7310160,1,20250621,5,3,0,0,0,0,0,0,1,2,0,0,0,0,0,3,202506210005,35.117460163961816,132.778337,,,,,,,,,,,,
87,,7310190,1,20250621,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,202506210005,35.48752003443851,134.19798,,,,,,,,,,,,
87,,7310200,1,20250621,5,6,0,0,0,0,0,0,3,1,0,0,0,0,0,3,202506210005,35.56082603453137,134.284636,,,,,,,,,,,,
87,,7310210,1,20250621,5,10,1,0,0,0,0,0,5,0,0,0,0,0,0,3,202506210005,35.50841503446504,133.518074,,,,,,,,,,,,
87,,7310220,1,20250621,5,15,0,0,0,0,0,0,3,1,0,0,0,0,0,3,202506210005,35.527027804488625,134.13269444,,,,,,,,,,,,
87,,7310230,1,20250621,5,17,1,0,0,0,0,0,2,0,0,0,0,0,0,3,202506210005,35.51102780446835,134.20186111,,,,,,,,,,,,
87,,7310240,1,20250621,5,3,0,0,0,0,0,0,4,1,0,0,0,0,0,3,202506210005,35.397000034323106,134.20377777,,,,,,,,,,,,
87,,7310250,1,20250621,5,5,2,0,0,0,0,0,3,1,0,0,0,0,0,3,202506210005,35.21870003409352,134.3247,,,,,,,,,,,,
87,,7310260,1,20250621,5,3,1,0,0,0,0,0,3,1,0,0,0,0,0,3,202506210005,35.132156843980994,132.4019922,,,,,,,,,,,,
87,,7310270,1,20250621,5,,,,0,0,0,1,,,,0,0,0,1,3,202506210005,35.08573619392036,132.3490609,,,,,,,,,,,,
87,,7310280,1,20250621,5,,,,0,0,0,1,,,,0,0,0,1,3,202506210005,35.076671573908484,132.335387,,,,,,,,,,,,
