地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー
87,,7110100,1,20250613,1605,6,0,0,0,0,0,0,8,8,0,0,0,0,0,3,202506131605,35.525440034486614,134.401402,,,,,,,,,,,,
87,,7110120,1,20250613,1605,12,0,0,0,0,0,0,10,1,0,0,0,0,0,3,202506131605,35.52073503448066,133.602321,,,,,,,,,,,,
87,,7110130,1,20250613,1605,87,16,0,0,0,0,0,108,10,0,0,0,0,0,3,202506131605,35.41880503435098,133.370183,,,,,,,,,,,,
87,,7110140,1,20250613,1605,46,6,0,0,0,0,0,54,1,0,0,0,0,0,3,202506131605,35.42972217436492,133.16019770000003,,,,,,,,,,,,
87,,7110150,1,20250613,1605,60,8,0,0,0,0,0,66,14,0,0,0,0,0,3,202506131605,35.41501435434614,132.9291201,,,,,,,,,,,,
87,,7110160,1,20250613,1605,22,3,0,0,0,0,0,30,2,0,0,0,0,0,3,202506131605,35.220801104096246,132.5117898,,,,,,,,,,,,
87,,7110170,1,20250613,1605,14,5,0,0,0,0,0,15,5,0,0,0,0,0,3,202506131605,34.75449303348189,131.907185,,,,,,,,,,,,
87,,7110220,1,20250613,1605,3,0,0,0,0,0,0,6,2,0,0,0,0,0,3,202506131605,35.19265103405972,134.203535,,,,,,,,,,,,
87,,7110260,1,20250613,1605,19,1,0,0,0,0,0,13,2,0,0,0,0,0,3,202506131605,33.97988891241918,132.1977222,,,,,,,,,,,,
87,,7110270,1,20250613,1605,15,1,0,0,0,0,0,13,0,0,0,0,0,0,3,202506131605,34.65950003335435,131.6773889,,,,,,,,,,,,
