地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,lat,lng,lng2,lat2,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー
86,,6110010,1,20250623,1905,18,6,0,0,0,0,0,32,2,0,0,0,0,0,3,202506231905,34.938138216795814,136.265283823013,,,,,,,,,,,,
86,,6110020,1,20250623,1905,37,1,0,0,0,0,0,58,1,0,0,0,0,0,3,202506231905,34.990936305895495,136.115165948867,,,,,,,,,,,,
86,,6110030,1,20250623,1905,6,1,3,0,0,0,0,33,0,2,0,0,0,0,3,202506231905,35.005385003512316,135.956851243972,,,,,,,,,,,,
86,,6110040,1,20250623,1905,37,2,0,0,0,0,0,39,3,0,0,0,0,0,3,202506231905,34.95699292997823,135.913501381874,,,,,,,,,,,,
86,,6110050,1,20250623,1905,74,4,0,0,0,0,0,73,2,0,0,0,0,0,3,202506231905,34.99087038445861,135.844525694847,,,,,,,,,,,,
86,,6110060,1,20250623,1905,163,15,0,0,0,0,0,141,8,0,0,0,0,0,3,202506231905,34.99142632024544,135.831109285354,,,,,,,,,,,,
86,,6110070,1,20250623,1905,118,1,0,0,0,0,0,103,7,0,0,0,0,0,3,202506231905,34.98630409707048,135.82777261734,,,,,,,,,,,,
86,,6110080,1,20250623,1905,95,18,0,0,0,0,0,113,19,0,0,0,0,0,3,202506231905,34.91099177877929,135.744452476501,,,,,,,,,,,,
86,,6110090,1,20250623,1905,132,8,0,0,0,0,0,128,16,0,0,0,0,0,3,202506231905,34.805311519271704,135.649480819702,,,,,,,,,,,,
86,,6110100,1,20250623,1905,57,2,0,0,0,0,0,56,5,0,0,0,0,0,3,202506231905,34.81945711253497,135.720393061637,,,,,,,,,,,,
86,,6110110,1,20250623,1905,51,3,0,0,0,0,0,81,5,0,0,0,0,0,3,202506231905,34.71960434074075,135.436824560165,,,,,,,,,,,,
86,,6110120,1,20250623,1905,38,1,0,0,0,0,0,52,1,0,0,0,0,0,3,202506231905,34.64078623273222,135.106242299079,,,,,,,,,,,,
86,,6110130,1,20250623,1905,165,21,0,0,0,0,0,144,24,0,0,0,0,0,3,202506231905,34.75756172115131,134.859353005886,,,,,,,,,,,,
86,,6110150,1,20250623,1905,122,13,0,0,0,0,0,101,22,0,0,0,0,0,3,202506231905,34.847425137493005,134.578367471694,,,,,,,,,,,,
86,,6110160,1,20250623,1905,68,16,0,0,0,0,0,86,14,0,0,0,0,0,3,202506231905,34.824513790274004,134.512607753276,,,,,,,,,,,,
86,,6110170,1,20250623,1905,19,6,0,0,0,0,0,30,3,0,0,0,0,0,3,202506231905,36.23649392464164,136.286623477935,,,,,,,,,,,,
86,,6110180,1,20250623,1905,16,3,0,0,0,0,0,14,2,0,0,0,0,0,3,202506231905,35.792989034822035,136.092793,,,,,,,,,,,,
86,,6110190,1,20250623,1905,9,9,0,0,0,0,0,4,8,0,0,0,0,0,3,202506231905,35.62256603460919,136.08205800000002,,,,,,,,,,,,
86,,6110200,1,20250623,1905,43,1,0,0,0,0,0,25,0,0,0,0,0,0,3,202506231905,35.319800029709974,136.279370784759,,,,,,,,,,,,
86,,6110210,1,20250623,1905,47,3,0,0,0,0,0,37,7,0,0,0,0,0,3,202506231905,35.25049070224537,136.262805461883,,,,,,,,,,,,
86,,6110220,1,20250623,1905,145,194,0,0,0,0,0,113,131,0,0,0,0,0,3,202506231905,35.135413702721344,136.168110072612,,,,,,,,,,,,
86,,6110230,1,20250623,1905,56,2,0,0,0,0,0,39,0,0,0,0,0,0,3,202506231905,35.05193480694747,136.028718352317,,,,,,,,,,,,
86,,6110240,1,20250623,1905,105,5,0,0,0,0,0,110,6,0,0,0,0,0,3,202506231905,34.97508726487281,135.666646957397,,,,,,,,,,,,
86,,6110250,1,20250623,1905,71,4,0,0,0,0,0,74,2,0,0,0,0,0,3,202506231905,35.290674394918256,135.122528672218,,,,,,,,,,,,
86,,6110260,1,20250623,1905,17,1,0,0,0,0,0,20,0,0,0,0,0,0,3,202506231905,35.33418386481987,134.859425425529,,,,,,,,,,,,
86,,6110270,1,20250623,1905,8,1,0,0,0,0,0,11,1,0,0,0,0,0,3,202506231905,35.37906081109355,134.782794713974,,,,,,,,,,,,
86,,6110280,1,20250623,1905,3,1,0,0,0,0,0,5,1,0,0,0,0,0,3,202506231905,35.39752934547739,134.617635011672,,,,,,,,,,,,
86,,6110290,1,20250623,1905,14,3,0,0,0,0,0,23,0,0,0,0,0,0,3,202506231905,35.3445505431606,136.408736407756,,,,,,,,,,,,
86,,6110300,1,20250623,1905,52,1,0,0,0,0,0,39,1,0,0,0,0,0,3,202506231905,34.929386538763445,135.767959356307,,,,,,,,,,,,
86,,6110310,1,20250623,1905,122,2,0,0,0,0,0,95,6,0,0,0,0,0,3,202506231905,34.692826863672394,135.811829566955,,,,,,,,,,,,
86,,6110320,1,20250623,1905,99,2,0,0,0,0,0,102,7,0,0,0,0,0,3,202506231905,34.49633103313339,135.742759,,,,,,,,,,,,
86,,6110330,1,20250623,1905,105,2,0,0,0,0,0,52,1,0,0,0,0,0,3,202506231905,34.255336527005475,135.221571922302,,,,,,,,,,,,
86,,6110340,1,20250623,1905,52,5,0,0,0,0,0,80,7,0,0,0,0,0,3,202506231905,34.59261679509626,135.476585626602,,,,,,,,,,,,
86,,6110350,1,20250623,1905,138,4,0,0,0,0,0,187,2,0,0,0,0,0,3,202506231905,34.492391818044126,135.423381328582,,,,,,,,,,,,
86,,6110361,1,20250623,1905,49,2,0,0,0,0,0,49,1,0,0,0,0,0,3,202506231905,34.27701629033371,135.164935521261,,,,,,,,,,,,
86,,6110362,1,20250623,1905,61,0,0,0,0,0,0,63,1,0,0,0,0,0,3,202506231905,34.265713194676096,135.165954437361,,,,,,,,,,,,
86,,6110370,1,20250623,1905,31,8,0,0,0,0,0,38,3,0,0,0,0,0,3,202506231905,35.61308303459727,135.971192,,,,,,,,,,,,
86,,6110380,1,20250623,1905,15,2,0,0,0,0,0,13,0,0,0,0,0,0,3,202506231905,35.486004106628485,135.463869273662,,,,,,,,,,,,
86,,6110390,1,20250623,1905,17,1,0,0,0,0,0,20,2,0,0,0,0,0,3,202506231905,35.30401991598347,135.272947382363,,,,,,,,,,,,
86,,6110410,1,20250623,1905,34,2,0,0,0,0,0,26,2,0,0,0,0,0,3,202506231905,34.99524305806187,134.558363556861,,,,,,,,,,,,
86,,6110420,1,20250623,1905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202506231905,35.281340854617625,134.54649746418,,,,,,,,,,,,
86,,6110430,1,20250623,1905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202506231905,33.577233165562106,135.427241160067,,,,,,,,,,,,
86,,6110440,1,20250623,1905,61,0,0,0,0,0,0,39,2,0,0,0,0,0,3,202506231905,34.143380032647656,135.20039,,,,,,,,,,,,
86,,6110450,1,20250623,1905,121,30,0,0,0,0,0,130,38,0,0,0,0,0,3,202506231905,34.71254919312948,135.425688028335,,,,,,,,,,,,
86,,6110460,1,20250623,1905,16,4,0,0,0,0,0,16,8,0,0,0,0,0,3,202506231905,35.431053158155514,136.016224622726,,,,,,,,,,,,
86,,6110470,1,20250623,1905,27,1,0,0,0,0,0,40,7,0,0,0,0,0,3,202506231905,35.21341864052877,135.925826132297,,,,,,,,,,,,
86,,6110500,1,20250623,1905,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,202506231905,35.10094221794055,135.892639160156,,,,,,,,,,,,
86,,6110510,1,20250623,1905,11,0,0,0,0,0,0,39,9,0,0,0,0,0,3,202506231905,35.080206671418715,135.881878137588,,,,,,,,,,,,
86,,6110520,1,20250623,1905,106,9,0,0,0,0,0,14,2,1,0,0,0,0,3,202506231905,35.00895503826151,135.838812589645,,,,,,,,,,,,
86,,6110530,1,20250623,1905,47,6,0,0,0,0,0,89,6,0,0,0,0,0,3,202506231905,34.8925928963683,135.684016942977,,,,,,,,,,,,
86,,6110540,1,20250623,1905,70,3,0,0,0,0,0,70,3,0,0,0,0,0,3,202506231905,34.686726631641484,134.982630014419,,,,,,,,,,,,
86,,6110550,1,20250623,1905,27,1,0,0,0,0,0,28,2,0,0,0,0,0,3,202506231905,35.04658141349765,134.987468719482,,,,,,,,,,,,
86,,6110650,1,20250623,1905,72,10,0,0,0,0,0,76,6,0,0,0,0,0,3,202506231905,34.53594852398045,135.777744054,,,,,,,,,,,,
86,,6110670,1,20250623,1905,57,5,0,0,0,0,0,55,4,0,0,0,0,0,3,202506231905,34.486465033119956,135.763168,,,,,,,,,,,,
86,,6110700,1,20250623,1905,42,4,0,0,0,0,0,34,4,0,0,0,0,0,3,202506231905,34.36883103295914,135.698397,,,,,,,,,,,,
86,,6110710,1,20250623,1905,37,7,0,0,0,0,0,42,4,0,0,0,0,0,3,202506231905,34.346251032928144,135.675464,,,,,,,,,,,,
86,,6110720,1,20250623,1905,32,6,0,0,0,0,0,42,4,0,0,0,0,0,3,202506231905,34.34307531292378,135.6723947,,,,,,,,,,,,
86,,6110730,1,20250623,1905,31,7,0,0,0,0,0,28,2,0,0,0,0,0,3,202506231905,34.3344353954711,135.643944740295,,,,,,,,,,,,
86,,6110740,1,20250623,1905,42,1,1,0,0,0,0,44,2,2,0,0,0,0,3,202506231905,34.32057809029414,135.595622062683,,,,,,,,,,,,
86,,6110750,1,20250623,1905,40,2,0,0,0,0,0,45,6,0,0,0,0,0,3,202506231905,34.30420703287028,135.508371,,,,,,,,,,,,
86,,6110760,1,20250623,1905,36,6,0,0,0,0,0,52,7,0,0,0,0,0,3,202506231905,34.300277802864876,135.49583333,,,,,,,,,,,,
86,,6110765,1,20250623,1905,25,4,0,0,0,0,0,43,2,0,0,0,0,0,3,202506231905,34.293299032855266,135.42037,,,,,,,,,,,,
86,,6110780,1,20250623,1905,46,3,0,0,0,0,0,39,1,0,0,0,0,0,3,202506231905,34.290835032851874,135.406025,,,,,,,,,,,,
86,,6110790,1,20250623,1905,20,5,0,0,0,0,0,15,3,0,0,0,0,0,3,202506231905,34.28766234793788,135.279854549589,,,,,,,,,,,,
86,,6110810,1,20250623,1905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202506231905,35.91898971813652,136.6293598948,,,,,,,,,,,,
86,,6110820,1,20250623,1905,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,202506231905,35.963561035032136,136.602468,,,,,,,,,,,,
86,,6110840,1,20250623,1905,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,202506231905,35.98949103506382,136.526729,,,,,,,,,,,,
86,,6110860,1,20250623,1905,23,1,0,0,0,0,0,25,0,0,0,0,0,0,3,202506231905,36.062580031168245,136.445198357105,,,,,,,,,,,,
86,,6110870,1,20250623,1905,11,2,0,0,0,0,0,37,1,0,0,0,0,0,3,202506231905,36.074224272699254,136.374473869296,,,,,,,,,,,,
86,,6110880,1,20250623,1905,16,3,0,0,0,0,0,47,0,0,0,0,0,0,3,202506231905,36.086521994378465,136.324462164098,,,,,,,,,,,,
86,,6110980,1,20250623,1905,8,2,0,0,0,0,0,9,3,0,0,0,0,0,3,202506231905,35.30511375498357,134.89226102828903,,,,,,,,,,,,
86,,6111020,1,20250623,1905,46,19,0,0,0,0,0,25,9,0,0,0,0,0,3,202506231905,34.61538892329484,135.8745,,,,,,,,,,,,
86,,6111030,1,20250623,1905,21,2,0,0,0,0,0,21,0,0,0,0,0,0,3,202506231905,33.670648031981166,135.947246,,,,,,,,,,,,
86,,6111040,1,20250623,1905,18,1,0,0,0,0,0,11,2,0,0,0,0,0,1,202506231905,33.74362082208521,135.40352793,,,,,,,,,,,,
